Date,Time,All,N,S
Friday 1 August 2014,00:00,1603,587,1016
,01:00,1012,293,719
,02:00,451,214,237
,03:00,601,383,218
,04:00,1265,877,388
,05:00,2066,1233,833
,06:00,4005,1929,2076
,07:00,8734,4305,4429
,08:00,9935,5027,4908
,09:00,7711,3804,3907
,10:00,7275,3563,3712
,11:00,8265,4190,4075
,12:00,9033,4404,4629
,13:00,9514,4682,4832
,14:00,10019,4920,5099
,15:00,10309,5245,5064
,16:00,11237,5711,5526
,17:00,11389,5537,5852
,18:00,8569,4165,4404
,19:00,6909,3290,3619
,20:00,5233,2465,2768
,21:00,3921,1988,1933
,22:00,3159,1492,1667
,23:00,2245,1097,1148
,Total,144460,71401,73059
Saturday 2 August 2014,00:00,1758,610,1148
,01:00,937,368,569
,02:00,565,283,282
,03:00,620,367,253
,04:00,1201,846,355
,05:00,1547,854,693
,06:00,2023,1006,1017
,07:00,3099,1798,1301
,08:00,3881,1974,1907
,09:00,4844,2411,2433
,10:00,5850,2916,2934
,11:00,7057,3616,3441
,12:00,8292,3959,4333
,13:00,8655,4071,4584
,14:00,8652,4082,4570
,15:00,8229,3904,4325
,16:00,7307,3608,3699
,17:00,6353,2968,3385
,18:00,5453,2551,2902
,19:00,5103,2606,2497
,20:00,3671,1652,2019
,21:00,2389,1138,1251
,22:00,2150,915,1235
,23:00,1570,750,820
,Total,101206,49253,51953
Sunday 3 August 2014,00:00,1388,552,836
,01:00,1275,467,808
,02:00,859,350,509
,03:00,687,433,254
,04:00,1032,711,321
,05:00,1234,745,489
,06:00,1408,753,655
,07:00,1819,1065,754
,08:00,2281,1167,1114
,09:00,3067,1600,1467
,10:00,4193,2285,1908
,11:00,5730,3024,2706
,12:00,7363,3696,3667
,13:00,7769,3901,3868
,14:00,8067,4237,3830
,15:00,7222,3704,3518
,16:00,6701,3433,3268
,17:00,6784,3343,3441
,18:00,6927,3104,3823
,19:00,5139,2561,2578
,20:00,4212,2041,2171
,21:00,2974,1481,1493
,22:00,2304,1106,1198
,23:00,1596,761,835
,Total,92031,46520,45511
Monday 4 August 2014,00:00,1398,542,856
,01:00,802,285,517
,02:00,494,241,253
,03:00,528,313,215
,04:00,1167,815,352
,05:00,1520,848,672
,06:00,1914,1038,876
,07:00,2720,1486,1234
,08:00,2852,1438,1414
,09:00,3755,1857,1898
,10:00,4779,2416,2363
,11:00,6265,3228,3037
,12:00,7461,3867,3594
,13:00,7982,4173,3809
,14:00,8330,4335,3995
,15:00,7672,4034,3638
,16:00,7737,3992,3745
,17:00,7593,3860,3733
,18:00,7058,3581,3477
,19:00,5888,2983,2905
,20:00,4820,2484,2336
,21:00,3662,1824,1838
,22:00,2788,1355,1433
,23:00,1976,959,1017
,Total,101161,51954,49207
Tuesday 5 August 2014,00:00,1388,474,914
,01:00,632,193,439
,02:00,323,168,155
,03:00,541,355,186
,04:00,1213,881,332
,05:00,2248,1313,935
,06:00,4220,2078,2142
,07:00,8493,4043,4450
,08:00,11124,5597,5527
,09:00,8102,4134,3968
,10:00,7111,3582,3529
,11:00,7420,3800,3620
,12:00,7928,3992,3936
,13:00,8000,4018,3982
,14:00,8203,4208,3995
,15:00,8631,4300,4331
,16:00,10693,5507,5186
,17:00,12023,5971,6052
,18:00,9556,4916,4640
,19:00,6282,3089,3193
,20:00,4515,2157,2358
,21:00,3605,1612,1993
,22:00,2588,1261,1327
,23:00,1769,821,948
,Total,136608,68470,68138
Wednesday 6 August 2014,00:00,1296,449,847
,01:00,727,244,483
,02:00,441,193,248
,03:00,528,326,202
,04:00,1199,840,359
,05:00,1995,1214,781
,06:00,4199,2116,2083
,07:00,9721,4679,5042
,08:00,10742,5514,5228
,09:00,8018,4048,3970
,10:00,7105,3665,3440
,11:00,7471,3803,3668
,12:00,7828,3966,3862
,13:00,8049,4141,3908
,14:00,8294,4225,4069
,15:00,8775,4351,4424
,16:00,10798,5458,5340
,17:00,12174,5969,6205
,18:00,10023,5154,4869
,19:00,6627,3263,3364
,20:00,4929,2442,2487
,21:00,4084,1898,2186
,22:00,3051,1361,1690
,23:00,1906,870,1036
,Total,139980,70189,69791
Thursday 7 August 2014,00:00,1334,444,890
,01:00,614,219,395
,02:00,446,213,233
,03:00,532,343,189
,04:00,1188,805,383
,05:00,2036,1201,835
,06:00,4378,2252,2126
,07:00,9846,4801,5045
,08:00,10820,5510,5310
,09:00,8060,4230,3830
,10:00,7452,3842,3610
,11:00,7831,3942,3889
,12:00,8138,4104,4034
,13:00,8439,4327,4112
,14:00,8532,4281,4251
,15:00,8636,4386,4250
,16:00,11119,5451,5668
,17:00,12115,5945,6170
,18:00,10032,4942,5090
,19:00,7199,3502,3697
,20:00,5141,2579,2562
,21:00,4297,2107,2190
,22:00,3077,1400,1677
,23:00,2130,969,1161
,Total,143392,71795,71597
Friday 8 August 2014,00:00,1458,594,864
,01:00,846,296,550
,02:00,434,195,239
,03:00,622,395,227
,04:00,1178,809,369
,05:00,2005,1177,828
,06:00,4181,2062,2119
,07:00,9147,4469,4678
,08:00,10207,5287,4920
,09:00,7588,3864,3724
,10:00,7334,3792,3542
,11:00,7942,3999,3943
,12:00,8775,4234,4541
,13:00,9162,4427,4735
,14:00,9707,4888,4819
,15:00,10321,5265,5056
,16:00,11500,5741,5759
,17:00,11409,5649,5760
,18:00,9085,4380,4705
,19:00,7009,3299,3710
,20:00,5230,2504,2726
,21:00,4042,1971,2071
,22:00,3258,1515,1743
,23:00,2239,1028,1211
,Total,144679,71840,72839
Saturday 9 August 2014,00:00,1642,596,1046
,01:00,931,370,561
,02:00,542,264,278
,03:00,627,387,240
,04:00,1129,771,358
,05:00,1580,912,668
,06:00,2112,1098,1014
,07:00,3524,1923,1601
,08:00,4339,2267,2072
,09:00,5783,3064,2719
,10:00,6713,3454,3259
,11:00,7993,4093,3900
,12:00,8773,4251,4522
,13:00,8978,4392,4586
,14:00,8755,4484,4271
,15:00,8333,3993,4340
,16:00,7807,3815,3992
,17:00,7281,3534,3747
,18:00,6343,3083,3260
,19:00,5029,2350,2679
,20:00,4330,1910,2420
,21:00,2968,1412,1556
,22:00,2201,1036,1165
,23:00,1782,884,898
,Total,109495,54343,55152
Sunday 10 August 2014,00:00,1563,619,944
,01:00,1285,467,818
,02:00,773,346,427
,03:00,674,378,296
,04:00,967,678,289
,05:00,1248,746,502
,06:00,1487,798,689
,07:00,2033,1162,871
,08:00,2388,1259,1129
,09:00,3285,1773,1512
,10:00,4761,2612,2149
,11:00,6235,3372,2863
,12:00,8075,4232,3843
,13:00,8582,4486,4096
,14:00,8541,4402,4139
,15:00,7571,3880,3691
,16:00,7436,3844,3592
,17:00,7582,3744,3838
,18:00,8069,3334,4735
,19:00,6218,3173,3045
,20:00,4722,2264,2458
,21:00,3326,1675,1651
,22:00,2568,1228,1340
,23:00,1785,874,911
,Total,101174,51346,49828
Monday 11 August 2014,00:00,1422,450,972
,01:00,676,204,472
,02:00,366,151,215
,03:00,482,314,168
,04:00,1182,829,353
,05:00,2254,1299,955
,06:00,4400,2213,2187
,07:00,9561,4669,4892
,08:00,10867,5630,5237
,09:00,7824,4003,3821
,10:00,6976,3503,3473
,11:00,7289,3641,3648
,12:00,7860,3985,3875
,13:00,8175,4042,4133
,14:00,8340,4188,4152
,15:00,8624,4411,4213
,16:00,10645,5408,5237
,17:00,12025,5872,6153
,18:00,9361,4737,4624
,19:00,5961,2961,3000
,20:00,4406,2176,2230
,21:00,3596,1627,1969
,22:00,2482,1150,1332
,23:00,1707,794,913
,Total,136481,68257,68224
Tuesday 12 August 2014,00:00,1337,438,899
,01:00,685,231,454
,02:00,340,165,175
,03:00,500,315,185
,04:00,1180,847,333
,05:00,2086,1249,837
,06:00,4199,2122,2077
,07:00,9849,4859,4990
,08:00,11082,5642,5440
,09:00,8071,4073,3998
,10:00,7112,3580,3532
,11:00,7434,3702,3732
,12:00,7845,4024,3821
,13:00,7896,3924,3972
,14:00,8161,4077,4084
,15:00,8743,4426,4317
,16:00,10724,5449,5275
,17:00,12043,5803,6240
,18:00,9941,5152,4789
,19:00,6457,3351,3106
,20:00,4714,2277,2437
,21:00,3822,1635,2187
,22:00,2704,1258,1446
,23:00,1850,857,993
,Total,138775,69456,69319
Wednesday 13 August 2014,00:00,1346,458,888
,01:00,702,242,460
,02:00,407,156,251
,03:00,466,294,172
,04:00,1162,826,336
,05:00,1940,1143,797
,06:00,4222,2121,2101
,07:00,9738,4774,4964
,08:00,10953,5551,5402
,09:00,8033,4021,4012
,10:00,7173,3700,3473
,11:00,7404,3696,3708
,12:00,7990,3983,4007
,13:00,8277,4174,4103
,14:00,8350,4242,4108
,15:00,8922,4444,4478
,16:00,11015,5596,5419
,17:00,12345,5922,6423
,18:00,9606,5073,4533
,19:00,6629,3232,3397
,20:00,5025,2501,2524
,21:00,4164,2001,2163
,22:00,3031,1356,1675
,23:00,2100,977,1123
,Total,141000,70483,70517
Thursday 14 August 2014,00:00,1372,461,911
,01:00,655,266,389
,02:00,398,194,204
,03:00,571,336,235
,04:00,1171,810,361
,05:00,2018,1179,839
,06:00,4314,2209,2105
,07:00,9735,4814,4921
,08:00,11195,5607,5588
,09:00,8069,4041,4028
,10:00,7461,3840,3621
,11:00,7723,3855,3868
,12:00,8063,4019,4044
,13:00,8452,4227,4225
,14:00,8402,4188,4214
,15:00,8794,4424,4370
,16:00,11180,5603,5577
,17:00,12061,5892,6169
,18:00,10246,5218,5028
,19:00,6964,3482,3482
,20:00,5304,2596,2708
,21:00,4303,2140,2163
,22:00,3065,1396,1669
,23:00,2146,1049,1097
,Total,143662,71846,71816
Friday 15 August 2014,00:00,1714,557,1157
,01:00,853,289,564
,02:00,421,169,252
,03:00,539,345,194
,04:00,1165,795,370
,05:00,2091,1263,828
,06:00,4084,2072,2012
,07:00,9196,4620,4576
,08:00,10264,5207,5057
,09:00,7829,3832,3997
,10:00,7443,3808,3635
,11:00,8194,3984,4210
,12:00,8826,4267,4559
,13:00,9303,4523,4780
,14:00,9718,4827,4891
,15:00,10788,5435,5353
,16:00,11638,5899,5739
,17:00,11694,5677,6017
,18:00,9325,4529,4796
,19:00,6954,3272,3682
,20:00,5258,2595,2663
,21:00,4074,1952,2122
,22:00,3019,1523,1496
,23:00,2174,1043,1131
,Total,146564,72483,74081
Saturday 16 August 2014,00:00,1704,610,1094
,01:00,928,365,563
,02:00,503,256,247
,03:00,687,385,302
,04:00,1149,783,366
,05:00,1520,899,621
,06:00,2258,1217,1041
,07:00,3614,2079,1535
,08:00,4511,2383,2128
,09:00,5560,2876,2684
,10:00,6646,3298,3348
,11:00,7891,3915,3976
,12:00,8543,4190,4353
,13:00,8823,4408,4415
,14:00,8867,4477,4390
,15:00,8180,4035,4145
,16:00,7738,3819,3919
,17:00,7559,3680,3879
,18:00,6713,3262,3451
,19:00,5433,2605,2828
,20:00,4217,2040,2177
,21:00,2433,1142,1291
,22:00,2192,993,1199
,23:00,1774,866,908
,Total,109443,54583,54860
Sunday 17 August 2014,00:00,1569,653,916
,01:00,1426,502,924
,02:00,767,327,440
,03:00,625,361,264
,04:00,1017,707,310
,05:00,1205,754,451
,06:00,1541,809,732
,07:00,2076,1184,892
,08:00,2465,1276,1189
,09:00,3538,1821,1717
,10:00,5083,2688,2395
,11:00,6566,3413,3153
,12:00,8278,4316,3962
,13:00,8882,4762,4120
,14:00,8614,4579,4035
,15:00,7820,4144,3676
,16:00,7533,3921,3612
,17:00,8889,3961,4928
,18:00,8317,3813,4504
,19:00,6199,3076,3123
,20:00,4865,2405,2460
,21:00,3651,1846,1805
,22:00,2637,1272,1365
,23:00,1788,848,940
,Total,105351,53438,51913
Monday 18 August 2014,00:00,1341,489,852
,01:00,691,217,474
,02:00,344,162,182
,03:00,470,314,156
,04:00,1186,813,373
,05:00,2186,1332,854
,06:00,4278,2154,2124
,07:00,9563,4748,4815
,08:00,11034,5571,5463
,09:00,8180,4144,4036
,10:00,7146,3677,3469
,11:00,7351,3685,3666
,12:00,7922,3960,3962
,13:00,8254,4231,4023
,14:00,8230,4192,4038
,15:00,8761,4412,4349
,16:00,10990,5599,5391
,17:00,12108,5967,6141
,18:00,9744,5064,4680
,19:00,6196,2952,3244
,20:00,4534,2173,2361
,21:00,3393,1549,1844
,22:00,2582,1223,1359
,23:00,1852,828,1024
,Total,138336,69456,68880
Tuesday 19 August 2014,00:00,1229,403,826
,01:00,657,219,438
,02:00,355,167,188
,03:00,498,316,182
,04:00,1184,825,359
,05:00,2014,1223,791
,06:00,4168,2103,2065
,07:00,9555,4892,4663
,08:00,11425,5791,5634
,09:00,8520,4198,4322
,10:00,6787,3803,2984
,11:00,7651,3755,3896
,12:00,7890,3933,3957
,13:00,8232,4138,4094
,14:00,8315,4194,4121
,15:00,8780,4381,4399
,16:00,10940,5488,5452
,17:00,12363,6054,6309
,18:00,10296,5426,4870
,19:00,6692,3333,3359
,20:00,4652,2173,2479
,21:00,3659,1655,2004
,22:00,2869,1327,1542
,23:00,1925,933,992
,Total,140656,70730,69926
Wednesday 20 August 2014,00:00,1395,445,950
,01:00,612,217,395
,02:00,438,170,268
,03:00,524,346,178
,04:00,1209,837,372
,05:00,1935,1153,782
,06:00,4236,2054,2182
,07:00,10026,5095,4931
,08:00,11334,5822,5512
,09:00,8442,4189,4253
,10:00,7307,3639,3668
,11:00,7684,3884,3800
,12:00,8212,4142,4070
,13:00,8356,4285,4071
,14:00,8604,4366,4238
,15:00,8939,4452,4487
,16:00,11218,5711,5507
,17:00,12554,6201,6353
,18:00,10632,5562,5070
,19:00,7070,3604,3466
,20:00,5235,2469,2766
,21:00,4286,1987,2299
,22:00,2942,1307,1635
,23:00,1984,921,1063
,Total,145174,72858,72316
Thursday 21 August 2014,00:00,1265,424,841
,01:00,652,232,420
,02:00,427,199,228
,03:00,538,352,186
,04:00,1194,794,400
,05:00,1980,1177,803
,06:00,4342,2196,2146
,07:00,9915,4943,4972
,08:00,11313,5754,5559
,09:00,8390,4246,4144
,10:00,7471,3779,3692
,11:00,7933,4078,3855
,12:00,8516,4273,4243
,13:00,8629,4387,4242
,14:00,8897,4424,4473
,15:00,9349,4661,4688
,16:00,10959,5494,5465
,17:00,10956,5956,5000
,18:00,11030,5569,5461
,19:00,7413,3731,3682
,20:00,5399,2639,2760
,21:00,4310,2039,2271
,22:00,2962,1373,1589
,23:00,2059,989,1070
,Total,145899,73709,72190
Friday 22 August 2014,00:00,1384,521,863
,01:00,871,280,591
,02:00,403,188,215
,03:00,552,344,208
,04:00,1168,785,383
,05:00,2007,1182,825
,06:00,4122,2035,2087
,07:00,9112,4634,4478
,08:00,10601,5341,5260
,09:00,8074,3961,4113
,10:00,7427,3829,3598
,11:00,8219,4170,4049
,12:00,8794,4291,4503
,13:00,9457,4679,4778
,14:00,9987,4911,5076
,15:00,10767,5490,5277
,16:00,11866,5903,5963
,17:00,11616,5590,6026
,18:00,9718,4905,4813
,19:00,7230,3535,3695
,20:00,5364,2651,2713
,21:00,4212,2002,2210
,22:00,3084,1533,1551
,23:00,2233,1057,1176
,Total,148268,73817,74451
Saturday 23 August 2014,00:00,1698,630,1068
,01:00,897,357,540
,02:00,605,291,314
,03:00,618,351,267
,04:00,1131,777,354
,05:00,1548,916,632
,06:00,2319,1179,1140
,07:00,3577,1931,1646
,08:00,4779,2283,2496
,09:00,5948,2832,3116
,10:00,6647,3344,3303
,11:00,7799,3818,3981
,12:00,9180,4568,4612
,13:00,9166,4523,4643
,14:00,9064,4629,4435
,15:00,8295,4133,4162
,16:00,7888,3901,3987
,17:00,8116,4082,4034
,18:00,7270,3720,3550
,19:00,5766,2830,2936
,20:00,4316,2105,2211
,21:00,2994,1444,1550
,22:00,2315,1158,1157
,23:00,1824,920,904
,Total,113760,56722,57038
Sunday 24 August 2014,00:00,1565,681,884
,01:00,1303,469,834
,02:00,802,326,476
,03:00,612,382,230
,04:00,974,663,311
,05:00,1159,696,463
,06:00,1447,819,628
,07:00,2219,1245,974
,08:00,2601,1284,1317
,09:00,3726,1921,1805
,10:00,5178,2893,2285
,11:00,6832,3725,3107
,12:00,8201,4386,3815
,13:00,8916,4610,4306
,14:00,8617,4452,4165
,15:00,8294,4332,3962
,16:00,7800,4037,3763
,17:00,8359,3995,4364
,18:00,8492,3783,4709
,19:00,6529,3228,3301
,20:00,4910,2406,2504
,21:00,3413,1745,1668
,22:00,2403,1168,1235
,23:00,1654,791,863
,Total,106006,54037,51969
Monday 25 August 2014,00:00,1216,408,808
,01:00,693,210,483
,02:00,402,139,263
,03:00,458,303,155
,04:00,1125,780,345
,05:00,2041,1167,874
,06:00,4259,2102,2157
