Date,Time,All,N,S
Monday 1 December 2014,00:00,972,299,673
,01:00,415,189,226
,02:00,304,150,154
,03:00,444,298,146
,04:00,1186,832,354
,05:00,2472,1470,1002
,06:00,4752,2353,2399
,07:00,10655,5260,5395
,08:00,10211,5858,4353
,09:00,9265,4600,4665
,10:00,7196,3708,3488
,11:00,7234,3728,3506
,12:00,7645,3752,3893
,13:00,7856,4025,3831
,14:00,7926,3975,3951
,15:00,8983,4425,4558
,16:00,10771,5246,5525
,17:00,10504,4834,5670
,18:00,9686,5169,4517
,19:00,6437,3428,3009
,20:00,4240,2034,2206
,21:00,3255,1505,1750
,22:00,2557,1108,1449
,23:00,1510,663,847
,Total,136476,68909,67567
Tuesday 2 December 2014,00:00,940,331,609
,01:00,422,179,243
,02:00,385,196,189
,03:00,440,248,192
,04:00,1052,743,309
,05:00,2008,1192,816
,06:00,4469,2159,2310
,07:00,10621,5162,5459
,08:00,9943,5790,4153
,09:00,9156,4372,4784
,10:00,7850,3956,3894
,11:00,7219,3721,3498
,12:00,7777,3906,3871
,13:00,7869,4017,3852
,14:00,8109,4092,4017
,15:00,8932,4406,4526
,16:00,11327,5644,5683
,17:00,11547,5765,5782
,18:00,9762,5063,4699
,19:00,6475,3281,3194
,20:00,4527,2129,2398
,21:00,3663,1690,1973
,22:00,2671,1271,1400
,23:00,1696,754,942
,Total,138860,70067,68793
Wednesday 3 December 2014,00:00,883,349,534
,01:00,467,212,255
,02:00,363,190,173
,03:00,464,269,195
,04:00,1077,696,381
,05:00,1944,1160,784
,06:00,4534,2193,2341
,07:00,9981,5300,4681
,08:00,8170,5650,2520
,09:00,10142,4597,5545
,10:00,7760,3935,3825
,11:00,7156,3568,3588
,12:00,7050,3062,3988
,13:00,6961,3137,3824
,14:00,8509,4724,3785
,15:00,9178,4692,4486
,16:00,11174,5546,5628
,17:00,11503,5725,5778
,18:00,9947,5034,4913
,19:00,6819,3462,3357
,20:00,4849,2273,2576
,21:00,3881,1959,1922
,22:00,2853,1285,1568
,23:00,1719,763,956
,Total,137384,69781,67603
Thursday 4 December 2014,00:00,994,389,605
,01:00,474,216,258
,02:00,402,204,198
,03:00,468,289,179
,04:00,1029,681,348
,05:00,1920,1139,781
,06:00,4448,2150,2298
,07:00,10550,5269,5281
,08:00,9929,5937,3992
,09:00,9034,4466,4568
,10:00,7629,3872,3757
,11:00,7254,3713,3541
,12:00,7711,3833,3878
,13:00,8084,4071,4013
,14:00,8293,4263,4030
,15:00,9254,4630,4624
,16:00,11241,5491,5750
,17:00,12173,5917,6256
,18:00,9465,4880,4585
,19:00,6947,3500,3447
