Date,Time,All,N,S
Saturday 1 March 2014,00:00,1234,561,673
,01:00,760,388,372
,02:00,512,254,258
,03:00,564,325,239
,04:00,1079,717,362
,05:00,1466,859,607
,06:00,1960,1062,898
,07:00,3127,1661,1466
,08:00,4611,2263,2348
,09:00,6239,3133,3106
,10:00,6745,3412,3333
,11:00,7638,3866,3772
,12:00,8369,4138,4231
,13:00,8737,4252,4485
,14:00,8548,4205,4343
,15:00,7722,3809,3913
,16:00,7874,3815,4059
,17:00,7222,3688,3534
,18:00,5936,2986,2950
,19:00,4500,2219,2281
,20:00,3467,1648,1819
,21:00,2286,1028,1258
,22:00,1862,941,921
,23:00,1764,755,1009
,Total,104222,51985,52237
Sunday 2 March 2014,00:00,1252,487,765
,01:00,843,346,497
,02:00,526,257,269
,03:00,563,304,259
,04:00,714,478,236
,05:00,1036,630,406
,06:00,1176,659,517
,07:00,1666,875,791
,08:00,2140,1134,1006
,09:00,3694,1882,1812
,10:00,4621,2439,2182
,11:00,5922,2939,2983
,12:00,7455,3596,3859
,13:00,8030,4045,3985
,14:00,7949,4016,3933
,15:00,7420,3828,3592
,16:00,7340,3855,3485
,17:00,7234,3659,3575
,18:00,6735,3523,3212
,19:00,5427,2789,2638
,20:00,4418,2140,2278
,21:00,3182,1596,1586
,22:00,2316,1046,1270
,23:00,1598,644,954
,Total,93257,47167,46090
Monday 3 March 2014,00:00,948,346,602
,01:00,370,171,199
,02:00,278,128,150
,03:00,394,246,148
,04:00,982,704,278
,05:00,2149,1295,854
,06:00,4266,2064,2202
,07:00,10120,4615,5505
,08:00,9716,6151,3565
,09:00,9378,4375,5003
,10:00,6874,3568,3306
,11:00,6374,3195,3179
,12:00,6856,3435,3421
,13:00,6959,3548,3411
,14:00,7204,3682,3522
,15:00,7906,3991,3915
,16:00,10182,5157,5025
,17:00,11612,5761,5851
,18:00,9109,4790,4319
,19:00,5422,2691,2731
,20:00,3798,1739,2059
,21:00,2713,1239,1474
,22:00,2098,1007,1091
,23:00,1346,560,786
,Total,127054,64458,62596
Tuesday 4 March 2014,00:00,779,310,469
,01:00,345,158,187
,02:00,311,143,168
,03:00,395,239,156
,04:00,916,603,313
,05:00,1865,1159,706
,06:00,4153,2034,2119
,07:00,10418,4747,5671
,08:00,11436,5988,5448
,09:00,8501,4367,4134
,10:00,6750,3494,3256
,11:00,6559,3446,3113
,12:00,6868,3423,3445
,13:00,7155,3554,3601
,14:00,7373,3681,3692
,15:00,8145,4180,3965
,16:00,10520,5198,5322
,17:00,10617,5693,4924
,18:00,9915,5039,4876
,19:00,5953,3050,2903
,20:00,4192,1929,2263
,21:00,3314,1561,1753
,22:00,2580,1139,1441
,23:00,1419,644,775
,Total,130479,65779,64700
Wednesday 5 March 2014,00:00,899,283,616
,01:00,395,180,215
,02:00,311,145,166
,03:00,388,233,155
,04:00,874,585,289
,05:00,1790,1114,676
,06:00,4071,1956,2115
,07:00,10504,4831,5673
,08:00,11563,5892,5671
,09:00,8368,4242,4126
,10:00,6708,3494,3214
,11:00,6649,3424,3225
,12:00,7260,3537,3723
,13:00,7449,3734,3715
,14:00,7684,3807,3877
,15:00,8261,4247,4014
,16:00,10670,5410,5260
,17:00,12029,5985,6044
,18:00,9575,5145,4430
,19:00,6080,3102,2978
,20:00,4338,2076,2262
,21:00,3259,1579,1680
,22:00,2901,1261,1640
,23:00,1640,698,942
,Total,133666,66960,66706
Thursday 6 March 2014,00:00,883,372,511
,01:00,428,198,230
,02:00,327,137,190
,03:00,389,235,154
,04:00,1002,702,300
,05:00,1874,1140,734
,06:00,4168,2029,2139
,07:00,10340,4856,5484
,08:00,11704,6011,5693
,09:00,8798,4493,4305
,10:00,6869,3499,3370
,11:00,6742,3385,3357
,12:00,7128,3638,3490
,13:00,7432,3772,3660
,14:00,7657,3796,3861
,15:00,8357,4184,4173
,16:00,10913,5510,5403
,17:00,11732,5868,5864
,18:00,9824,5133,4691
,19:00,6787,3440,3347
,20:00,4846,2282,2564
,21:00,3746,1808,1938
,22:00,3260,1433,1827
,23:00,1801,666,1135
,Total,137007,68587,68420
Friday 7 March 2014,00:00,972,377,595
,01:00,466,224,242
,02:00,383,163,220
,03:00,449,255,194
,04:00,923,621,302
,05:00,1916,1157,759
,06:00,4172,2041,2131
,07:00,10168,4918,5250
,08:00,10780,5425,5355
,09:00,8657,4433,4224
,10:00,7174,3665,3509
,11:00,7137,3704,3433
,12:00,8270,4017,4253
,13:00,8560,4247,4313
,14:00,9146,4573,4573
,15:00,10214,5163,5051
,16:00,11725,5713,6012
,17:00,11781,5760,6021
,18:00,9467,4800,4667
,19:00,6939,3447,3492
,20:00,4841,2312,2529
,21:00,3709,1765,1944
,22:00,2869,1309,1560
,23:00,1976,822,1154
,Total,142694,70911,71783
Saturday 8 March 2014,00:00,1140,482,658
,01:00,695,332,363
,02:00,472,235,237
,03:00,528,297,231
,04:00,1023,660,363
,05:00,1343,777,566
,06:00,1886,996,890
,07:00,2938,1557,1381
,08:00,4492,2226,2266
,09:00,6340,3254,3086
,10:00,6774,3490,3284
,11:00,7655,3873,3782
,12:00,8614,4229,4385
,13:00,8879,4352,4527
,14:00,8067,3912,4155
,15:00,6918,3391,3527
,16:00,7066,3536,3530
,17:00,7004,3562,3442
,18:00,6173,3161,3012
,19:00,4808,2396,2412
,20:00,3464,1629,1835
,21:00,2506,1108,1398
,22:00,1829,856,973
,23:00,1634,747,887
,Total,102248,51058,51190
Sunday 9 March 2014,00:00,1303,523,780
,01:00,929,387,542
,02:00,562,286,276
,03:00,546,296,250
,04:00,791,551,240
,05:00,1067,635,432
,06:00,1134,579,555
,07:00,1724,911,813
,08:00,2421,1212,1209
,09:00,3952,2042,1910
,10:00,5201,2661,2540
,11:00,6371,3217,3154
,12:00,7578,3867,3711
,13:00,8629,4399,4230
,14:00,8620,4263,4357
,15:00,7700,3896,3804
