Date,Time,All,N,S
Tuesday 1 July 2014,00:00,1371.0,495.0,876.0
,01:00,679.0,238.0,441.0
,02:00,444.0,167.0,277.0
,03:00,570.0,380.0,190.0
,04:00,1304.0,910.0,394.0
,05:00,2228.0,1347.0,881.0
,06:00,4416.0,2208.0,2208.0
,07:00,10117.0,4998.0,5119.0
,08:00,11214.0,5817.0,5397.0
,09:00,8349.0,4151.0,4198.0
,10:00,7314.0,3760.0,3554.0
,11:00,7413.0,3802.0,3611.0
,12:00,7584.0,3830.0,3754.0
,13:00,8090.0,4183.0,3907.0
,14:00,8230.0,4146.0,4084.0
,15:00,8914.0,4474.0,4440.0
,16:00,11046.0,5568.0,5478.0
,17:00,12382.0,5898.0,6484.0
,18:00,9726.0,5006.0,4720.0
,19:00,6612.0,3219.0,3393.0
,20:00,4673.0,2234.0,2439.0
,21:00,3955.0,1799.0,2156.0
,22:00,2897.0,1263.0,1634.0
,23:00,1916.0,944.0,972.0
,Total,141444.0,70837.0,70607.0
Wednesday 2 July 2014,00:00,1335.0,483.0,852.0
,01:00,730.0,258.0,472.0
,02:00,469.0,171.0,298.0
,03:00,597.0,372.0,225.0
,04:00,1368.0,957.0,411.0
,05:00,2086.0,1238.0,848.0
,06:00,4360.0,2171.0,2189.0
,07:00,9885.0,4907.0,4978.0
,08:00,11118.0,5513.0,5605.0
,09:00,8275.0,4295.0,3980.0
,10:00,7263.0,3661.0,3602.0
,11:00,7293.0,3686.0,3607.0
,12:00,7764.0,3898.0,3866.0
,13:00,8092.0,4160.0,3932.0
,14:00,8043.0,4024.0,4019.0
,15:00,8778.0,4362.0,4416.0
,16:00,11028.0,5480.0,5548.0
,17:00,12216.0,6009.0,6207.0
,18:00,10243.0,5336.0,4907.0
,19:00,6689.0,3421.0,3268.0
,20:00,5034.0,2460.0,2574.0
,21:00,4116.0,1894.0,2222.0
,22:00,2959.0,1333.0,1626.0
,23:00,2234.0,1106.0,1128.0
,Total,141975.0,71195.0,70780.0
Thursday 3 July 2014,00:00,1575.0,605.0,970.0
,01:00,663.0,257.0,406.0
,02:00,429.0,168.0,261.0
,03:00,534.0,332.0,202.0
,04:00,1224.0,868.0,356.0
,05:00,2165.0,1327.0,838.0
,06:00,4358.0,2229.0,2129.0
,07:00,9688.0,4816.0,4872.0
,08:00,11183.0,5658.0,5525.0
,09:00,8391.0,4046.0,4345.0
