Date,Time,All,N,S,,,,,,,,
,06:00,6771,3448,3323,,,,,,,,
,07:00,11686,6276,5410,,,,,,,,
,08:00,11467,6176,5291,,,,,,,,
,09:00,9815,4885,4930,,,,,,,,
,10:00,8636,4426,4210,,,,,,,,
,11:00,8384,4276,4108,,,,,,,,
,12:00,9103,4479,4624,,,,,,,,
,13:00,9570,4793,4777,,,,,,,,
,14:00,9430,4750,4680,,,,,,,,
,15:00,10937,5332,5605,,,,,,,,
,16:00,10760,5667,5093,,,,,,,,
,17:00,9309,5665,3644,,,,,,,,
,18:00,9922,5156,4766,,,,,,,,
,19:00,8999,4173,4826,,,,,,,,
,20:00,5979,2887,3092,,,,,,,,
,21:00,4656,2225,2431,,,,,,,,
,22:00,3446,1642,1804,,,,,,,,
,23:00,2669,1223,1446,,,,,,,,
,Total,160507,82132,78375,,,,,,,,
Friday 30 June 2017,00:00,1886,719,1167,,,,,,,,
,01:00,1197,333,864,,,,,,,,
,02:00,624,276,348,,,,,,,,
,03:00,885,571,314,,,,,,,,
,04:00,1694,1178,516,,,,,,,,
,05:00,2718,1550,1168,,,,,,,,
,06:00,6203,3253,2950,,,,,,,,
,07:00,11012,5889,5123,,,,,,,,
,08:00,10938,5772,5166,,,,,,,,
,09:00,9152,4712,4440,,,,,,,,
,10:00,8656,4324,4332,,,,,,,,
,11:00,9157,4536,4621,,,,,,,,
,12:00,10055,4861,5194,,,,,,,,
,13:00,11007,5332,5675,,,,,,,,
,14:00,11163,5541,5622,,,,,,,,
,15:00,11973,5940,6033,,,,,,,,
,16:00,12378,6248,6130,,,,,,,,
,17:00,11081,5419,5662,,,,,,,,
,18:00,9205,4316,4889,,,,,,,,
,19:00,8016,3808,4208,,,,,,,,
,20:00,6032,2920,3112,,,,,,,,
,21:00,4570,2158,2412,,,,,,,,
,22:00,3605,1698,1907,,,,,,,,
,23:00,2576,1201,1375,,,,,,,,
,Total,165783,82555,83228,,,,,,,,
