Date,Time,All,N,S,,,,,,,,
,03:00,751,504,247,,,,,,,,
,04:00,1565,1125,440,,,,,,,,
,05:00,2863,1740,1123,,,,,,,,
,06:00,6315,3247,3068,,,,,,,,
,07:00,10956,5764,5192,,,,,,,,
,08:00,11177,5885,5292,,,,,,,,
,09:00,8707,4428,4279,,,,,,,,
,10:00,8374,4230,4144,,,,,,,,
,11:00,8606,4424,4182,,,,,,,,
,12:00,8341,4600,3741,,,,,,,,
,13:00,9525,4736,4789,,,,,,,,
,14:00,9516,4773,4743,,,,,,,,
,15:00,10046,5079,4967,,,,,,,,
,16:00,12099,6026,6073,,,,,,,,
,17:00,11796,5762,6034,,,,,,,,
,18:00,9879,5112,4767,,,,,,,,
,19:00,6948,3359,3589,,,,,,,,
,20:00,5136,2373,2763,,,,,,,,
,21:00,3698,1643,2055,,,,,,,,
,22:00,2700,1208,1492,,,,,,,,
,23:00,1978,827,1151,,,,,,,,
,Total,154300,78069,76231,,,,,,,,
