Date,Time,All,N,S,,,,,,,,
,08:00,10516,5965,4551,,,,,,,,
,09:00,9305,4542,4763,,,,,,,,
,10:00,8805,4475,4330,,,,,,,,
,11:00,9224,4704,4520,,,,,,,,
,12:00,9873,5091,4782,,,,,,,,
,13:00,10869,5420,5449,,,,,,,,
,14:00,11433,5495,5938,,,,,,,,
,15:00,11725,5780,5945,,,,,,,,
,16:00,10517,6198,4319,,,,,,,,
,17:00,11187,5912,5275,,,,,,,,
,18:00,10748,5065,5683,,,,,,,,
,19:00,8270,3972,4298,,,,,,,,
,20:00,5951,2756,3195,,,,,,,,
,21:00,4456,2138,2318,,,,,,,,
,22:00,3516,1559,1957,,,,,,,,
,23:00,2711,1150,1561,,,,,,,,
,Total,166561,84626,81935,,,,,,,,
Saturday 30 September 2017,00:00,2140,768,1372,,,,,,,,
,01:00,1248,477,771,,,,,,,,
,02:00,741,300,441,,,,,,,,
,03:00,842,539,303,,,,,,,,
,04:00,1589,1103,486,,,,,,,,
,05:00,1952,1131,821,,,,,,,,
,06:00,2691,1511,1180,,,,,,,,
,07:00,4234,2352,1882,,,,,,,,
,08:00,5453,2746,2707,,,,,,,,
,09:00,7252,3735,3517,,,,,,,,
,10:00,8302,4272,4030,,,,,,,,
,11:00,9341,4797,4544,,,,,,,,
,12:00,10734,5293,5441,,,,,,,,
,13:00,10341,4757,5584,,,,,,,,
,14:00,11177,5625,5552,,,,,,,,
,15:00,9839,4872,4967,,,,,,,,
,16:00,9575,4737,4838,,,,,,,,
,17:00,9041,4491,4550,,,,,,,,
,18:00,8267,4178,4089,,,,,,,,
,19:00,6201,3039,3162,,,,,,,,
,20:00,4711,2037,2674,,,,,,,,
,21:00,2980,1351,1629,,,,,,,,
,22:00,2359,1045,1314,,,,,,,,
,23:00,2232,1022,1210,,,,,,,,
,Total,133242,66178,67064,,,,,,,,
