Date,Time,All,N,S,,,,,,,,
,19:00,7342,3741,3601,,,,,,,,
,20:00,5181,2440,2741,,,,,,,,
,21:00,4093,1899,2194,,,,,,,,
,22:00,3355,1528,1827,,,,,,,,
,23:00,2282,983,1299,,,,,,,,
,Total,160166,81356,78810,,,,,,,,
Wednesday 31 May 2017,00:00,1657,580,1077,,,,,,,,
,01:00,929,306,623,,,,,,,,
,02:00,579,282,297,,,,,,,,
,03:00,828,529,299,,,,,,,,
,04:00,1703,1217,486,,,,,,,,
,05:00,2720,1623,1097,,,,,,,,
,06:00,6784,3421,3363,,,,,,,,
,07:00,11921,6364,5557,,,,,,,,
,08:00,11478,6275,5203,,,,,,,,
,09:00,10023,5264,4759,,,,,,,,
,10:00,8781,4623,4158,,,,,,,,
,11:00,8525,4388,4137,,,,,,,,
,12:00,9192,4497,4695,,,,,,,,
,13:00,9404,4676,4728,,,,,,,,
,14:00,9473,4839,4634,,,,,,,,
,15:00,10568,5237,5331,,,,,,,,
,16:00,13048,6345,6703,,,,,,,,
,17:00,12380,6121,6259,,,,,,,,
,18:00,10808,5416,5392,,,,,,,,
,19:00,7773,3810,3963,,,,,,,,
,20:00,5746,2846,2900,,,,,,,,
,21:00,4825,2206,2619,,,,,,,,
,22:00,3303,1535,1768,,,,,,,,
,23:00,2294,1058,1236,,,,,,,,
,Total,164742,83458,81284,,,,,,,,
