Date,Time,All,N,S,,,,,,,,
,13:00,9105,4558,4547,,,,,,,,
,14:00,9354,4764,4590,,,,,,,,
,15:00,10506,5295,5211,,,,,,,,
,16:00,12604,6267,6337,,,,,,,,
,17:00,11694,5738,5956,,,,,,,,
,18:00,10497,5325,5172,,,,,,,,
,19:00,7778,3826,3952,,,,,,,,
,20:00,5678,2704,2974,,,,,,,,
,21:00,4407,2199,2208,,,,,,,,
,22:00,3319,1450,1869,,,,,,,,
,23:00,2289,1001,1288,,,,,,,,
,Total,158619,80544,78075,,,,,,,,
Friday 31 March 2017,00:00,1611,570,1041,,,,,,,,
,01:00,849,262,587,,,,,,,,
,02:00,481,242,239,,,,,,,,
,03:00,662,439,223,,,,,,,,
,04:00,1506,1105,401,,,,,,,,
,05:00,2563,1500,1063,,,,,,,,
,06:00,6134,3068,3066,,,,,,,,
,07:00,11281,5975,5306,,,,,,,,
,08:00,10206,5283,4923,,,,,,,,
,09:00,9639,4927,4712,,,,,,,,
,10:00,8683,4499,4184,,,,,,,,
,11:00,9141,4527,4614,,,,,,,,
,12:00,10064,5008,5056,,,,,,,,
,13:00,10654,5077,5577,,,,,,,,
,14:00,11262,5393,5869,,,,,,,,
,15:00,11399,5597,5802,,,,,,,,
,16:00,12177,6198,5979,,,,,,,,
,17:00,9914,5721,4193,,,,,,,,
,18:00,9141,5009,4132,,,,,,,,
,19:00,8519,3853,4666,,,,,,,,
,20:00,5947,2848,3099,,,,,,,,
,21:00,4531,2231,2300,,,,,,,,
,22:00,3704,1666,2038,,,,,,,,
,23:00,2631,1195,1436,,,,,,,,
,Total,162699,82193,80506,,,,,,,,
