Date,Time,All,N,S
Monday 1 January 2018,00:00,961,431,530
,01:00,1376,671,705
,02:00,1013,507,506
,03:00,844,456,388
,04:00,835,509,326
,05:00,844,475,369
,06:00,1242,742,500
,07:00,1651,963,688
,08:00,1736,930,806
,09:00,1862,965,897
,10:00,2703,1353,1350
,11:00,4017,2059,1958
,12:00,5835,3163,2672
,13:00,7293,3883,3410
,14:00,7581,4003,3578
,15:00,7357,3720,3637
,16:00,6828,3517,3311
,17:00,6326,3202,3124
,18:00,5523,2948,2575
,19:00,4868,2428,2440
,20:00,3793,1879,1914
,21:00,2966,1398,1568
,22:00,1974,859,1115
,23:00,1478,629,849
,Total,80906,41690,39216
Tuesday 2 January 2018,00:00,1159,353,806
,01:00,580,232,348
,02:00,383,203,180
,03:00,642,438,204
,04:00,1457,1007,450
,05:00,2450,1379,1071
,06:00,4709,2466,2243
,07:00,7721,3975,3746
,08:00,7904,4250,3654
,09:00,6639,3435,3204
,10:00,6553,3301,3252
,11:00,7235,3640,3595
,12:00,8081,4150,3931
,13:00,8861,4604,4257
,14:00,9121,4631,4490
,15:00,9546,4824,4722
,16:00,10521,5267,5254
,17:00,10064,5072,4992
,18:00,7323,3803,3520
,19:00,5335,2664,2671
,20:00,3755,1697,2058
,21:00,2788,1279,1509
,22:00,2211,1093,1118
,23:00,1852,657,1195
,Total,126890,64420,62470
Wednesday 3 January 2018,00:00,1223,400,823
,01:00,711,195,516
,02:00,467,249,218
,03:00,626,425,201
,04:00,1578,1117,461
,05:00,2602,1450,1152
,06:00,5775,2898,2877
,07:00,9703,5198,4505
,08:00,9098,4736,4362
,09:00,7767,4133,3634
,10:00,7381,3868,3513
,11:00,8072,4147,3925
,12:00,8428,4346,4082
,13:00,9052,4622,4430
,14:00,9262,4661,4601
,15:00,9898,4888,5010
,16:00,11989,5853,6136
,17:00,11120,5341,5779
,18:00,8626,4439,4187
,19:00,5939,2967,2972
,20:00,4146,2055,2091
,21:00,3213,1527,1686
,22:00,2609,1174,1435
,23:00,1671,692,979
,Total,140956,71381,69575
Thursday 4 January 2018,00:00,1016,407,609
,01:00,595,230,365
,02:00,544,218,326
,03:00,678,442,236
,04:00,1445,970,475
,05:00,2459,1463,996
,06:00,6051,3157,2894
,07:00,10191,5370,4821
,08:00,9909,5352,4557
,09:00,8423,4368,4055
,10:00,7712,3994,3718
,11:00,8122,4113,4009
,12:00,8750,4438,4312
,13:00,9283,4650,4633
,14:00,9430,4716,4714
,15:00,10234,5064,5170
,16:00,12464,6092,6372
,17:00,11656,5720,5936
,18:00,9102,4647,4455
,19:00,6453,3127,3326
,20:00,4850,2181,2669
,21:00,3539,1735,1804
,22:00,2487,1114,1373
,23:00,1784,813,971
,Total,147177,74381,72796
Friday 5 January 2018,00:00,1203,379,824
,01:00,547,247,300
,02:00,461,247,214
,03:00,659,439,220
,04:00,1491,1007,484
,05:00,2383,1433,950
,06:00,5565,2928,2637
,07:00,9632,5107,4525
,08:00,9761,5169,4592
,09:00,7962,4240,3722
,10:00,7911,4324,3587
,11:00,8498,4423,4075
,12:00,9527,4799,4728
,13:00,10103,5167,4936
,14:00,10799,5387,5412
,15:00,11512,5663,5849
,16:00,12062,5887,6175
,17:00,11212,5480,5732
,18:00,8809,4453,4356
,19:00,6924,3420,3504
,20:00,4869,2214,2655
,21:00,3832,1705,2127
,22:00,2861,1248,1613
,23:00,1955,788,1167
,Total,150538,76154,74384
Saturday 6 January 2018,00:00,1516,529,987
,01:00,786,372,414
,02:00,583,310,273
,03:00,721,425,296
,04:00,1396,955,441
,05:00,1831,1080,751
,06:00,2464,1312,1152
,07:00,3322,1784,1538
,08:00,4126,2113,2013
,09:00,5530,2952,2578
,10:00,6571,3475,3096
,11:00,8007,3974,4033
,12:00,9043,4320,4723
,13:00,9280,4684,4596
,14:00,9172,4474,4698
,15:00,9008,4246,4762
,16:00,8489,4045,4444
,17:00,7802,3745,4057
,18:00,6531,3348,3183
,19:00,5379,2693,2686
,20:00,4235,1963,2272
,21:00,2908,1269,1639
,22:00,2228,1036,1192
,23:00,1842,842,1000
,Total,112770,55946,56824
Sunday 7 January 2018,00:00,1547,602,945
,01:00,843,363,480
,02:00,571,296,275
,03:00,639,409,230
,04:00,1124,770,354
,05:00,1349,775,574
,06:00,1492,774,718
,07:00,1943,1125,818
,08:00,2410,1326,1084
,09:00,3538,1835,1703
,10:00,4987,2589,2398
,11:00,6591,3269,3322
,12:00,8142,4196,3946
,13:00,8894,4697,4197
,14:00,9163,4680,4483
,15:00,8752,4379,4373
,16:00,8908,4386,4522
,17:00,8274,4120,4154
,18:00,7118,3689,3429
,19:00,5929,2921,3008
,20:00,4365,2201,2164
,21:00,3330,1635,1695
,22:00,2327,995,1332
,23:00,1624,649,975
,Total,103860,52681,51179
Monday 8 January 2018,00:00,1068,383,685
,01:00,541,213,328
,02:00,360,167,193
,03:00,573,374,199
,04:00,1384,959,425
,05:00,2585,1529,1056
,06:00,6605,3144,3461
,07:00,11610,5867,5743
,08:00,10456,5797,4659
,09:00,9020,4840,4180
,10:00,7775,4079,3696
,11:00,7690,3977,3713
,12:00,7985,4068,3917
,13:00,8370,4254,4116
,14:00,8639,4299,4340
,15:00,9556,4641,4915
,16:00,12147,5858,6289
,17:00,9340,5613,3727
,18:00,9659,4586,5073
,19:00,5683,2887,2796
,20:00,4282,2036,2246
,21:00,3007,1374,1633
,22:00,2159,1010,1149
,23:00,1383,639,744
,Total,141877,72594,69283
Tuesday 9 January 2018,00:00,1139,385,754
,01:00,633,204,429
,02:00,382,213,169
,03:00,614,378,236
,04:00,1375,966,409
,05:00,2455,1486,969
,06:00,6677,3239,3438
,07:00,11748,6009,5739
,08:00,9865,5464,4401
,09:00,8554,4496,4058
,10:00,7883,3786,4097
,11:00,7602,3770,3832
,12:00,7817,3852,3965
,13:00,8360,4156,4204
,14:00,8548,4211,4337
,15:00,9697,4714,4983
,16:00,11991,5920,6071
,17:00,10440,5542,4898
,18:00,9055,4980,4075
,19:00,6289,3169,3120
,20:00,4209,1959,2250
,21:00,3317,1485,1832
,22:00,2460,1140,1320
,23:00,1651,625,1026
,Total,142761,72149,70612
Wednesday 10 January 2018,00:00,1002,333,669
,01:00,453,186,267
,02:00,374,206,168
,03:00,581,351,230
,04:00,1242,833,409
,05:00,2384,1418,966
,06:00,6448,3188,3260
,07:00,11250,5853,5397
,08:00,10623,5869,4754
,09:00,9409,5001,4408
,10:00,8160,4234,3926
,11:00,7866,4069,3797
,12:00,8483,4304,4179
,13:00,8730,4277,4453
,14:00,8588,4363,4225
,15:00,9938,4935,5003
,16:00,11794,5842,5952
,17:00,10631,5455,5176
,18:00,8828,4873,3955
,19:00,6619,3203,3416
,20:00,4648,2065,2583
,21:00,3559,1634,1925
,22:00,2738,1243,1495
,23:00,1718,699,1019
,Total,146066,74434,71632
Thursday 11 January 2018,00:00,1328,448,880
,01:00,663,244,419
,02:00,429,200,229
,03:00,571,382,189
,04:00,1307,909,398
,05:00,2304,1370,934
,06:00,6461,3136,3325
,07:00,11438,6091,5347
,08:00,10144,5815,4329
,09:00,9353,4744,4609
,10:00,8230,4394,3836
,11:00,8051,4121,3930
,12:00,8195,4018,4177
,13:00,8495,4319,4176
,14:00,8862,4368,4494
,15:00,10051,4938,5113
,16:00,11646,5734,5912
,17:00,10656,5354,5302
,18:00,9672,4970,4702
,19:00,7088,3452,3636
,20:00,4967,2360,2607
,21:00,3893,1795,2098
,22:00,2888,1152,1736
,23:00,1768,762,1006
,Total,148460,75076,73384
