Date,Time,All,N,S
Friday 1 June 2018,00:00,1904,757,1147
,01:00,1278,461,817
,02:00,1016,369,647
,03:00,1103,677,426
,04:00,1944,1375,569
,05:00,3012,1742,1270
,06:00,7416,3719,3697
,07:00,11505,6172,5333
,08:00,10352,5699,4653
,09:00,9437,4758,4679
,10:00,9159,4579,4580
,11:00,9865,4871,4994
,12:00,10862,5307,5555
,13:00,11064,5384,5680
,14:00,10811,5631,5180
,15:00,10736,5975,4761
,16:00,10818,5907,4911
,17:00,10884,5432,5452
,18:00,9281,4696,4585
,19:00,8047,3942,4105
,20:00,6187,2917,3270
,21:00,4698,2156,2542
,22:00,3716,1869,1847
,23:00,2722,1259,1463
,Total,167817,85654,82163
Saturday 2 June 2018,00:00,2125,866,1259
,01:00,1403,548,855
,02:00,937,365,572
,03:00,1077,672,405
,04:00,1774,1252,522
,05:00,2126,1328,798
,06:00,3117,1730,1387
,07:00,4503,2445,2058
,08:00,5290,2640,2650
,09:00,7186,3491,3695
,10:00,8253,4070,4183
,11:00,9518,4652,4866
,12:00,10393,5085,5308
,13:00,10206,4926,5280
,14:00,9926,4991,4935
,15:00,9334,4699,4635
,16:00,8582,4362,4220
,17:00,8130,4092,4038
,18:00,7311,3872,3439
,19:00,5942,3083,2859
,20:00,4456,2066,2390
,21:00,3016,1425,1591
,22:00,2449,1172,1277
,23:00,2395,1050,1345
,Total,129449,64882,64567
Sunday 3 June 2018,00:00,1928,837,1091
,01:00,1329,498,831
,02:00,1011,379,632
,03:00,1014,610,404
,04:00,1511,1054,457
,05:00,1677,1040,637
,06:00,1816,1029,787
,07:00,2641,1532,1109
,08:00,3281,1689,1592
,09:00,5053,2446,2607
,10:00,6640,3239,3401
,11:00,8242,4234,4008
,12:00,9283,4590,4693
,13:00,9887,5421,4466
,14:00,9381,5205,4176
,15:00,8620,4435,4185
,16:00,8267,4006,4261
,17:00,8411,4157,4254
,18:00,7832,3908,3924
,19:00,6624,3218,3406
,20:00,4758,2302,2456
,21:00,3489,1650,1839
,22:00,2533,1254,1279
,23:00,2223,948,1275
,Total,117451,59681,57770
Monday 4 June 2018,00:00,1701,689,1012
,01:00,1183,376,807
,02:00,752,312,440
,03:00,887,585,302
,04:00,1683,1220,463
,05:00,2184,1342,842
,06:00,2623,1432,1191
,07:00,3437,1866,1571
,08:00,3592,1792,1800
,09:00,4706,2311,2395
,10:00,6108,2983,3125
,11:00,7981,4067,3914
,12:00,9330,4853,4477
,13:00,9830,5262,4568
,14:00,9649,5099,4550
,15:00,9275,4992,4283
,16:00,9154,4692,4462
,17:00,9127,4580,4547
,18:00,8550,4252,4298
,19:00,7218,3580,3638
,20:00,5972,2842,3130
,21:00,4347,2177,2170
,22:00,2881,1419,1462
,23:00,2180,967,1213
,Total,124350,63690,60660
Tuesday 5 June 2018,00:00,1580,587,993
,01:00,971,287,684
,02:00,596,247,349
,03:00,843,557,286
,04:00,1938,1414,524
,05:00,3226,1951,1275
,06:00,8087,3910,4177
,07:00,11796,6076,5720
,08:00,10968,6176,4792
,09:00,9765,5189,4576
,10:00,8814,4555,4259
,11:00,8973,4559,4414
,12:00,9236,4717,4519
,13:00,9607,4997,4610
,14:00,10003,5029,4974
,15:00,10898,5538,5360
,16:00,12430,5910,6520
,17:00,12243,6069,6174
,18:00,10131,5482,4649
,19:00,7383,3827,3556
,20:00,5503,2502,3001
,21:00,3936,1862,2074
,22:00,2794,1427,1367
,23:00,2170,1053,1117
,Total,163891,83921,79970
Wednesday 6 June 2018,00:00,1830,652,1178
,01:00,1323,328,995
,02:00,741,306,435
,03:00,873,557,316
,04:00,1861,1352,509
,05:00,3123,1855,1268
,06:00,7758,3794,3964
,07:00,11862,6147,5715
,08:00,10824,5915,4909
,09:00,9924,5154,4770
,10:00,8823,4645,4178
,11:00,8784,4571,4213
,12:00,9182,4601,4581
,13:00,9487,4886,4601
,14:00,9508,4864,4644
,15:00,10941,5432,5509
,16:00,12632,6082,6550
,17:00,12525,6058,6467
,18:00,10176,5139,5037
,19:00,7432,3611,3821
,20:00,5484,2649,2835
,21:00,4749,2145,2604
,22:00,3121,1409,1712
,23:00,2485,1278,1207
,Total,165448,83430,82018
Thursday 7 June 2018,00:00,1915,700,1215
,01:00,1187,432,755
,02:00,759,304,455
,03:00,857,547,310
,04:00,1725,1215,510
,05:00,3048,1798,1250
,06:00,7728,3779,3949
,07:00,11918,6311,5607
,08:00,11096,6061,5035
,09:00,9924,5050,4874
,10:00,8850,4615,4235
,11:00,8911,4546,4365
,12:00,9183,4678,4505
,13:00,9684,5011,4673
,14:00,9914,4964,4950
,15:00,10899,5451,5448
,16:00,12790,6224,6566
,17:00,12178,5984,6194
,18:00,10250,5236,5014
,19:00,7853,3870,3983
,20:00,5810,2730,3080
,21:00,4624,2203,2421
,22:00,3211,1603,1608
,23:00,2331,1060,1271
,Total,166645,84372,82273
Friday 8 June 2018,00:00,1680,727,953
,01:00,1168,376,792
,02:00,686,307,379
,03:00,813,538,275
,04:00,1768,1260,508
,05:00,3007,1794,1213
,06:00,7507,3746,3761
,07:00,11285,5973,5312
,08:00,10786,5860,4926
,09:00,9469,4797,4672
,10:00,8930,4652,4278
,11:00,9392,4817,4575
,12:00,10312,5260,5052
,13:00,10922,5419,5503
,14:00,11269,5461,5808
,15:00,12467,6278,6189
,16:00,12441,6247,6194
,17:00,11307,5857,5450
,18:00,9823,5228,4595
,19:00,8009,3886,4123
,20:00,6107,2742,3365
,21:00,4805,2120,2685
,22:00,3505,1535,1970
,23:00,3532,1226,2306
,Total,170990,86106,84884
Saturday 9 June 2018,00:00,2542,760,1782
,01:00,1466,534,932
,02:00,915,357,558
,03:00,939,598,341
,04:00,1727,1229,498
,05:00,2154,1273,881
,06:00,3152,1675,1477
,07:00,4532,2487,2045
,08:00,5962,3111,2851
,09:00,8158,4296,3862
,10:00,8830,4489,4341
,11:00,9716,4903,4813
,12:00,10525,5223,5302
,13:00,10940,5393,5547
,14:00,10516,5344,5172
,15:00,9527,4780,4747
,16:00,9139,4381,4758
,17:00,8673,4253,4420
,18:00,8151,3997,4154
,19:00,6633,3154,3479
,20:00,4929,2232,2697
,21:00,3476,1663,1813
,22:00,2972,1357,1615
,23:00,3156,1178,1978
,Total,138730,68667,70063
Sunday 10 June 2018,00:00,2136,928,1208
,01:00,1663,583,1080
,02:00,1184,460,724
,03:00,1061,623,438
,04:00,1544,1046,498
,05:00,1795,987,808
,06:00,1915,1002,913
,07:00,2617,1477,1140
,08:00,3404,1795,1609
,09:00,5109,2659,2450
,10:00,6572,3452,3120
,11:00,8734,4669,4065
,12:00,9979,5502,4477
,13:00,10662,5736,4926
,14:00,9838,5257,4581
,15:00,9277,4886,4391
,16:00,9061,4462,4599
