Date,Time,All,N,S
,19:00,7024,3539,3485
,20:00,5144,2346,2798
,21:00,3480,1710,1770
,22:00,2740,1232,1508
,23:00,2060,861,1199
,Total,160364,81653,78711
Tuesday 22 May 2018,00:00,1465,514,951
,01:00,911,272,639
,02:00,563,231,332
,03:00,785,519,266
,04:00,1805,1284,521
,05:00,3105,1830,1275
,06:00,7901,3824,4077
,07:00,11656,6321,5335
,08:00,11278,5967,5311
,09:00,10228,5503,4725
,10:00,8778,4581,4197
,11:00,8634,4379,4255
,12:00,8841,4396,4445
,13:00,9131,4675,4456
,14:00,9289,4760,4529
,15:00,10501,5149,5352
,16:00,12978,6378,6600
,17:00,12288,6091,6197
,18:00,10126,5446,4680
,19:00,7360,3730,3630
,20:00,5292,2467,2825
,21:00,4364,2038,2326
,22:00,3428,1479,1949
,23:00,2204,891,1313
,Total,162911,82725,80186
Wednesday 23 May 2018,00:00,1405,575,830
,01:00,969,294,675
,02:00,577,258,319
,03:00,936,584,352
,04:00,1713,1192,521
,05:00,2983,1771,1212
,06:00,7810,3757,4053
,07:00,11443,6469,4974
,08:00,10373,6272,4101
,09:00,10500,5182,5318
,10:00,9070,4656,4414
,11:00,8871,4489,4382
,12:00,9278,4555,4723
,13:00,9632,4819,4813
,14:00,9606,4909,4697
,15:00,10915,5400,5515
,16:00,12484,6310,6174
,17:00,12453,5895,6558
,18:00,10484,5302,5182
,19:00,7572,3817,3755
,20:00,5962,2786,3176
,21:00,5060,2446,2614
,22:00,3438,1592,1846
,23:00,2647,1117,1530
,Total,166181,84447,81734
Thursday 24 May 2018,00:00,1726,610,1116
,01:00,935,316,619
,02:00,625,277,348
,03:00,1021,626,395
,04:00,1644,1115,529
,05:00,2830,1657,1173
,06:00,7677,3683,3994
,07:00,11332,6148,5184
,08:00,11145,5765,5380
,09:00,10216,5355,4861
,10:00,9158,4747,4411
,11:00,8909,4438,4471
,12:00,9440,4719,4721
,13:00,9709,4834,4875
,14:00,9831,4992,4839
,15:00,11235,5559,5676
,16:00,12556,6212,6344
,17:00,12324,5970,6354
,18:00,10752,5459,5293
,19:00,8144,4064,4080
,20:00,6394,3077,3317
,21:00,4996,2546,2450
,22:00,3542,1726,1816
,23:00,2848,1185,1663
,Total,168989,85080,83909
Friday 25 May 2018,00:00,1862,740,1122
,01:00,1219,338,881
,02:00,714,298,416
,03:00,892,571,321
,04:00,1759,1193,566
,05:00,2991,1719,1272
,06:00,7519,3613,3906
,07:00,11856,6311,5545
,08:00,10698,5859,4839
,09:00,9617,4904,4713
,10:00,9715,4996,4719
,11:00,10101,4964,5137
,12:00,10936,5312,5624
,13:00,11390,5762,5628
,14:00,8947,4360,4587
,15:00,10312,5943,4369
,16:00,9883,4853,5030
,17:00,11359,5775,5584
,18:00,10440,5025,5415
,19:00,8791,4356,4435
,20:00,6902,3413,3489
,21:00,4975,2441,2534
,22:00,3954,1823,2131
,23:00,2989,1268,1721
,Total,169821,85837,83984
Saturday 26 May 2018,00:00,2118,833,1285
,01:00,1260,489,771
,02:00,797,350,447
,03:00,948,580,368
,04:00,1697,1163,534
,05:00,2087,1208,879
,06:00,3150,1676,1474
,07:00,4639,2545,2094
,08:00,5815,3082,2733
,09:00,7816,4127,3689
,10:00,8843,4427,4416
,11:00,9704,4616,5088
,12:00,10427,5228,5199
,13:00,10878,5301,5577
,14:00,10375,5093,5282
,15:00,9441,4635,4806
,16:00,9257,4475,4782
,17:00,8610,4224,4386
,18:00,7804,3728,4076
,19:00,6077,3064,3013
,20:00,4053,1906,2147
,21:00,2922,1358,1564
,22:00,2611,1245,1366
,23:00,2264,1041,1223
,Total,133593,66394,67199
Sunday 27 May 2018,00:00,1901,793,1108
,01:00,1378,485,893
,02:00,1029,394,635
,03:00,1013,586,427
,04:00,1453,1022,431
,05:00,1593,948,645
,06:00,1894,968,926
,07:00,2533,1326,1207
,08:00,3279,1693,1586
,09:00,5012,2551,2461
,10:00,6511,3209,3302
,11:00,8237,4207,4030
,12:00,9844,4898,4946
,13:00,10661,5388,5273
,14:00,10267,5096,5171
,15:00,9356,4653,4703
,16:00,9178,4527,4651
,17:00,9131,4641,4490
,18:00,8741,4649,4092
,19:00,6973,3738,3235
,20:00,5977,3163,2814
,21:00,4254,2138,2116
,22:00,3167,1585,1582
,23:00,1998,921,1077
,Total,125380,63579,61801
Monday 28 May 2018,00:00,1731,638,1093
,01:00,1159,376,783
,02:00,860,342,518
,03:00,955,558,397
,04:00,1802,1249,553
,05:00,3004,1760,1244
,06:00,7540,3516,4024
,07:00,9912,5640,4272
,08:00,10815,5794,5021
,09:00,10285,5574,4711
,10:00,8745,4554,4191
,11:00,8833,4443,4390
,12:00,9201,4740,4461
,13:00,9549,4858,4691
,14:00,9669,4898,4771
,15:00,10910,5565,5345
,16:00,12640,6293,6347
,17:00,11856,6121,5735
,18:00,9756,4983,4773
,19:00,6687,3430,3257
,20:00,5279,2473,2806
,21:00,4001,1921,2080
,22:00,2702,1304,1398
,23:00,1805,843,962
,Total,159696,81873,77823
Tuesday 29 May 2018,00:00,1633,568,1065
,01:00,1042,309,733
,02:00,701,282,419
,03:00,872,527,345
,04:00,1795,1283,512
,05:00,3229,1953,1276
,06:00,7710,3628,4082
,07:00,7492,5531,1961
,08:00,10302,6014,4288
,09:00,10284,5411,4873
,10:00,8984,4655,4329
,11:00,8719,4467,4252
,12:00,9110,4657,4453
,13:00,9512,4782,4730
,14:00,9530,4744,4786
,15:00,10885,5332,5553
,16:00,12092,5963,6129
,17:00,9544,5302,4242
,18:00,10147,5568,4579
,19:00,7426,4033,3393
,20:00,5554,2572,2982
,21:00,4452,2008,2444
,22:00,3185,1482,1703
,23:00,2216,929,1287
,Total,156416,82000,74416
Wednesday 30 May 2018,00:00,1623,626,997
,01:00,1109,362,747
,02:00,736,289,447
,03:00,871,515,356
,04:00,1754,1236,518
,05:00,3201,1891,1310
,06:00,7956,3737,4219
,07:00,11867,6232,5635
,08:00,10735,6127,4608
,09:00,10128,5339,4789
,10:00,8910,4599,4311
,11:00,8784,4403,4381
,12:00,9386,4754,4632
,13:00,9822,4960,4862
,14:00,10034,5122,4912
,15:00,11320,5656,5664
,16:00,12399,5829,6570
,17:00,12245,5917,6328
,18:00,10404,5595,4809
,19:00,7729,3851,3878
,20:00,5963,2775,3188
,21:00,4979,2324,2655
,22:00,3404,1603,1801
,23:00,2330,1068,1262
,Total,167689,84810,82879
Thursday 31 May 2018,00:00,1630,588,1042
,01:00,966,319,647
,02:00,649,256,393
,03:00,1021,605,416
,04:00,1772,1205,567
,05:00,2954,1794,1160
,06:00,7838,3748,4090
,07:00,11709,6257,5452
,08:00,10635,5693,4942
,09:00,10345,5374,4971
,10:00,9187,4690,4497
,11:00,9292,4721,4571
,12:00,9707,4865,4842
,13:00,9824,5046,4778
,14:00,9945,5022,4923
,15:00,11284,5516,5768
,16:00,12720,6290,6430
,17:00,12153,5963,6190
,18:00,10350,5433,4917
,19:00,8108,3983,4125
,20:00,6367,3079,3288
,21:00,5044,2331,2713
,22:00,3278,1669,1609
,23:00,2622,1141,1481
,Total,169400,85588,83812
