Date,Time,All,N,S
Thursday 1 November 2018,00:00,1221.0,448.0,773.0
,01:00,640.0,250.0,390.0
,02:00,532.0,253.0,279.0
,03:00,725.0,462.0,263.0
,04:00,1678.0,1178.0,500.0
,05:00,2881.0,1672.0,1209.0
,06:00,7087.0,3540.0,3547.0
,07:00,11280.0,5879.0,5401.0
,08:00,10571.0,5982.0,4589.0
,09:00,9401.0,4833.0,4568.0
,10:00,9340.0,4849.0,4491.0
,11:00,9792.0,4990.0,4802.0
,12:00,10015.0,4925.0,5090.0
,13:00,10233.0,5216.0,5017.0
,14:00,10533.0,5198.0,5335.0
,15:00,11285.0,5765.0,5520.0
,16:00,10528.0,5811.0,4717.0
,17:00,10335.0,5558.0,4777.0
,18:00,11061.0,5460.0,5601.0
,19:00,8382.0,4001.0,4381.0
,20:00,5631.0,2680.0,2951.0
,21:00,4579.0,2184.0,2395.0
,22:00,3181.0,1409.0,1772.0
,23:00,2320.0,918.0,1402.0
,Total,163231.0,83461.0,79770.0
Friday 2 November 2018,00:00,1434.0,494.0,940.0
,01:00,639.0,262.0,377.0
,02:00,513.0,264.0,249.0
,03:00,745.0,449.0,296.0
,04:00,1577.0,1064.0,513.0
,05:00,2748.0,1625.0,1123.0
,06:00,7230.0,3452.0,3778.0
,07:00,11152.0,6001.0,5151.0
,08:00,10027.0,5428.0,4599.0
,09:00,9098.0,4828.0,4270.0
,10:00,9378.0,4904.0,4474.0
,11:00,9957.0,4997.0,4960.0
,12:00,10662.0,5383.0,5279.0
,13:00,11199.0,5562.0,5637.0
,14:00,11698.0,5864.0,5834.0
,15:00,12456.0,5984.0,6472.0
,16:00,11530.0,5679.0,5851.0
,17:00,10102.0,5199.0,4903.0
,18:00,9588.0,5188.0,4400.0
,19:00,7925.0,4062.0,3863.0
,20:00,5525.0,2700.0,2825.0
,21:00,4296.0,2020.0,2276.0
,22:00,3390.0,1369.0,2021.0
,23:00,2450.0,845.0,1605.0
,Total,165319.0,83623.0,81696.0
Saturday 3 November 2018,00:00,1548.0,493.0,1055.0
,01:00,735.0,331.0,404.0
,02:00,562.0,293.0,269.0
,03:00,742.0,465.0,277.0
,04:00,1374.0,940.0,434.0
,05:00,1968.0,1127.0,841.0
,06:00,2926.0,1576.0,1350.0
,07:00,4363.0,2276.0,2087.0
,08:00,5122.0,2670.0,2452.0
,09:00,7253.0,3874.0,3379.0
,10:00,8695.0,4671.0,4024.0
,11:00,9536.0,4858.0,4678.0
,12:00,10848.0,5372.0,5476.0
,13:00,10932.0,5501.0,5431.0
,14:00,10078.0,4855.0,5223.0
,15:00,9737.0,4704.0,5033.0
,16:00,9873.0,4666.0,5207.0
,17:00,8400.0,4086.0,4314.0
,18:00,7435.0,3723.0,3712.0
,19:00,5819.0,2801.0,3018.0
,20:00,3969.0,1862.0,2107.0
,21:00,2636.0,1200.0,1436.0
,22:00,2367.0,1044.0,1323.0
,23:00,2163.0,858.0,1305.0
,Total,129081.0,64246.0,64835.0
Sunday 4 November 2018,00:00,1589.0,588.0,1001.0
,01:00,841.0,375.0,466.0
,02:00,649.0,337.0,312.0
,03:00,693.0,399.0,294.0
,04:00,1119.0,766.0,353.0
,05:00,1425.0,788.0,637.0
,06:00,1781.0,921.0,860.0
,07:00,2579.0,1462.0,1117.0
,08:00,3350.0,1722.0,1628.0
,09:00,4747.0,2537.0,2210.0
,10:00,6474.0,3328.0,3146.0
,11:00,7831.0,3904.0,3927.0
,12:00,9340.0,4732.0,4608.0
,13:00,10320.0,5155.0,5165.0
,14:00,10157.0,5159.0,4998.0
,15:00,9884.0,4926.0,4958.0
,16:00,9884.0,4790.0,5094.0
,17:00,9244.0,4642.0,4602.0
,18:00,8503.0,4258.0,4245.0
,19:00,6757.0,3302.0,3455.0
,20:00,4945.0,2434.0,2511.0
