Date,Time,All,N,S
Monday 1 October 2018,00:00,1514,463,1051
,01:00,921,272,649
,02:00,542,220,322
,03:00,727,452,275
,04:00,1757,1266,491
,05:00,3286,1954,1332
,06:00,7435,3462,3973
,07:00,11454,5888,5566
,08:00,10796,5889,4907
,09:00,9726,5236,4490
,10:00,8523,4404,4119
,11:00,8551,4415,4136
,12:00,8748,4431,4317
,13:00,9240,4615,4625
,14:00,9150,4648,4502
,15:00,10511,5307,5204
,16:00,12721,6180,6541
,17:00,11754,5864,5890
,18:00,10007,5108,4899
,19:00,7054,3515,3539
,20:00,5218,2407,2811
,21:00,3618,1724,1894
,22:00,2538,1214,1324
,23:00,1839,776,1063
,Total,157630,79710,77920
Tuesday 2 October 2018,00:00,1520,523,997
,01:00,887,261,626
,02:00,650,245,405
,03:00,703,465,238
,04:00,1622,1159,463
,05:00,2738,1663,1075
,06:00,7398,3564,3834
,07:00,10465,5794,4671
,08:00,10282,5819,4463
,09:00,10455,5525,4930
,10:00,9034,4694,4340
,11:00,8482,4272,4210
,12:00,8679,4392,4287
,13:00,9056,4678,4378
,14:00,9146,4658,4488
,15:00,10637,5321,5316
,16:00,12408,6208,6200
,17:00,12058,6094,5964
,18:00,10118,4934,5184
,19:00,7480,3762,3718
,20:00,5154,2257,2897
,21:00,3779,1806,1973
,22:00,2876,1423,1453
,23:00,2055,899,1156
,Total,157682,80416,77266
Wednesday 3 October 2018,00:00,1508,564,944
,01:00,1017,300,717
,02:00,626,248,378
,03:00,714,484,230
,04:00,1625,1139,486
,05:00,2834,1720,1114
,06:00,7462,3564,3898
,07:00,11276,6001,5275
,08:00,9336,5767,3569
,09:00,9950,5444,4506
,10:00,8973,4523,4450
,11:00,8658,4435,4223
,12:00,8918,4534,4384
,13:00,9435,4778,4657
,14:00,9709,4742,4967
,15:00,10780,5235,5545
,16:00,12757,6251,6506
,17:00,12021,5879,6142
,18:00,10034,5047,4987
,19:00,8376,4388,3988
,20:00,5750,2783,2967
,21:00,4213,2024,2189
,22:00,3285,1515,1770
,23:00,2104,950,1154
,Total,161361,82315,79046
Thursday 4 October 2018,00:00,1514,536,978
,01:00,791,278,513
,02:00,687,258,429
,03:00,828,545,283
,04:00,1595,1152,443
,05:00,2760,1653,1107
,06:00,7829,3798,4031
,07:00,11205,6274,4931
,08:00,11037,6123,4914
,09:00,10012,5281,4731
,10:00,8931,4546,4385
,11:00,8665,4537,4128
,12:00,8918,4456,4462
,13:00,9543,4826,4717
,14:00,9753,4884,4869
,15:00,11174,5531,5643
,16:00,12805,6357,6448
,17:00,11906,6117,5789
,18:00,10195,4984,5211
,19:00,8112,4074,4038
,20:00,5938,2861,3077
,21:00,4542,2147,2395
,22:00,3243,1553,1690
,23:00,2434,1056,1378
,Total,164417,83827,80590
Friday 5 October 2018,00:00,1698,600,1098
,01:00,1025,313,712
,02:00,604,231,373
,03:00,835,551,284
,04:00,1746,1225,521
,05:00,2959,1759,1200
,06:00,7260,3571,3689
,07:00,11461,5936,5525
,08:00,10499,6061,4438
,09:00,9666,4982,4684
,10:00,8736,4445,4291
,11:00,9241,4669,4572
,12:00,10006,4994,5012
,13:00,10950,5434,5516
,14:00,11575,5828,5747
,15:00,12504,6121,6383
,16:00,12565,6097,6468
,17:00,11407,5768,5639
,18:00,9293,4757,4536
,19:00,8114,3899,4215
,20:00,5961,2732,3229
,21:00,4218,2076,2142
,22:00,3593,1628,1965
,23:00,2666,1200,1466
