Date,Time,All,N,S
,10:00,9128,4736,4392
,11:00,9616,4993,4623
,12:00,9749,5056,4693
,13:00,10306,5135,5171
,14:00,10532,5325,5207
,15:00,11581,5765,5816
,16:00,12977,6430,6547
,17:00,12747,6299,6448
,18:00,10516,5363,5153
,19:00,7963,3887,4076
,20:00,5868,2847,3021
,21:00,4456,2111,2345
,22:00,3388,1533,1855
,23:00,2444,973,1471
,Total,167030,84187,82843
Friday 6 April 2018,00:00,1659,569,1090
,01:00,953,281,672
,02:00,489,242,247
,03:00,737,470,267
,04:00,1663,1131,532
,05:00,2706,1583,1123
,06:00,6427,3184,3243
,07:00,10744,5718,5026
,08:00,10162,5490,4672
,09:00,8928,4588,4340
,10:00,8851,4714,4137
,11:00,9405,4761,4644
,12:00,10476,5268,5208
,13:00,11177,5648,5529
,14:00,11721,5959,5762
,15:00,12409,6243,6166
,16:00,11378,5875,5503
,17:00,12020,6062,5958
,18:00,9586,4770,4816
,19:00,7890,3861,4029
,20:00,5593,2695,2898
,21:00,4217,2025,2192
,22:00,3426,1457,1969
,23:00,2481,1064,1417
,Total,165098,83658,81440
Saturday 7 April 2018,00:00,1931,712,1219
,01:00,1205,403,802
,02:00,693,326,367
,03:00,878,548,330
,04:00,1546,1022,524
,05:00,1856,1062,794
,06:00,2787,1451,1336
,07:00,4087,2235,1852
,08:00,5479,2880,2599
,09:00,7102,3539,3563
,10:00,7857,4010,3847
,11:00,9227,4585,4642
,12:00,9959,4999,4960
,13:00,10516,5193,5323
,14:00,10202,4977,5225
,15:00,9555,4684,4871
,16:00,9057,4578,4479
,17:00,8656,4409,4247
,18:00,7677,3855,3822
,19:00,6154,2942,3212
,20:00,4351,2006,2345
,21:00,3099,1476,1623
,22:00,2310,1084,1226
,23:00,2121,975,1146
,Total,128305,63951,64354
Sunday 8 April 2018,00:00,1690,647,1043
,01:00,1318,455,863
,02:00,719,319,400
,03:00,760,478,282
,04:00,1218,843,375
,05:00,1535,907,628
,06:00,1767,976,791
,07:00,2296,1283,1013
,08:00,3120,1567,1553
,09:00,4640,2447,2193
,10:00,6378,3308,3070
,11:00,8090,4315,3775
,12:00,9410,4961,4449
,13:00,10578,5408,5170
,14:00,10344,5177,5167
,15:00,10057,4993,5064
,16:00,9125,4497,4628
,17:00,9208,4676,4532
,18:00,8433,4175,4258
,19:00,6919,3465,3454
,20:00,5402,2582,2820
,21:00,3786,1916,1870
,22:00,2695,1310,1385
,23:00,2034,806,1228
,Total,121522,61511,60011
Monday 9 April 2018,00:00,1440,469,971
,01:00,694,243,451
,02:00,478,181,297
,03:00,679,412,267
,04:00,1605,1139,466
,05:00,3023,1841,1182
,06:00,7446,3585,3861
,07:00,11715,6334,5381
,08:00,11208,6161,5047
,09:00,9950,5388,4562
,10:00,8391,4312,4079
,11:00,7737,4314,3423
,12:00,5920,4225,1695
,13:00,9070,4316,4754
,14:00,9074,4635,4439
,15:00,10495,5173,5322
,16:00,12798,6333,6465
,17:00,12172,6047,6125
,18:00,9363,4758,4605
,19:00,6906,3292,3614
,20:00,5000,2274,2726
,21:00,3552,1701,1851
,22:00,2591,1184,1407
,23:00,1765,710,1055
,Total,153072,79027,74045
Tuesday 10 April 2018,00:00,1452,446,1006
,01:00,834,237,597
,02:00,441,159,282
,03:00,598,395,203
,04:00,1464,1067,397
,05:00,2672,1634,1038
,06:00,7166,3501,3665
,07:00,10673,5826,4847
,08:00,10538,6075,4463
,09:00,10851,5729,5122
,10:00,8657,4611,4046
,11:00,8403,4285,4118
,12:00,8696,4422,4274
,13:00,9183,4537,4646
,14:00,9278,4670,4608
,15:00,10565,5189,5376
,16:00,11861,5865,5996
,17:00,11636,5587,6049
,18:00,10197,5615,4582
,19:00,7047,3501,3546
,20:00,4779,2244,2535
,21:00,3772,1848,1924
,22:00,2796,1297,1499
,23:00,1998,856,1142
,Total,155557,79596,75961
Wednesday 11 April 2018,00:00,1505,508,997
,01:00,685,232,453
,02:00,415,193,222
,03:00,611,402,209
,04:00,1431,1031,400
,05:00,2708,1598,1110
,06:00,7550,3580,3970
,07:00,10955,6261,4694
,08:00,11443,5842,5601
,09:00,9947,5271,4676
,10:00,8664,4477,4187
,11:00,8466,4380,4086
,12:00,8891,4518,4373
,13:00,9317,4800,4517
,14:00,9584,4733,4851
,15:00,10782,5283,5499
,16:00,13030,6392,6638
,17:00,12076,6039,6037
,18:00,9964,5154,4810
,19:00,7599,3700,3899
,20:00,5470,2644,2826
,21:00,4194,1950,2244
,22:00,3139,1441,1698
,23:00,2126,893,1233
,Total,160552,81322,79230
Thursday 12 April 2018,00:00,1280,533,747
,01:00,879,225,654
,02:00,535,204,331
,03:00,721,466,255
,04:00,1441,1032,409
,05:00,2689,1629,1060
,06:00,7367,3601,3766
,07:00,11017,5907,5110
,08:00,11043,5822,5221
,09:00,9100,4364,4736
,10:00,8465,4502,3963
,11:00,8911,4794,4117
,12:00,8703,4425,4278
,13:00,9381,4769,4612
,14:00,9607,4892,4715
,15:00,11027,5501,5526
,16:00,13071,6367,6704
,17:00,12315,6264,6051
,18:00,10687,5499,5188
,19:00,8057,4108,3949
,20:00,5995,2799,3196
,21:00,4450,2148,2302
,22:00,3507,1461,2046
,23:00,2491,1032,1459
,Total,162739,82344,80395
Friday 13 April 2018,00:00,1648,652,996
,01:00,995,277,718
,02:00,482,221,261
,03:00,708,449,259
,04:00,1635,1172,463
,05:00,2786,1579,1207
,06:00,7111,3501,3610
,07:00,10895,6236,4659
,08:00,10848,5701,5147
,09:00,9574,4879,4695
,10:00,8566,4447,4119
,11:00,9033,4568,4465
,12:00,9970,5097,4873
,13:00,10341,5135,5206
,14:00,11113,5611,5502
,15:00,12221,5939,6282
,16:00,11813,5864,5949
,17:00,11714,5965,5749
,18:00,9638,4874,4764
,19:00,7610,3659,3951
,20:00,5957,2809,3148
,21:00,4130,2010,2120
,22:00,3675,1889,1786
,23:00,2581,1080,1501
,Total,165044,83614,81430
Saturday 14 April 2018,00:00,1792,696,1096
,01:00,1178,449,729
,02:00,634,259,375
,03:00,799,480,319
,04:00,1404,1000,404
,05:00,1913,1112,801
,06:00,2871,1611,1260
,07:00,4375,2370,2005
,08:00,5761,3060,2701
,09:00,7673,3845,3828
,10:00,8367,4236,4131
,11:00,9200,4626,4574
,12:00,10165,5133,5032
,13:00,10663,5366,5297
,14:00,10285,5062,5223
,15:00,9441,4530,4911
,16:00,9117,4528,4589
,17:00,8419,4222,4197
,18:00,7877,3767,4110
,19:00,6311,2959,3352
,20:00,4321,2046,2275
,21:00,2985,1349,1636
,22:00,2369,1147,1222
,23:00,2191,1043,1148
,Total,130111,64896,65215
Sunday 15 April 2018,00:00,1949,799,1150
,01:00,1318,469,849
,02:00,671,317,354
,03:00,674,427,247
,04:00,1128,806,322
,05:00,1394,830,564
,06:00,1759,967,792
,07:00,2397,1266,1131
,08:00,3061,1579,1482
,09:00,4995,2548,2447
,10:00,6111,2898,3213
,11:00,7525,3772,3753
,12:00,8670,4519,4151
,13:00,9844,5176,4668
,14:00,10088,5101,4987
,15:00,9463,4726,4737
,16:00,8842,4436,4406
,17:00,8809,4456,4353
,18:00,8027,4110,3917
,19:00,6715,3331,3384
,20:00,5198,2583,2615
,21:00,3853,1994,1859
,22:00,2827,1359,1468
,23:00,2001,830,1171
,Total,117319,59299,58020
Monday 16 April 2018,00:00,1429,454,975
,01:00,748,242,506
,02:00,475,176,299
,03:00,676,427,249
,04:00,1618,1180,438
,05:00,3116,1867,1249
,06:00,7664,3690,3974
,07:00,11305,6153,5152
,08:00,11434,6169,5265
,09:00,10083,5305,4778
,10:00,8719,4576,4143
,11:00,8350,4307,4043
,12:00,8546,4431,4115
,13:00,9232,4556,4676
,14:00,9149,4510,4639
,15:00,10552,5205,5347
,16:00,12840,6256,6584
,17:00,11354,5281,6073
,18:00,10016,5636,4380
,19:00,6673,3415,3258
,20:00,4902,2308,2594
,21:00,3627,1625,2002
,22:00,2411,1180,1231
,23:00,1798,750,1048
,Total,156717,79699,77018
Tuesday 17 April 2018,00:00,1371,468,903
,01:00,986,241,745
,02:00,536,218,318
,03:00,671,430,241
,04:00,1551,1111,440
,05:00,2779,1676,1103
,06:00,7372,3597,3775
,07:00,10783,6093,4690
,08:00,10538,5960,4578
,09:00,10139,5074,5065
,10:00,8492,4248,4244
,11:00,8338,4242,4096
,12:00,8383,4255,4128
,13:00,9007,4555,4452
,14:00,9217,4655,4562
,15:00,10749,5345,5404
,16:00,12759,6335,6424
,17:00,11211,5504,5707
,18:00,9900,4991,4909
,19:00,7270,3621,3649
,20:00,5657,2660,2997
,21:00,4029,1831,2198
,22:00,3110,1437,1673
,23:00,2117,973,1144
,Total,156965,79520,77445
Wednesday 18 April 2018,00:00,1437,545,892
,01:00,978,258,720
,02:00,452,190,262
,03:00,618,387,231
,04:00,1425,1020,405
,05:00,2832,1691,1141
,06:00,7629,3679,3950
,07:00,11387,6222,5165
,08:00,10967,6195,4772
,09:00,10124,5090,5034
,10:00,8812,4642,4170
,11:00,8453,4302,4151
,12:00,9071,4646,4425
,13:00,9502,4808,4694
,14:00,9571,4811,4760
,15:00,10866,5477,5389
,16:00,12582,6194,6388
,17:00,12470,6040,6430
,18:00,10099,5284,4815
,19:00,7534,3800,3734
,20:00,5784,2724,3060
,21:00,4524,2162,2362
,22:00,3590,1576,2014
,23:00,2236,994,1242
,Total,162943,82737,80206
Thursday 19 April 2018,00:00,1687,580,1107
,01:00,917,324,593
,02:00,604,273,331
,03:00,802,515,287
,04:00,1556,1072,484
,05:00,2671,1574,1097
,06:00,7433,3506,3927
,07:00,11767,6386,5381
,08:00,11020,6062,4958
,09:00,10127,5370,4757
,10:00,8972,4652,4320
,11:00,8757,4403,4354
,12:00,8994,4583,4411
,13:00,9352,4661,4691
,14:00,9716,4979,4737
,15:00,10963,5586,5377
,16:00,12852,6427,6425
,17:00,12269,6075,6194
,18:00,8771,3580,5191
,19:00,8632,4829,3803
,20:00,6480,3211,3269
,21:00,4903,2292,2611
,22:00,3420,1511,1909
,23:00,2372,1030,1342
,Total,165037,83481,81556
Friday 20 April 2018,00:00,1777,618,1159
,01:00,936,277,659
,02:00,538,238,300
,03:00,759,483,276
,04:00,1676,1164,512
,05:00,2823,1701,1122
,06:00,7245,3574,3671
,07:00,11692,6200,5492
,08:00,10762,6071,4691
,09:00,9566,4836,4730
,10:00,9024,4598,4426
,11:00,9283,4721,4562
,12:00,10015,5020,4995
,13:00,10511,5173,5338
,14:00,11485,5646,5839
,15:00,12435,6043,6392
,16:00,12441,6048,6393
,17:00,11042,5745,5297
,18:00,9123,4835,4288
,19:00,8073,3861,4212
,20:00,5867,2764,3103
,21:00,4612,2191,2421
,22:00,3545,1558,1987
,23:00,2595,1170,1425
,Total,167825,84535,83290
Saturday 21 April 2018,00:00,2020,726,1294
,01:00,1067,382,685
,02:00,673,268,405
,03:00,757,432,325
,04:00,1478,1026,452
,05:00,1889,1127,762
,06:00,2957,1602,1355
,07:00,4339,2286,2053
,08:00,5822,2984,2838
,09:00,8171,4118,4053
,10:00,9045,4639,4406
,11:00,9639,4849,4790
,12:00,10627,5395,5232
,13:00,10757,5585,5172
,14:00,10037,5238,4799
,15:00,9231,4599,4632
,16:00,8564,4074,4490
,17:00,8732,4219,4513
,18:00,7815,3727,4088
,19:00,6346,3120,3226
,20:00,4632,2231,2401
,21:00,3168,1540,1628
,22:00,2542,1193,1349
,23:00,2236,1058,1178
,Total,132544,66418,66126
Sunday 22 April 2018,00:00,1942,786,1156
,01:00,1290,461,829
,02:00,690,313,377
,03:00,686,441,245
,04:00,1161,824,337
,05:00,1459,906,553
,06:00,1835,1028,807
,07:00,2332,1324,1008
,08:00,3130,1607,1523
,09:00,5281,2686,2595
,10:00,6389,3041,3348
,11:00,8271,4029,4242
,12:00,9431,4722,4709
,13:00,10390,5348,5042
,14:00,10301,5308,4993
,15:00,9596,4914,4682
,16:00,9262,4979,4283
,17:00,9347,4812,4535
,18:00,8466,4436,4030
,19:00,7141,3632,3509
,20:00,5671,2883,2788
,21:00,4045,1992,2053
,22:00,2820,1354,1466
,23:00,2133,844,1289
,Total,123069,62670,60399
Monday 23 April 2018,00:00,1620,479,1141
,01:00,841,250,591
,02:00,421,184,237
,03:00,634,415,219
,04:00,1654,1227,427
,05:00,3087,1838,1249
,06:00,7704,3705,3999
,07:00,11347,6188,5159
,08:00,9638,6381,3257
,09:00,10128,4867,5261
,10:00,8448,4355,4093
,11:00,8162,4148,4014
,12:00,8376,4290,4086
,13:00,8844,4541,4303
,14:00,9267,4562,4705
,15:00,10423,5299,5124
,16:00,12424,6151,6273
,17:00,11852,6081,5771
,18:00,9911,4897,5014
,19:00,6801,3395,3406
,20:00,5192,2458,2734
,21:00,3659,1704,1955
,22:00,2615,1201,1414
,23:00,1844,777,1067
,Total,154892,79393,75499
Tuesday 24 April 2018,00:00,1421,421,1000
,01:00,886,261,625
,02:00,502,201,301
,03:00,631,409,222
,04:00,1561,1133,428
,05:00,2830,1742,1088
,06:00,7709,3753,3956
,07:00,11216,6321,4895
,08:00,10952,6231,4721
,09:00,10273,5151,5122
,10:00,8556,4387,4169
,11:00,8494,4237,4257
,12:00,8687,4279,4408
,13:00,9186,4568,4618
,14:00,9404,4629,4775
,15:00,10510,5218,5292
,16:00,12232,5999,6233
,17:00,11139,5846,5293
,18:00,10662,5360,5302
,19:00,7181,3555,3626
,20:00,5302,2468,2834
,21:00,3746,1879,1867
,22:00,3139,1484,1655
,23:00,2136,901,1235
,Total,158355,80433,77922
Wednesday 25 April 2018,00:00,1401,470,931
,01:00,900,250,650
,02:00,444,208,236
,03:00,647,410,237
,04:00,1524,1047,477
,05:00,2750,1633,1117
,06:00,7724,3562,4162
,07:00,11218,6245,4973
,08:00,10905,6004,4901
,09:00,9899,5070,4829
,10:00,8735,4479,4256
,11:00,8635,4337,4298
,12:00,9073,4621,4452
,13:00,9444,4649,4795
,14:00,9519,4818,4701
,15:00,10820,5286,5534
,16:00,12294,5766,6528
,17:00,11688,6013,5675
,18:00,10597,5576,5021
,19:00,7870,4137,3733
,20:00,5715,2796,2919
,21:00,4366,2138,2228
,22:00,3598,1583,2015
,23:00,2591,1066,1525
,Total,162357,82164,80193
Thursday 26 April 2018,00:00,1724,600,1124
,01:00,1058,284,774
,02:00,569,242,327
,03:00,759,485,274
,04:00,1525,1034,491
,05:00,2607,1557,1050
,06:00,7674,3525,4149
,07:00,11151,6199,4952
,08:00,11302,6265,5037
,09:00,10012,5342,4670
,10:00,8792,4426,4366
,11:00,8775,4477,4298
,12:00,9099,4533,4566
,13:00,9498,4781,4717
,14:00,9777,4998,4779
,15:00,10990,5379,5611
,16:00,12849,6325,6524
,17:00,12688,6332,6356
,18:00,10453,5411,5042
,19:00,8084,4002,4082
,20:00,6300,3028,3272
,21:00,4741,2315,2426
,22:00,3624,1646,1978
,23:00,2539,1057,1482
,Total,166590,84243,82347
Friday 27 April 2018,00:00,1723,627,1096
,01:00,989,312,677
,02:00,582,237,345
,03:00,712,454,258
,04:00,1709,1209,500
,05:00,2744,1654,1090
,06:00,7237,3437,3800
,07:00,11603,6053,5550
,08:00,10470,5805,4665
,09:00,9632,5035,4597
,10:00,9023,4660,4363
,11:00,9395,4659,4736
,12:00,9676,4920,4756
,13:00,9082,4968,4114
,14:00,8384,5120,3264
,15:00,9084,5647,3437
,16:00,9955,6132,3823
,17:00,11019,5615,5404
,18:00,9465,4809,4656
,19:00,8041,3919,4122
,20:00,6243,3002,3241
,21:00,4538,2207,2331
,22:00,3561,1674,1887
,23:00,2799,1208,1591
,Total,157666,83363,74303
Saturday 28 April 2018,00:00,2061,798,1263
,01:00,1255,487,768
,02:00,692,312,380
,03:00,870,544,326
,04:00,1474,1007,467
,05:00,1923,1139,784
,06:00,2918,1566,1352
,07:00,4351,2458,1893
,08:00,6106,3022,3084
,09:00,8089,4045,4044
,10:00,8836,4447,4389
,11:00,9796,4860,4936
,12:00,10791,5312,5479
,13:00,10983,5305,5678
,14:00,10780,5400,5380
,15:00,9683,4900,4783
,16:00,9125,4500,4625
,17:00,9393,4551,4842
,18:00,8361,4197,4164
,19:00,6737,3403,3334
,20:00,5040,2396,2644
,21:00,3356,1580,1776
,22:00,2671,1234,1437
,23:00,2200,1085,1115
,Total,137491,68548,68943
Sunday 29 April 2018,00:00,1809,712,1097
,01:00,1398,469,929
,02:00,719,321,398
,03:00,729,431,298
,04:00,1253,879,374
,05:00,1534,942,592
,06:00,1840,1032,808
,07:00,2534,1407,1127
,08:00,3390,1744,1646
,09:00,5231,2651,2580
,10:00,6635,3265,3370
,11:00,8056,4127,3929
,12:00,9570,4869,4701
,13:00,10581,5537,5044
,14:00,10632,5409,5223
,15:00,9909,5024,4885
,16:00,9598,4720,4878
,17:00,9325,4861,4464
,18:00,8788,4553,4235
,19:00,7283,3618,3665
,20:00,5799,2752,3047
,21:00,4139,2073,2066
,22:00,2949,1344,1605
,23:00,2045,854,1191
,Total,125746,63594,62152
Monday 30 April 2018,00:00,1442,484,958
,01:00,835,216,619
,02:00,391,175,216
,03:00,676,446,230
,04:00,1596,1136,460
,05:00,3140,1854,1286
,06:00,7579,3519,4060
,07:00,11279,5847,5432
,08:00,9825,6100,3725
,09:00,10298,5227,5071
,10:00,8557,4481,4076
,11:00,8544,4311,4233
,12:00,8816,4482,4334
,13:00,9210,4700,4510
,14:00,9311,4511,4800
,15:00,10590,5286,5304
,16:00,10338,5456,4882
,17:00,12792,6234,6558
,18:00,9754,4877,4877
,19:00,6971,3454,3517
,20:00,5256,2413,2843
,21:00,3905,1812,2093
,22:00,2757,1328,1429
,23:00,2011,888,1123
,Total,155873,79237,76636
