Date,Time,All,N,S
Sunday 1 July 2018,00:00,2155.0,936.0,1219.0
,01:00,1581.0,601.0,980.0
,02:00,1138.0,386.0,752.0
,03:00,1090.0,691.0,399.0
,04:00,1493.0,1027.0,466.0
,05:00,1658.0,1028.0,630.0
,06:00,1954.0,1078.0,876.0
,07:00,2714.0,1439.0,1275.0
,08:00,3271.0,1700.0,1571.0
,09:00,5097.0,2506.0,2591.0
,10:00,7241.0,3728.0,3513.0
,11:00,8958.0,4836.0,4122.0
,12:00,10401.0,5674.0,4727.0
,13:00,10454.0,5463.0,4991.0
,14:00,10527.0,5884.0,4643.0
,15:00,9306.0,4925.0,4381.0
,16:00,8757.0,4373.0,4384.0
,17:00,8987.0,4285.0,4702.0
,18:00,10166.0,4517.0,5649.0
,19:00,8231.0,3731.0,4500.0
,20:00,6265.0,3079.0,3186.0
,21:00,4523.0,2097.0,2426.0
,22:00,3713.0,1800.0,1913.0
,23:00,2354.0,1053.0,1301.0
,Total,132034.0,66837.0,65197.0
Monday 2 July 2018,00:00,1591.0,580.0,1011.0
,01:00,988.0,327.0,661.0
,02:00,617.0,260.0,357.0
,03:00,959.0,601.0,358.0
,04:00,1802.0,1246.0,556.0
,05:00,3148.0,1901.0,1247.0
,06:00,7431.0,3710.0,3721.0
,07:00,11613.0,6036.0,5577.0
,08:00,11204.0,5984.0,5220.0
,09:00,9229.0,4714.0,4515.0
,10:00,8611.0,4499.0,4112.0
,11:00,8802.0,4646.0,4156.0
,12:00,9250.0,4766.0,4484.0
,13:00,9478.0,4978.0,4500.0
,14:00,9820.0,4922.0,4898.0
,15:00,9927.0,5349.0,4578.0
,16:00,10946.0,6051.0,4895.0
,17:00,11526.0,5986.0,5540.0
,18:00,10811.0,4977.0,5834.0
,19:00,7027.0,3519.0,3508.0
,20:00,5306.0,2422.0,2884.0
,21:00,3845.0,1705.0,2140.0
,22:00,2972.0,1470.0,1502.0
,23:00,2270.0,1006.0,1264.0
,Total,159173.0,81655.0,77518.0
Tuesday 3 July 2018,00:00,1684.0,611.0,1073.0
,01:00,1090.0,381.0,709.0
,02:00,791.0,300.0,491.0
,03:00,870.0,584.0,286.0
,04:00,1833.0,1272.0,561.0
,05:00,3071.0,1816.0,1255.0
,06:00,7577.0,3801.0,3776.0
,07:00,11613.0,6155.0,5458.0
,08:00,11431.0,6194.0,5237.0
,09:00,9601.0,4841.0,4760.0
,10:00,8790.0,4574.0,4216.0
,11:00,8974.0,4750.0,4224.0
,12:00,9207.0,4699.0,4508.0
,13:00,9464.0,4732.0,4732.0
,14:00,9570.0,5010.0,4560.0
,15:00,10844.0,5515.0,5329.0
,16:00,12674.0,6296.0,6378.0
,17:00,12016.0,6025.0,5991.0
,18:00,10471.0,5139.0,5332.0
,19:00,7092.0,3419.0,3673.0
,20:00,4978.0,2379.0,2599.0
,21:00,3916.0,1710.0,2206.0
,22:00,3455.0,1676.0,1779.0
,23:00,2160.0,1051.0,1109.0
,Total,163172.0,82930.0,80242.0
Wednesday 4 July 2018,00:00,1569.0,652.0,917.0
,01:00,1098.0,351.0,747.0
,02:00,621.0,263.0,358.0
,03:00,753.0,516.0,237.0
,04:00,1645.0,1149.0,496.0
,05:00,2775.0,1705.0,1070.0
,06:00,7491.0,3747.0,3744.0
,07:00,11444.0,6127.0,5317.0
,08:00,11514.0,6158.0,5356.0
,09:00,9677.0,4977.0,4700.0
,10:00,9039.0,4722.0,4317.0
,11:00,9301.0,4855.0,4446.0
,12:00,9522.0,4973.0,4549.0
,13:00,9559.0,4867.0,4692.0
,14:00,9942.0,5100.0,4842.0
,15:00,10840.0,5469.0,5371.0
,16:00,12880.0,6338.0,6542.0
,17:00,12387.0,6188.0,6199.0
,18:00,10902.0,5514.0,5388.0
,19:00,7758.0,3759.0,3999.0
,20:00,5850.0,2695.0,3155.0
,21:00,5120.0,2275.0,2845.0
,22:00,3387.0,1536.0,1851.0
,23:00,2101.0,1052.0,1049.0
,Total,167175.0,84988.0,82187.0
Thursday 5 July 2018,00:00,1528.0,641.0,887.0
,01:00,1013.0,322.0,691.0
,02:00,766.0,337.0,429.0
,03:00,950.0,537.0,413.0
,04:00,1769.0,1257.0,512.0
,05:00,2807.0,1681.0,1126.0
,06:00,7295.0,3632.0,3663.0
,07:00,11490.0,6172.0,5318.0
,08:00,11447.0,6037.0,5410.0
,09:00,9771.0,4832.0,4939.0
,10:00,9097.0,4616.0,4481.0
,11:00,9166.0,4691.0,4475.0
,12:00,9285.0,4756.0,4529.0
,13:00,9741.0,4867.0,4874.0
,14:00,10100.0,5050.0,5050.0
,15:00,11032.0,5497.0,5535.0
,16:00,12673.0,6245.0,6428.0
,17:00,12196.0,6071.0,6125.0
,18:00,9799.0,5316.0,4483.0
,19:00,8049.0,3769.0,4280.0
,20:00,6054.0,2826.0,3228.0
,21:00,4987.0,2383.0,2604.0
,22:00,3459.0,1602.0,1857.0
,23:00,2395.0,1117.0,1278.0
,Total,166869.0,84254.0,82615.0
Friday 6 July 2018,00:00,1710.0,752.0,958.0
,01:00,1174.0,395.0,779.0
,02:00,689.0,293.0,396.0
,03:00,850.0,569.0,281.0
,04:00,1744.0,1193.0,551.0
,05:00,2871.0,1671.0,1200.0
,06:00,7116.0,3615.0,3501.0
,07:00,10370.0,5750.0,4620.0
,08:00,10560.0,5611.0,4949.0
,09:00,9165.0,4618.0,4547.0
,10:00,8764.0,4401.0,4363.0
,11:00,9464.0,4751.0,4713.0
,12:00,10143.0,5119.0,5024.0
,13:00,10874.0,5346.0,5528.0
,14:00,11611.0,5901.0,5710.0
,15:00,9267.0,3715.0,5552.0
,16:00,12373.0,6104.0,6269.0
,17:00,11323.0,5777.0,5546.0
,18:00,9287.0,4732.0,4555.0
,19:00,7577.0,3514.0,4063.0
,20:00,5670.0,2550.0,3120.0
,21:00,4394.0,2033.0,2361.0
,22:00,3627.0,1760.0,1867.0
,23:00,2821.0,1228.0,1593.0
,Total,163444.0,81398.0,82046.0
Saturday 7 July 2018,00:00,2078.0,781.0,1297.0
,01:00,1326.0,480.0,846.0
,02:00,806.0,342.0,464.0
,03:00,952.0,565.0,387.0
,04:00,1659.0,1106.0,553.0
,05:00,2149.0,1224.0,925.0
,06:00,3166.0,1695.0,1471.0
,07:00,4600.0,2515.0,2085.0
,08:00,5692.0,3029.0,2663.0
,09:00,7453.0,3718.0,3735.0
,10:00,8371.0,4178.0,4193.0
,11:00,9609.0,4806.0,4803.0
,12:00,10541.0,5028.0,5513.0
,13:00,10202.0,5076.0,5126.0
,14:00,10330.0,4900.0,5430.0
,15:00,8826.0,4333.0,4493.0
,16:00,8191.0,4102.0,4089.0
,17:00,8312.0,4285.0,4027.0
,18:00,7723.0,3880.0,3843.0
,19:00,6240.0,3133.0,3107.0
,20:00,4501.0,2154.0,2347.0
,21:00,3059.0,1403.0,1656.0
,22:00,3017.0,1465.0,1552.0
,23:00,3344.0,1220.0,2124.0
,Total,132147.0,65418.0,66729.0
Sunday 8 July 2018,00:00,2424.0,862.0,1562.0
,01:00,1542.0,567.0,975.0
,02:00,933.0,385.0,548.0
,03:00,952.0,583.0,369.0
,04:00,1468.0,1006.0,462.0
,05:00,1621.0,977.0,644.0
,06:00,1868.0,1085.0,783.0
,07:00,2663.0,1478.0,1185.0
,08:00,3363.0,1868.0,1495.0
,09:00,4901.0,2579.0,2322.0
,10:00,6726.0,3466.0,3260.0
,11:00,8242.0,4283.0,3959.0
,12:00,9727.0,5083.0,4644.0
,13:00,10176.0,5156.0,5020.0
,14:00,9992.0,5225.0,4767.0
,15:00,9260.0,4557.0,4703.0
,16:00,9096.0,4529.0,4567.0
,17:00,9182.0,4172.0,5010.0
,18:00,8865.0,4187.0,4678.0
,19:00,7613.0,3546.0,4067.0
,20:00,6456.0,3240.0,3216.0
,21:00,4640.0,2279.0,2361.0
,22:00,3626.0,1765.0,1861.0
,23:00,2883.0,1587.0,1296.0
,Total,128219.0,64465.0,63754.0
Monday 9 July 2018,00:00,2001.0,754.0,1247.0
,01:00,1049.0,310.0,739.0
,02:00,610.0,258.0,352.0
,03:00,797.0,533.0,264.0
,04:00,1758.0,1242.0,516.0
,05:00,3144.0,1865.0,1279.0
,06:00,7595.0,3881.0,3714.0
,07:00,11451.0,5988.0,5463.0
,08:00,11191.0,5960.0,5231.0
,09:00,9079.0,4783.0,4296.0
,10:00,8710.0,4316.0,4394.0
,11:00,9023.0,4630.0,4393.0
,12:00,9163.0,4717.0,4446.0
,13:00,9404.0,4827.0,4577.0
,14:00,9705.0,4795.0,4910.0
,15:00,10382.0,5216.0,5166.0
,16:00,12251.0,6041.0,6210.0
,17:00,12351.0,6038.0,6313.0
,18:00,9817.0,5001.0,4816.0
,19:00,7157.0,3566.0,3591.0
,20:00,5327.0,2434.0,2893.0
,21:00,4039.0,1791.0,2248.0
,22:00,2901.0,1404.0,1497.0
,23:00,2140.0,914.0,1226.0
,Total,161045.0,81264.0,79781.0
Tuesday 10 July 2018,00:00,1608.0,543.0,1065.0
,01:00,975.0,285.0,690.0
,02:00,579.0,261.0,318.0
,03:00,747.0,495.0,252.0
,04:00,1729.0,1234.0,495.0
,05:00,3009.0,1816.0,1193.0
,06:00,7557.0,3684.0,3873.0
,07:00,11374.0,5921.0,5453.0
,08:00,11366.0,5967.0,5399.0
,09:00,9635.0,5042.0,4593.0
,10:00,8755.0,4458.0,4297.0
,11:00,7861.0,3447.0,4414.0
,12:00,8114.0,3745.0,4369.0
,13:00,8377.0,3622.0,4755.0
,14:00,10286.0,5683.0,4603.0
,15:00,10763.0,5392.0,5371.0
,16:00,12509.0,6226.0,6283.0
,17:00,11905.0,5981.0,5924.0
,18:00,10670.0,5225.0,5445.0
,19:00,7011.0,3359.0,3652.0
,20:00,4725.0,2166.0,2559.0
,21:00,4845.0,2299.0,2546.0
,22:00,4075.0,2022.0,2053.0
