datetime,dayOfWeek,month,time,northBound,southBound
2017/10/1 00:00,7,10,0,828,1104
2017/10/1 01:00,7,10,100,507,1016
2017/10/1 02:00,7,10,200,413,559
2017/10/1 03:00,7,10,300,597,332
2017/10/1 04:00,7,10,400,919,432
2017/10/1 05:00,7,10,500,872,589
2017/10/1 06:00,7,10,600,927,800
2017/10/1 07:00,7,10,700,1332,1046
2017/10/1 08:00,7,10,800,1585,1417
2017/10/1 09:00,7,10,900,2500,2373
2017/10/1 10:00,7,10,1000,3186,3162
2017/10/1 11:00,7,10,1100,3977,3836
2017/10/1 12:00,7,10,1200,4677,4462
2017/10/1 13:00,7,10,1300,5437,5141
2017/10/1 14:00,7,10,1400,5418,4986
2017/10/1 15:00,7,10,1500,5207,4716
2017/10/1 16:00,7,10,1600,4659,4462
2017/10/1 17:00,7,10,1700,4558,4572
2017/10/1 18:00,7,10,1800,4365,4211
2017/10/1 19:00,7,10,1900,3606,3350
2017/10/1 20:00,7,10,2000,2654,2976
2017/10/1 21:00,7,10,2100,1861,1972
2017/10/1 22:00,7,10,2200,1151,1443
2017/10/1 23:00,7,10,2300,801,1027
2017/10/2 00:00,1,10,0,433,1249
2017/10/2 01:00,1,10,100,240,559
2017/10/2 02:00,1,10,200,209,183
2017/10/2 03:00,1,10,300,479,215
2017/10/2 04:00,1,10,400,1170,468
2017/10/2 05:00,1,10,500,1751,1240
2017/10/2 06:00,1,10,600,3424,3370
2017/10/2 07:00,1,10,700,6215,4927
2017/10/2 08:00,1,10,800,6099,4244
2017/10/2 09:00,1,10,900,5097,5104
2017/10/2 10:00,1,10,1000,4137,4015
2017/10/2 11:00,1,10,1100,4393,4129
2017/10/2 12:00,1,10,1200,4377,4277
2017/10/2 13:00,1,10,1300,4608,4428
2017/10/2 14:00,1,10,1400,4492,4472
2017/10/2 15:00,1,10,1500,5053,4598
2017/10/2 16:00,1,10,1600,5747,4656
2017/10/2 17:00,1,10,1700,5091,5331
2017/10/2 18:00,1,10,1800,5039,5819
2017/10/2 19:00,1,10,1900,3414,3715
2017/10/2 20:00,1,10,2000,2320,2529
2017/10/2 21:00,1,10,2100,1622,1968
2017/10/2 22:00,1,10,2200,1196,1371
2017/10/2 23:00,1,10,2300,696,954
2017/10/3 00:00,2,10,0,458,897
2017/10/3 01:00,2,10,100,221,657
2017/10/3 02:00,2,10,200,244,220
2017/10/3 03:00,2,10,300,414,178
2017/10/3 04:00,2,10,400,1080,440
2017/10/3 05:00,2,10,500,1598,1064
2017/10/3 06:00,2,10,600,3434,3403
2017/10/3 07:00,2,10,700,6337,5072
2017/10/3 08:00,2,10,800,6017,5261
2017/10/3 09:00,2,10,900,5467,4650
2017/10/3 10:00,2,10,1000,4289,4238
2017/10/3 11:00,2,10,1100,4122,3923
2017/10/3 12:00,2,10,1200,4327,4188
2017/10/3 13:00,2,10,1300,4540,4248
2017/10/3 14:00,2,10,1400,4587,4575
2017/10/3 15:00,2,10,1500,5177,5209
2017/10/3 16:00,2,10,1600,6332,6233
2017/10/3 17:00,2,10,1700,5860,6066
2017/10/3 18:00,2,10,1800,4955,4960
2017/10/3 19:00,2,10,1900,3540,3552
2017/10/3 20:00,2,10,2000,2383,2635
2017/10/3 21:00,2,10,2100,1838,2146
2017/10/3 22:00,2,10,2200,1208,1431
2017/10/3 23:00,2,10,2300,864,917
2017/10/4 00:00,3,10,0,511,930
2017/10/4 01:00,3,10,100,248,666
2017/10/4 02:00,3,10,200,234,273
2017/10/4 03:00,3,10,300,525,227
2017/10/4 04:00,3,10,400,1057,460
2017/10/4 05:00,3,10,500,1556,1043
2017/10/4 06:00,3,10,600,3507,3442
2017/10/4 07:00,3,10,700,6219,5074
2017/10/4 08:00,3,10,800,6080,4706
2017/10/4 09:00,3,10,900,5341,5040
2017/10/4 10:00,3,10,1000,4413,4096
2017/10/4 11:00,3,10,1100,4286,4067
2017/10/4 12:00,3,10,1200,4531,4451
2017/10/4 13:00,3,10,1300,4599,4492
2017/10/4 14:00,3,10,1400,4930,4643
2017/10/4 15:00,3,10,1500,5268,5385
2017/10/4 16:00,3,10,1600,6022,6401
