datetime,dayOfWeek,month,time,northBound,southBound
2017/12/1 00:00,5,12,0,446,1040
2017/12/1 01:00,5,12,100,281,368
2017/12/1 02:00,5,12,200,237,213
2017/12/1 03:00,5,12,300,458,281
2017/12/1 04:00,5,12,400,1143,462
2017/12/1 05:00,5,12,500,1580,1034
2017/12/1 06:00,5,12,600,3265,3403
2017/12/1 07:00,5,12,700,5329,5472
2017/12/1 08:00,5,12,800,4505,4700
2017/12/1 09:00,5,12,900,5757,4454
2017/12/1 10:00,5,12,1000,4728,4398
2017/12/1 11:00,5,12,1100,4752,4435
2017/12/1 12:00,5,12,1200,5157,5003
2017/12/1 13:00,5,12,1300,5255,5489
2017/12/1 14:00,5,12,1400,5610,5765
2017/12/1 15:00,5,12,1500,5887,6389
2017/12/1 16:00,5,12,1600,6033,6059
2017/12/1 17:00,5,12,1700,5443,5232
2017/12/1 18:00,5,12,1800,4713,4456
2017/12/1 19:00,5,12,1900,3866,3778
2017/12/1 20:00,5,12,2000,2719,2849
2017/12/1 21:00,5,12,2100,2165,2228
2017/12/1 22:00,5,12,2200,1376,1696
2017/12/1 23:00,5,12,2300,935,1215
2017/12/2 00:00,6,12,0,670,978
2017/12/2 01:00,6,12,100,435,567
2017/12/2 02:00,6,12,200,364,357
2017/12/2 03:00,6,12,300,454,341
2017/12/2 04:00,6,12,400,912,449
2017/12/2 05:00,6,12,500,1083,711
2017/12/2 06:00,6,12,600,1479,1239
2017/12/2 07:00,6,12,700,2227,1843
2017/12/2 08:00,6,12,800,2773,2734
2017/12/2 09:00,6,12,900,3492,3679
2017/12/2 10:00,6,12,1000,3999,3887
2017/12/2 11:00,6,12,1100,4295,4605
2017/12/2 12:00,6,12,1200,4881,4939
2017/12/2 13:00,6,12,1300,4899,5060
2017/12/2 14:00,6,12,1400,4684,5041
2017/12/2 15:00,6,12,1500,4529,4444
2017/12/2 16:00,6,12,1600,4390,4585
2017/12/2 17:00,6,12,1700,4182,4034
2017/12/2 18:00,6,12,1800,3463,3475
2017/12/2 19:00,6,12,1900,2797,2775
2017/12/2 20:00,6,12,2000,1995,2239
2017/12/2 21:00,6,12,2100,1347,1524
2017/12/2 22:00,6,12,2200,1050,1094
2017/12/2 23:00,6,12,2300,851,1066
2017/12/3 00:00,7,12,0,572,982
2017/12/3 01:00,7,12,100,471,524
2017/12/3 02:00,7,12,200,342,318
2017/12/3 03:00,7,12,300,392,280
2017/12/3 04:00,7,12,400,667,353
2017/12/3 05:00,7,12,500,710,483
2017/12/3 06:00,7,12,600,784,705
2017/12/3 07:00,7,12,700,1228,940
2017/12/3 08:00,7,12,800,1655,1463
2017/12/3 09:00,7,12,900,2381,2539
2017/12/3 10:00,7,12,1000,3226,3245
2017/12/3 11:00,7,12,1100,3854,3927
2017/12/3 12:00,7,12,1200,4537,4496
2017/12/3 13:00,7,12,1300,5091,5024
2017/12/3 14:00,7,12,1400,5042,4870
2017/12/3 15:00,7,12,1500,4851,4599
2017/12/3 16:00,7,12,1600,4598,4730
2017/12/3 17:00,7,12,1700,4457,4437
2017/12/3 18:00,7,12,1800,4049,3937
2017/12/3 19:00,7,12,1900,3244,3295
2017/12/3 20:00,7,12,2000,2459,2539
2017/12/3 21:00,7,12,2100,1797,1993
2017/12/3 22:00,7,12,2200,1153,1530
2017/12/3 23:00,7,12,2300,695,1086
2017/12/4 00:00,1,12,0,365,800
2017/12/4 01:00,1,12,100,204,341
2017/12/4 02:00,1,12,200,183,193
2017/12/4 03:00,1,12,300,353,214
2017/12/4 04:00,1,12,400,1074,394
2017/12/4 05:00,1,12,500,1726,1217
2017/12/4 06:00,1,12,600,3410,3744
2017/12/4 07:00,1,12,700,6003,5213
2017/12/4 08:00,1,12,800,5927,4898
2017/12/4 09:00,1,12,900,5239,4717
2017/12/4 10:00,1,12,1000,4546,4209
2017/12/4 11:00,1,12,1100,4319,4171
2017/12/4 12:00,1,12,1200,4527,4450
2017/12/4 13:00,1,12,1300,4687,4630
2017/12/4 14:00,1,12,1400,4545,4740
2017/12/4 15:00,1,12,1500,5290,5125
2017/12/4 16:00,1,12,1600,5846,6277
2017/12/4 17:00,1,12,1700,5571,5873
2017/12/4 18:00,1,12,1800,4871,4791
2017/12/4 19:00,1,12,1900,3524,3463
2017/12/4 20:00,1,12,2000,2384,2445
2017/12/4 21:00,1,12,2100,1644,2224
2017/12/4 22:00,1,12,2200,1231,1552
2017/12/4 23:00,1,12,2300,726,977
2017/12/5 00:00,2,12,0,374,908
2017/12/5 01:00,2,12,100,211,317
2017/12/5 02:00,2,12,200,211,211
2017/12/5 03:00,2,12,300,344,251
2017/12/5 04:00,2,12,400,1102,454
2017/12/5 05:00,2,12,500,1631,1115
2017/12/5 06:00,2,12,600,3431,3611
2017/12/5 07:00,2,12,700,6010,4936
2017/12/5 08:00,2,12,800,6025,4823
2017/12/5 09:00,2,12,900,5191,4839
2017/12/5 10:00,2,12,1000,4472,4283
2017/12/5 11:00,2,12,1100,4404,4142
2017/12/5 12:00,2,12,1200,4336,4470
2017/12/5 13:00,2,12,1300,4620,4568
2017/12/5 14:00,2,12,1400,4648,4568
2017/12/5 15:00,2,12,1500,5427,5361
2017/12/5 16:00,2,12,1600,5993,6416
2017/12/5 17:00,2,12,1700,6078,5341
2017/12/5 18:00,2,12,1800,4829,4794
2017/12/5 19:00,2,12,1900,3876,3517
2017/12/5 20:00,2,12,2000,2526,2848
2017/12/5 21:00,2,12,2100,1951,2130
2017/12/5 22:00,2,12,2200,1323,1545
2017/12/5 23:00,2,12,2300,797,1017
2017/12/6 00:00,3,12,0,412,789
2017/12/6 01:00,3,12,100,241,314
2017/12/6 02:00,3,12,200,204,208
2017/12/6 03:00,3,12,300,379,256
2017/12/6 04:00,3,12,400,1016,424
2017/12/6 05:00,3,12,500,1588,1046
2017/12/6 06:00,3,12,600,3442,3592
2017/12/6 07:00,3,12,700,6026,4777
2017/12/6 08:00,3,12,800,6024,5089
2017/12/6 09:00,3,12,900,5268,4877
2017/12/6 10:00,3,12,1000,4626,4251
2017/12/6 11:00,3,12,1100,4546,4280
2017/12/6 12:00,3,12,1200,4716,4479
2017/12/6 13:00,3,12,1300,4565,4767
2017/12/6 14:00,3,12,1400,4958,4651
2017/12/6 15:00,3,12,1500,5438,5492
2017/12/6 16:00,3,12,1600,5998,6300
2017/12/6 17:00,3,12,1700,5831,5605
2017/12/6 18:00,3,12,1800,5160,4752
2017/12/6 19:00,3,12,1900,3901,3831
2017/12/6 20:00,3,12,2000,2629,2840
2017/12/6 21:00,3,12,2100,2011,2442
2017/12/6 22:00,3,12,2200,1467,1653
2017/12/6 23:00,3,12,2300,779,1040
2017/12/7 00:00,4,12,0,451,643
2017/12/7 01:00,4,12,100,220,319
2017/12/7 02:00,4,12,200,246,217
2017/12/7 03:00,4,12,300,396,257
2017/12/7 04:00,4,12,400,998,437
2017/12/7 05:00,4,12,500,1616,1102
2017/12/7 06:00,4,12,600,3339,3512
2017/12/7 07:00,4,12,700,5957,5295
2017/12/7 08:00,4,12,800,5732,5013
2017/12/7 09:00,4,12,900,5378,4729
2017/12/7 10:00,4,12,1000,4637,4240
2017/12/7 11:00,4,12,1100,4287,4156
2017/12/7 12:00,4,12,1200,4482,4434
2017/12/7 13:00,4,12,1300,4828,4689
2017/12/7 14:00,4,12,1400,4860,4812
2017/12/7 15:00,4,12,1500,5160,5544
2017/12/7 16:00,4,12,1600,6039,5946
2017/12/7 17:00,4,12,1700,5686,5956
2017/12/7 18:00,4,12,1800,5161,4917
