Date,Time,All,N,S
Friday 1 September 2017,00:00,1576.0,673.0,903.0
,01:00,1179.0,387.0,792.0
,02:00,885.0,336.0,549.0
,03:00,931.0,578.0,353.0
,04:00,1788.0,1192.0,596.0
,05:00,2526.0,1484.0,1042.0
,06:00,6408.0,3315.0,3093.0
,07:00,11628.0,6249.0,5379.0
,08:00,11108.0,5822.0,5286.0
,09:00,9379.0,4595.0,4784.0
,10:00,8834.0,4425.0,4409.0
,11:00,9305.0,4613.0,4692.0
,12:00,10099.0,4989.0,5110.0
,13:00,10591.0,5183.0,5408.0
,14:00,11177.0,5571.0,5606.0
,15:00,11669.0,5876.0,5793.0
,16:00,12559.0,6226.0,6333.0
,17:00,11371.0,5563.0,5808.0
,18:00,9255.0,4592.0,4663.0
,19:00,7680.0,3683.0,3997.0
,20:00,5824.0,2723.0,3101.0
,21:00,4332.0,1992.0,2340.0
,22:00,3445.0,1565.0,1880.0
,23:00,2529.0,1172.0,1357.0
,Total,166078.0,82804.0,83274.0
Saturday 2 September 2017,00:00,1899.0,716.0,1183.0
,01:00,1216.0,467.0,749.0
,02:00,719.0,337.0,382.0
,03:00,997.0,614.0,383.0
,04:00,1658.0,1142.0,516.0
,05:00,1958.0,1178.0,780.0
,06:00,2871.0,1533.0,1338.0
,07:00,4182.0,2367.0,1815.0
,08:00,5242.0,2692.0,2550.0
,09:00,7228.0,3588.0,3640.0
,10:00,8257.0,4349.0,3908.0
,11:00,9845.0,4968.0,4877.0
,12:00,10557.0,5263.0,5294.0
,13:00,10942.0,5628.0,5314.0
,14:00,10429.0,5170.0,5259.0
,15:00,9794.0,4901.0,4893.0
,16:00,9392.0,4692.0,4700.0
,17:00,8512.0,4308.0,4204.0
,18:00,7432.0,3639.0,3793.0
,19:00,6242.0,3116.0,3126.0
,20:00,4651.0,2122.0,2529.0
,21:00,3184.0,1502.0,1682.0
,22:00,2328.0,1150.0,1178.0
,23:00,2085.0,965.0,1120.0
,Total,131620.0,66407.0,65213.0
Sunday 3 September 2017,00:00,1797.0,758.0,1039.0
,01:00,1526.0,561.0,965.0
,02:00,937.0,396.0,541.0
,03:00,953.0,631.0,322.0
,04:00,1379.0,977.0,402.0
,05:00,1541.0,957.0,584.0
,06:00,1789.0,1008.0,781.0
,07:00,2395.0,1369.0,1026.0
,08:00,3062.0,1678.0,1384.0
,09:00,5105.0,2954.0,2151.0
,10:00,7258.0,4372.0,2886.0
,11:00,9128.0,5411.0,3717.0
,12:00,10181.0,5684.0,4497.0
,13:00,10067.0,5043.0,5024.0
,14:00,9910.0,5109.0,4801.0
,15:00,8937.0,4637.0,4300.0
,16:00,8044.0,4053.0,3991.0
,17:00,8939.0,4090.0,4849.0
,18:00,9749.0,3959.0,5790.0
,19:00,7530.0,3215.0,4315.0
,20:00,5706.0,2697.0,3009.0
,21:00,3971.0,1936.0,2035.0
,22:00,2647.0,1230.0,1417.0
,23:00,1940.0,889.0,1051.0
,Total,124491.0,63614.0,60877.0
Monday 4 September 2017,00:00,1588.0,550.0,1038.0
,01:00,886.0,362.0,524.0
