Date,Time,All,N,S
Tuesday 1 August 2017,00:00,1493,499,994
,01:00,923,288,635
,02:00,522,226,296
,03:00,741,533,208
,04:00,1536,1058,478
,05:00,2564,1500,1064
,06:00,6138,3229,2909
,07:00,10972,5846,5126
,08:00,11349,6049,5300
,09:00,9099,4697,4402
,10:00,8759,4524,4235
,11:00,8851,4478,4373
,12:00,9065,4563,4502
,13:00,9126,4468,4658
,14:00,9648,4842,4806
,15:00,10044,5055,4989
,16:00,12574,6081,6493
,17:00,12141,5839,6302
,18:00,10211,5160,5051
,19:00,7222,3677,3545
,20:00,5372,2510,2862
,21:00,4197,1857,2340
,22:00,2937,1406,1531
,23:00,2341,1042,1299
,Total,157825,79427,78398
Wednesday 2 August 2017,00:00,1669,575,1094
,01:00,949,260,689
,02:00,613,264,349
,03:00,844,561,283
,04:00,1525,1024,501
,05:00,2425,1401,1024
,06:00,6201,3171,3030
,07:00,10608,5610,4998
,08:00,11190,5962,5228
,09:00,9114,4580,4534
,10:00,8413,4284,4129
,11:00,8893,4649,4244
,12:00,9416,4678,4738
,13:00,9646,4895,4751
,14:00,9768,4919,4849
,15:00,10604,5355,5249
,16:00,12786,6281,6505
,17:00,12700,6348,6352
,18:00,10390,5205,5185
,19:00,7320,3538,3782
,20:00,5472,2602,2870
,21:00,4469,2143,2326
,22:00,3517,1669,1848
,23:00,2805,1154,1651
,Total,161337,81128,80209
Thursday 3 August 2017,00:00,1741,599,1142
,01:00,1047,244,803
,02:00,632,295,337
,03:00,867,558,309
,04:00,1543,1062,481
,05:00,2462,1448,1014
,06:00,6059,3192,2867
,07:00,10734,5696,5038
,08:00,11228,5904,5324
,09:00,9390,4842,4548
,10:00,8603,4411,4192
,11:00,9127,4582,4545
,12:00,9456,4823,4633
,13:00,9867,4857,5010
,14:00,9905,5009,4896
,15:00,10850,5367,5483
,16:00,12401,5971,6430
,17:00,10543,4184,6359
,18:00,10927,5663,5264
,19:00,8235,3816,4419
,20:00,6054,2953,3101
,21:00,4717,2207,2510
,22:00,3324,1531,1793
,23:00,2331,1084,1247
,Total,162043,80298,81745
Friday 4 August 2017,00:00,1866,652,1214
,01:00,1162,345,817
,02:00,654,323,331
,03:00,1038,698,340
,04:00,1672,1147,525
,05:00,2395,1353,1042
,06:00,5822,3085,2737
,07:00,10126,5379,4747
,08:00,10383,5555,4828
,09:00,8509,4349,4160
,10:00,8363,4085,4278
,11:00,9472,4788,4684
,12:00,10585,5212,5373
,13:00,11049,5372,5677
,14:00,11393,5768,5625
,15:00,11609,5757,5852
,16:00,9915,4407,5508
,17:00,11524,5873,5651
,18:00,9241,4618,4623
,19:00,7782,3604,4178
,20:00,5919,2817,3102
,21:00,4543,2063,2480
,22:00,3574,1723,1851
,23:00,2653,1147,1506
