day,month,time,location,direction,volume
7,3,1500,Example,1,4621
7,3,1600,Example,0,4421
7,3,1600,Example,1,4324
7,3,1700,Example,0,4145
7,3,1700,Example,1,4133
7,3,1800,Example,0,4234
7,3,1800,Example,1,3824
7,3,1900,Example,0,3202
7,3,1900,Example,1,3307
7,3,2000,Example,0,2547
7,3,2000,Example,1,2545
7,3,2100,Example,0,1821
7,3,2100,Example,1,1930
7,3,2200,Example,0,1139
7,3,2200,Example,1,1464
7,3,2300,Example,0,766
7,3,2300,Example,1,1030
1,3,0,Example,0,331
1,3,0,Example,1,882
1,3,100,Example,0,175
1,3,100,Example,1,288
1,3,200,Example,0,189
1,3,200,Example,1,158
1,3,300,Example,0,379
1,3,300,Example,1,177
1,3,400,Example,0,1100
1,3,400,Example,1,427
1,3,500,Example,0,1767
1,3,500,Example,1,1131
1,3,600,Example,0,3063
1,3,600,Example,1,3222
1,3,700,Example,0,5824
1,3,700,Example,1,5578
1,3,800,Example,0,6478
1,3,800,Example,1,4808
1,3,900,Example,0,4964
1,3,900,Example,1,4592
1,3,1000,Example,0,4148
1,3,1000,Example,1,3917
1,3,1100,Example,0,4086
1,3,1100,Example,1,3802
1,3,1200,Example,0,4088
1,3,1200,Example,1,3970
1,3,1300,Example,0,4167
1,3,1300,Example,1,4236
1,3,1400,Example,0,4329
1,3,1400,Example,1,4392
1,3,1500,Example,0,4789
1,3,1500,Example,1,4954
1,3,1600,Example,0,5626
1,3,1600,Example,1,6125
1,3,1700,Example,0,5867
1,3,1700,Example,1,5998
1,3,1800,Example,0,4761
1,3,1800,Example,1,4448
1,3,1900,Example,0,3142
1,3,1900,Example,1,3304
1,3,2000,Example,0,2057
1,3,2000,Example,1,2405
1,3,2100,Example,0,1622
1,3,2100,Example,1,1870
1,3,2200,Example,0,1143
1,3,2200,Example,1,1568
1,3,2300,Example,0,647
1,3,2300,Example,1,848
2,3,0,Example,0,358
2,3,0,Example,1,702
2,3,100,Example,0,189
2,3,100,Example,1,287
2,3,200,Example,0,178
2,3,200,Example,1,226
2,3,300,Example,0,343
2,3,300,Example,1,205
2,3,400,Example,0,993
2,3,400,Example,1,419
2,3,500,Example,0,1639
2,3,500,Example,1,998
2,3,600,Example,0,3044
2,3,600,Example,1,3307
2,3,700,Example,0,6058
2,3,700,Example,1,5161
2,3,800,Example,0,6332
2,3,800,Example,1,4976
2,3,900,Example,0,4798
2,3,900,Example,1,4676
2,3,1000,Example,0,4182
2,3,1000,Example,1,3759
2,3,1100,Example,0,3920
2,3,1100,Example,1,3803
2,3,1200,Example,0,4038
2,3,1200,Example,1,3962
2,3,1300,Example,0,4185
