day,month,time,location,direction,volume
4,10,1500,Example,0,5393
4,10,1500,Example,1,5272
4,10,1600,Example,0,6283
4,10,1600,Example,1,6364
4,10,1700,Example,0,6095
4,10,1700,Example,1,5778
4,10,1800,Example,0,5016
4,10,1800,Example,1,5547
4,10,1900,Example,0,3960
4,10,1900,Example,1,3962
4,10,2000,Example,0,2690
4,10,2000,Example,1,3119
4,10,2100,Example,0,2021
4,10,2100,Example,1,2178
4,10,2200,Example,0,1300
4,10,2200,Example,1,1689
4,10,2300,Example,0,975
4,10,2300,Example,1,1233
5,10,0,Example,0,600
5,10,0,Example,1,1239
5,10,100,Example,0,322
5,10,100,Example,1,800
5,10,200,Example,0,289
5,10,200,Example,1,370
5,10,300,Example,0,566
5,10,300,Example,1,285
5,10,400,Example,0,1168
5,10,400,Example,1,536
5,10,500,Example,0,1542
5,10,500,Example,1,1068
5,10,600,Example,0,3406
5,10,600,Example,1,3196
5,10,700,Example,0,6236
5,10,700,Example,1,5534
5,10,800,Example,0,5831
5,10,800,Example,1,4904
5,10,900,Example,0,4977
5,10,900,Example,1,4584
5,10,1000,Example,0,4324
5,10,1000,Example,1,4234
5,10,1100,Example,0,4513
5,10,1100,Example,1,4329
5,10,1200,Example,0,4990
5,10,1200,Example,1,4871
5,10,1300,Example,0,5227
5,10,1300,Example,1,5484
5,10,1400,Example,0,5557
5,10,1400,Example,1,5859
5,10,1500,Example,0,5857
5,10,1500,Example,1,6432
5,10,1600,Example,0,6111
5,10,1600,Example,1,6209
5,10,1700,Example,0,5767
5,10,1700,Example,1,5763
5,10,1800,Example,0,5344
5,10,1800,Example,1,4979
5,10,1900,Example,0,3931
5,10,1900,Example,1,4009
5,10,2000,Example,0,2521
5,10,2000,Example,1,2724
5,10,2100,Example,0,1793
5,10,2100,Example,1,2161
5,10,2200,Example,0,1417
5,10,2200,Example,1,1763
5,10,2300,Example,0,1229
5,10,2300,Example,1,1452
6,10,0,Example,0,691
6,10,0,Example,1,1333
6,10,100,Example,0,473
6,10,100,Example,1,777
6,10,200,Example,0,328
6,10,200,Example,1,357
6,10,300,Example,0,522
6,10,300,Example,1,319
6,10,400,Example,0,1013
6,10,400,Example,1,497
6,10,500,Example,0,1079
6,10,500,Example,1,793
6,10,600,Example,0,1420
6,10,600,Example,1,1296
6,10,700,Example,0,2223
6,10,700,Example,1,1869
6,10,800,Example,0,2864
6,10,800,Example,1,2738
6,10,900,Example,0,3573
6,10,900,Example,1,3414
6,10,1000,Example,0,4167
6,10,1000,Example,1,4020
6,10,1100,Example,0,4477
6,10,1100,Example,1,4630
6,10,1200,Example,0,2483
6,10,1200,Example,1,4980
6,10,1300,Example,0,6009
6,10,1300,Example,1,5596
6,10,1400,Example,0,4939
6,10,1400,Example,1,5251
6,10,1500,Example,0,4571
6,10,1500,Example,1,5045
6,10,1600,Example,0,4413
6,10,1600,Example,1,4955
6,10,1700,Example,0,4240
6,10,1700,Example,1,4304
6,10,1800,Example,0,3824
6,10,1800,Example,1,3901
6,10,1900,Example,0,3079
