Date,Time,All,N,S
Thursday 1 October 2015,00:00,1285,470,815
,01:00,790,275,515
,02:00,525,235,290
,03:00,653,438,215
,04:00,1349,983,366
,05:00,2219,1334,885
,06:00,5240,2410,2830
,07:00,9954,5286,4668
,08:00,9377,6122,3255
,09:00,9084,4913,4171
,10:00,7878,4073,3805
,11:00,7563,3860,3703
,12:00,8096,4000,4096
,13:00,8353,4200,4153
,14:00,8830,4412,4418
,15:00,9683,4790,4893
,16:00,11918,5957,5961
,17:00,12125,5956,6169
,18:00,10197,5060,5137
,19:00,7560,3656,3904
,20:00,5327,2616,2711
,21:00,4216,2077,2139
,22:00,3219,1348,1871
,23:00,2137,911,1226
,Total,147578,75382,72196
Friday 2 October 2015,00:00,1536,569,967
,01:00,766,249,517
,02:00,482,218,264
,03:00,682,469,213
,04:00,1582,1094,488
,05:00,2201,1298,903
,06:00,5132,2453,2679
,07:00,10746,5528,5218
,08:00,9968,5949,4019
,09:00,8589,4437,4152
,10:00,7761,3928,3833
,11:00,8157,4136,4021
,12:00,9199,4556,4643
,13:00,9683,4692,4991
,14:00,10016,5054,4962
,15:00,11669,5646,6023
,16:00,12368,6098,6270
,17:00,11916,5775,6141
,18:00,9918,4860,5058
,19:00,7466,3562,3904
,20:00,5441,2589,2852
,21:00,3946,1864,2082
,22:00,3244,1379,1865
,23:00,2254,988,1266
,Total,154722,77391,77331
Saturday 3 October 2015,00:00,1660,591,1069
,01:00,1010,392,618
,02:00,550,265,285
,03:00,752,492,260
,04:00,1328,944,384
,05:00,1566,908,658
,06:00,2229,1208,1021
,07:00,3702,2072,1630
,08:00,5010,2555,2455
,09:00,6714,3507,3207
,10:00,7401,3889,3512
,11:00,8687,4364,4323
,12:00,9326,4573,4753
,13:00,10054,4865,5189
,14:00,9695,4763,4932
,15:00,8554,4170,4384
,16:00,8652,4290,4362
,17:00,8154,4005,4149
,18:00,7164,3507,3657
,19:00,5825,2870,2955
,20:00,3898,1784,2114
,21:00,2265,1120,1145
,22:00,2099,967,1132
,23:00,1936,976,960
,Total,118231,59077,59154
Sunday 4 October 2015,00:00,1671,678,993
,01:00,1252,450,802
,02:00,761,317,444
,03:00,827,495,332
,04:00,1202,811,391
,05:00,1281,829,452
,06:00,1623,919,704
,07:00,2259,1254,1005
,08:00,2807,1437,1370
,09:00,4486,2321,2165
,10:00,5887,2956,2931
,11:00,7015,3535,3480
,12:00,8672,4310,4362
,13:00,9271,4764,4507
,14:00,8891,4522,4369
,15:00,8773,4524,4249
,16:00,8378,4427,3951
,17:00,7210,3758,3452
,18:00,6662,3478,3184
,19:00,6553,3248,3305
,20:00,4859,2558,2301
,21:00,3582,1827,1755
,22:00,2536,1232,1304
,23:00,1769,764,1005
,Total,108227,55414,52813
Monday 5 October 2015,00:00,1410,405,1005
,01:00,726,212,514
,02:00,398,197,201
,03:00,626,432,194
,04:00,1425,1016,409
,05:00,2552,1553,999
,06:00,5157,2459,2698
,07:00,9472,4980,4492
,08:00,8347,5465,2882
,09:00,8832,4803,4029
,10:00,8458,4419,4039
,11:00,7418,3888,3530
,12:00,7823,3944,3879
,13:00,8176,4129,4047
,14:00,8181,4010,4171
,15:00,9301,4575,4726
,16:00,11686,5795,5891
,17:00,11745,5871,5874
,18:00,9650,4761,4889
,19:00,6414,3103,3311
,20:00,4512,2086,2426
,21:00,3144,1530,1614
,22:00,2618,1217,1401
,23:00,1787,749,1038
,Total,139858,71599,68259
Tuesday 6 October 2015,00:00,1211,402,809
,01:00,719,226,493
,02:00,398,189,209
,03:00,592,409,183
,04:00,1196,855,341
,05:00,2311,1427,884
,06:00,5370,2573,2797
,07:00,10320,5524,4796
,08:00,9973,6079,3894
,09:00,9516,5127,4389
,10:00,7648,3830,3818
,11:00,7606,3896,3710
,12:00,7814,3910,3904
,13:00,8159,4090,4069
,14:00,8481,4165,4316
,15:00,9263,4781,4482
,16:00,11830,5824,6006
,17:00,11787,5783,6004
,18:00,8989,5106,3883
,19:00,7325,3370,3955
,20:00,4596,2216,2380
,21:00,3684,1698,1986
,22:00,2846,1259,1587
,23:00,1826,822,1004
,Total,143460,73561,69899
Wednesday 7 October 2015,00:00,1373,433,940
,01:00,613,230,383
,02:00,444,178,266
,03:00,619,430,189
,04:00,1296,883,413
,05:00,2216,1383,833
,06:00,5427,2567,2860
,07:00,10479,5647,4832
,08:00,9348,5844,3504
,09:00,9375,4670,4705
,10:00,7557,3925,3632
,11:00,7636,3936,3700
,12:00,7943,3974,3969
,13:00,8432,4197,4235
,14:00,8656,4362,4294
,15:00,9636,4908,4728
,16:00,12017,5954,6063
,17:00,12260,6081,6179
,18:00,10518,5470,5048
,19:00,7393,3649,3744
,20:00,5065,2381,2684
,21:00,4155,1843,2312
,22:00,3068,1316,1752
,23:00,1850,851,999
,Total,147376,75112,72264
Thursday 8 October 2015,00:00,1194,406,788
,01:00,719,261,458
,02:00,365,167,198
,03:00,614,395,219
,04:00,1318,926,392
,05:00,2215,1319,896
,06:00,5449,2500,2949
,07:00,10185,5532,4653
,08:00,9434,5941,3493
,09:00,9480,5007,4473
,10:00,7781,3968,3813
,11:00,7407,3791,3616
,12:00,8263,4165,4098
,13:00,8398,4266,4132
,14:00,8660,4324,4336
,15:00,9721,4912,4809
,16:00,12224,6146,6078
,17:00,12456,6134,6322
,18:00,10361,5217,5144
,19:00,7170,3611,3559
,20:00,4813,2302,2511
,21:00,3714,1792,1922
,22:00,3439,1436,2003
,23:00,2155,1015,1140
,Total,147535,75533,72002
Friday 9 October 2015,00:00,1607,579,1028
,01:00,901,300,601
,02:00,563,223,340
,03:00,705,470,235
,04:00,1567,1044,523
,05:00,2275,1315,960
,06:00,5167,2412,2755
,07:00,10732,5623,5109
,08:00,9587,5638,3949
,09:00,8602,4465,4137
,10:00,7868,3992,3876
,11:00,8057,4143,3914
,12:00,8902,4341,4561
,13:00,9623,4548,5075
,14:00,10241,5084,5157
,15:00,11199,5407,5792
,16:00,12283,5833,6450
,17:00,11366,5712,5654
,18:00,9235,4903,4332
,19:00,7956,3786,4170
,20:00,5170,2539,2631
,21:00,4022,1952,2070
,22:00,3472,1575,1897
,23:00,2314,1101,1213
,Total,153414,76985,76429
Saturday 10 October 2015,00:00,1681,644,1037
,01:00,947,377,570
,02:00,547,273,274
,03:00,777,480,297
,04:00,1406,974,432
,05:00,1646,954,692
,06:00,2355,1245,1110
,07:00,3592,1982,1610
,08:00,4925,2494,2431
,09:00,6481,3420,3061
,10:00,7281,3719,3562
,11:00,8383,4315,4068
,12:00,9378,4585,4793
,13:00,9789,4644,5145
,14:00,9222,4422,4800
,15:00,8629,4259,4370
,16:00,8661,4260,4401
,17:00,8118,4094,4024
,18:00,6916,3545,3371
,19:00,5671,2909,2762
,20:00,3915,1873,2042
,21:00,2728,1338,1390
,22:00,2010,961,1049
,23:00,1992,1001,991
,Total,117050,58768,58282
Sunday 11 October 2015,00:00,1772,761,1011
,01:00,1362,447,915
,02:00,719,333,386
,03:00,709,457,252
,04:00,1104,770,334
,05:00,1532,975,557
,06:00,1900,1164,736
,07:00,2429,1366,1063
,08:00,2638,1420,1218
,09:00,4397,2356,2041
,10:00,5500,2877,2623
,11:00,6634,3437,3197
,12:00,8141,4131,4010
,13:00,9136,4611,4525
,14:00,8985,4600,4385
,15:00,8716,4540,4176
,16:00,8572,4298,4274
,17:00,6435,3249,3186
,18:00,5727,2860,2867
,19:00,6210,3011,3199
,20:00,4297,2169,2128
,21:00,2999,1563,1436
,22:00,2813,1349,1464
,23:00,1736,771,965
,Total,104463,53515,50948
Monday 12 October 2015,00:00,1199,451,748
,01:00,960,276,684
,02:00,635,232,403
,03:00,807,453,354
,04:00,1541,1088,453
,05:00,2601,1547,1054
,06:00,5446,2563,2883
,07:00,10334,5512,4822
,08:00,10241,6113,4128
,09:00,8820,4678,4142
,10:00,7379,3790,3589
,11:00,7436,3787,3649
,12:00,7737,3917,3820
,13:00,7889,3945,3944
,14:00,8310,4013,4297
,15:00,8997,4495,4502
,16:00,11464,5641,5823
,17:00,11758,5782,5976
,18:00,9481,4518,4963
,19:00,6139,3121,3018
,20:00,4503,2110,2393
,21:00,3395,1515,1880
,22:00,2599,1162,1437
,23:00,1668,738,930
,Total,141339,71447,69892
Tuesday 13 October 2015,00:00,1340,396,944
,01:00,625,230,395
,02:00,411,171,240
,03:00,575,395,180
,04:00,1274,912,362
,05:00,2391,1481,910
,06:00,5306,2490,2816
,07:00,10454,5612,4842
,08:00,10038,5943,4095
,09:00,9083,4867,4216
,10:00,7548,3940,3608
,11:00,7354,3741,3613
,12:00,7614,3769,3845
,13:00,7959,3901,4058
,14:00,8323,4119,4204
,15:00,9167,4587,4580
,16:00,11395,5946,5449
,17:00,11233,5929,5304
,18:00,10179,4884,5295
,19:00,6607,3268,3339
,20:00,4520,2169,2351
,21:00,3518,1515,2003
,22:00,2841,1161,1680
,23:00,1728,780,948
,Total,141483,72206,69277
Wednesday 14 October 2015,00:00,1330,412,918
,01:00,646,221,425
,02:00,366,169,197
,03:00,529,324,205
,04:00,1311,914,397
,05:00,2321,1432,889
,06:00,5506,2570,2936
,07:00,10125,5502,4623
,08:00,8976,6187,2789
,09:00,8617,4677,3940
,10:00,7647,3860,3787
,11:00,7363,3724,3639
,12:00,7854,3849,4005
,13:00,8399,4243,4156
,14:00,8444,4292,4152
,15:00,9469,4726,4743
,16:00,11996,6010,5986
,17:00,12387,6079,6308
,18:00,9894,5197,4697
,19:00,7009,3580,3429
,20:00,4788,2248,2540
,21:00,4001,1846,2155
,22:00,3062,1343,1719
,23:00,1974,892,1082
,Total,144014,74297,69717
Thursday 15 October 2015,00:00,1304,433,871
,01:00,651,230,421
,02:00,385,197,188
,03:00,601,394,207
,04:00,1253,878,375
,05:00,2247,1348,899
,06:00,5477,2557,2920
,07:00,10170,5442,4728
,08:00,10404,6064,4340
,09:00,9178,4930,4248
,10:00,7851,4173,3678
,11:00,7679,3927,3752
,12:00,8154,3978,4176
,13:00,8313,4200,4113
,14:00,8695,4462,4233
,15:00,9925,5000,4925
,16:00,12063,5966,6097
,17:00,12165,6208,5957
,18:00,10489,5065,5424
,19:00,7325,3542,3783
,20:00,5216,2630,2586
,21:00,4229,2014,2215
,22:00,3340,1423,1917
,23:00,2072,930,1142
,Total,149186,75991,73195
Friday 16 October 2015,00:00,1481,526,955
,01:00,786,263,523
,02:00,464,210,254
,03:00,624,441,183
,04:00,1316,913,403
,05:00,2227,1318,909
,06:00,5263,2465,2798
,07:00,10624,5449,5175
,08:00,9981,5952,4029
,09:00,8728,4606,4122
,10:00,7728,3853,3875
,11:00,7652,3771,3881
,12:00,9136,4654,4482
,13:00,9719,4739,4980
,14:00,9982,4997,4985
,15:00,11737,5870,5867
,16:00,12736,6139,6597
,17:00,11857,5850,6007
,18:00,9718,4883,4835
,19:00,7829,3762,4067
,20:00,5141,2444,2697
,21:00,3931,1935,1996
,22:00,3234,1424,1810
,23:00,2330,938,1392
,Total,154224,77402,76822
Saturday 17 October 2015,00:00,1784,700,1084
,01:00,958,401,557
,02:00,564,266,298
,03:00,657,410,247
,04:00,1256,884,372
,05:00,1571,920,651
,06:00,2377,1255,1122
,07:00,3610,1999,1611
,08:00,4889,2417,2472
,09:00,6871,3544,3327
,10:00,7550,3883,3667
,11:00,8582,4314,4268
,12:00,9422,4702,4720
,13:00,9873,4816,5057
,14:00,9597,4806,4791
,15:00,8850,4386,4464
,16:00,8395,4146,4249
,17:00,7749,3784,3965
,18:00,7077,3510,3567
,19:00,5540,2751,2789
,20:00,3651,1762,1889
,21:00,2486,1216,1270
,22:00,2214,1071,1143
,23:00,2036,930,1106
,Total,117559,58873,58686
Sunday 18 October 2015,00:00,1800,723,1077
,01:00,1234,419,815
,02:00,673,320,353
,03:00,703,461,242
,04:00,1257,850,407
,05:00,1512,912,600
,06:00,1500,785,715
