Date,Time,All,N,S
Wednesday 1 April 2015,00:00,1472,502,970
,01:00,675,246,429
,02:00,397,173,224
,03:00,560,366,194
,04:00,1200,816,384
,05:00,2015,1226,789
,06:00,4554,2196,2358
,07:00,10819,5095,5724
,08:00,10439,6033,4406
,09:00,8172,4366,3806
,10:00,7658,3864,3794
,11:00,7824,3926,3898
,12:00,8072,3959,4113
,13:00,8174,3901,4273
,14:00,8551,4345,4206
,15:00,9365,4744,4621
,16:00,11434,5758,5676
,17:00,11530,5806,5724
,18:00,10251,5154,5097
,19:00,7235,3687,3548
,20:00,5268,2465,2803
,21:00,4152,1910,2242
,22:00,3283,1474,1809
,23:00,2159,889,1270
,Total,145259,72901,72358
Thursday 2 April 2015,00:00,1344,477,867
,01:00,776,246,530
,02:00,442,196,246
,03:00,506,321,185
,04:00,1212,838,374
,05:00,1990,1152,838
,06:00,4355,2134,2221
,07:00,10327,5067,5260
,08:00,9880,5649,4231
,09:00,8509,4377,4132
,10:00,7857,4041,3816
,11:00,7987,4024,3963
,12:00,8725,4231,4494
,13:00,8969,4462,4507
,14:00,9404,4758,4646
,15:00,10228,5147,5081
,16:00,11659,5926,5733
,17:00,9873,4243,5630
,18:00,9645,4484,5161
,19:00,8246,4469,3777
,20:00,5569,2675,2894
,21:00,4169,2197,1972
,22:00,3119,1456,1663
,23:00,2415,1025,1390
,Total,147206,73595,73611
Friday 3 April 2015,00:00,1641,598,1043
,01:00,951,347,604
,02:00,563,249,314
,03:00,653,448,205
,04:00,1455,1006,449
,05:00,1915,1145,770
,06:00,3378,1682,1696
,07:00,6813,3503,3310
,08:00,6616,3608,3008
,09:00,6627,3329,3298
,10:00,7514,3695,3819
,11:00,8537,4093,4444
,12:00,9436,4436,5000
,13:00,9731,4533,5198
,14:00,10220,4918,5302
,15:00,9987,4953,5034
,16:00,9904,4843,5061
,17:00,9115,4323,4792
,18:00,7845,3876,3969
,19:00,6221,3005,3216
,20:00,4707,2192,2515
,21:00,3660,1784,1876
,22:00,2980,1414,1566
,23:00,2138,1013,1125
,Total,132607,64993,67614
Saturday 4 April 2015,00:00,1603,568,1035
,01:00,799,306,493
,02:00,429,217,212
,03:00,529,334,195
,04:00,1056,743,313
,05:00,1344,805,539
,06:00,1763,943,820
,07:00,2701,1561,1140
,08:00,3516,1861,1655
,09:00,5021,2550,2471
,10:00,6091,2964,3127
,11:00,7340,3505,3835
,12:00,8308,3833,4475
,13:00,8348,3854,4494
,14:00,7932,3779,4153
,15:00,7065,3482,3583
,16:00,6733,3264,3469
,17:00,6690,3237,3453
,18:00,6159,2994,3165
,19:00,4795,2272,2523
,20:00,3606,1758,1848
,21:00,2499,1243,1256
,22:00,2021,891,1130
,23:00,1552,803,749
,Total,97900,47767,50133
Sunday 5 April 2015,00:00,1437,537,900
,01:00,883,304,579
,02:00,441,199,242
,03:00,542,346,196
,04:00,945,657,288
,05:00,1047,623,424
,06:00,1137,597,540
,07:00,1628,956,672
,08:00,1913,1022,891
,09:00,2687,1394,1293
,10:00,3762,1812,1950
,11:00,5259,2578,2681
,12:00,6810,3281,3529
,13:00,7736,3824,3912
,14:00,7494,3798,3696
,15:00,6420,3346,3074
,16:00,5903,2939,2964
,17:00,5879,2957,2922
,18:00,5992,2911,3081
,19:00,5231,2620,2611
,20:00,4665,2308,2357
,21:00,3191,1580,1611
,22:00,2381,1087,1294
,23:00,1607,727,880
,Total,84990,42403,42587
Monday 6 April 2015,00:00,1137,388,749
,01:00,695,280,415
,02:00,393,196,197
,03:00,501,312,189
,04:00,1054,714,340
,05:00,1393,779,614
,06:00,1570,820,750
,07:00,2178,1184,994
,08:00,2343,1254,1089
,09:00,3317,1734,1583
,10:00,5121,2607,2514
,11:00,6978,3446,3532
,12:00,8410,4326,4084
,13:00,9174,4737,4437
,14:00,9177,4929,4248
,15:00,8537,4504,4033
,16:00,8280,4313,3967
,17:00,8165,4211,3954
,18:00,7424,3558,3866
,19:00,6797,3553,3244
,20:00,5300,2796,2504
,21:00,3641,1954,1687
,22:00,2814,1371,1443
,23:00,1889,803,1086
,Total,106288,54769,51519
Tuesday 7 April 2015,00:00,1205,370,835
,01:00,494,160,334
,02:00,319,160,159
,03:00,497,316,181
,04:00,1333,930,403
,05:00,2397,1420,977
,06:00,4618,2216,2402
,07:00,9895,4727,5168
