datetime,dayOfWeek,month,time,northBound,southBound
2015/4/1 00:00,3,4,0,502,970
2015/4/1 01:00,3,4,100,246,429
2015/4/1 02:00,3,4,200,173,224
2015/4/1 03:00,3,4,300,366,194
2015/4/1 04:00,3,4,400,816,384
2015/4/1 05:00,3,4,500,1226,789
2015/4/1 06:00,3,4,600,2196,2358
2015/4/1 07:00,3,4,700,5095,5724
2015/4/1 08:00,3,4,800,6033,4406
2015/4/1 09:00,3,4,900,4366,3806
2015/4/1 10:00,3,4,1000,3864,3794
2015/4/1 11:00,3,4,1100,3926,3898
2015/4/1 12:00,3,4,1200,3959,4113
2015/4/1 13:00,3,4,1300,3901,4273
2015/4/1 14:00,3,4,1400,4345,4206
2015/4/1 15:00,3,4,1500,4744,4621
2015/4/1 16:00,3,4,1600,5758,5676
2015/4/1 17:00,3,4,1700,5806,5724
2015/4/1 18:00,3,4,1800,5154,5097
2015/4/1 19:00,3,4,1900,3687,3548
2015/4/1 20:00,3,4,2000,2465,2803
2015/4/1 21:00,3,4,2100,1910,2242
2015/4/1 22:00,3,4,2200,1474,1809
2015/4/1 23:00,3,4,2300,889,1270
2015/4/2 00:00,4,4,0,477,867
2015/4/2 01:00,4,4,100,246,530
2015/4/2 02:00,4,4,200,196,246
2015/4/2 03:00,4,4,300,321,185
2015/4/2 04:00,4,4,400,838,374
2015/4/2 05:00,4,4,500,1152,838
2015/4/2 06:00,4,4,600,2134,2221
2015/4/2 07:00,4,4,700,5067,5260
2015/4/2 08:00,4,4,800,5649,4231
2015/4/2 09:00,4,4,900,4377,4132
2015/4/2 10:00,4,4,1000,4041,3816
2015/4/2 11:00,4,4,1100,4024,3963
2015/4/2 12:00,4,4,1200,4231,4494
2015/4/2 13:00,4,4,1300,4462,4507
2015/4/2 14:00,4,4,1400,4758,4646
2015/4/2 15:00,4,4,1500,5147,5081
2015/4/2 16:00,4,4,1600,5926,5733
2015/4/2 17:00,4,4,1700,4243,5630
2015/4/2 18:00,4,4,1800,4484,5161
2015/4/2 19:00,4,4,1900,4469,3777
2015/4/2 20:00,4,4,2000,2675,2894
2015/4/2 21:00,4,4,2100,2197,1972
2015/4/2 22:00,4,4,2200,1456,1663
2015/4/2 23:00,4,4,2300,1025,1390
2015/4/3 00:00,5,4,0,598,1043
2015/4/3 01:00,5,4,100,347,604
2015/4/3 02:00,5,4,200,249,314
2015/4/3 03:00,5,4,300,448,205
2015/4/3 04:00,5,4,400,1006,449
2015/4/3 05:00,5,4,500,1145,770
2015/4/3 06:00,5,4,600,1682,1696
2015/4/3 07:00,5,4,700,3503,3310
2015/4/3 08:00,5,4,800,3608,3008
2015/4/3 09:00,5,4,900,3329,3298
2015/4/3 10:00,5,4,1000,3695,3819
2015/4/3 11:00,5,4,1100,4093,4444
2015/4/3 12:00,5,4,1200,4436,5000
2015/4/3 13:00,5,4,1300,4533,5198
2015/4/3 14:00,5,4,1400,4918,5302
2015/4/3 15:00,5,4,1500,4953,5034
2015/4/3 16:00,5,4,1600,4843,5061
2015/4/3 17:00,5,4,1700,4323,4792
2015/4/3 18:00,5,4,1800,3876,3969
2015/4/3 19:00,5,4,1900,3005,3216
2015/4/3 20:00,5,4,2000,2192,2515
2015/4/3 21:00,5,4,2100,1784,1876
2015/4/3 22:00,5,4,2200,1414,1566
2015/4/3 23:00,5,4,2300,1013,1125
2015/4/4 00:00,6,4,0,568,1035
2015/4/4 01:00,6,4,100,306,493
2015/4/4 02:00,6,4,200,217,212
