datetime,dayOfWeek,month,time,northBound,southBound
2015/2/1 00:00,7,2,0,519.0,789.0
2015/2/1 01:00,7,2,100,402.0,480.0
2015/2/1 02:00,7,2,200,274.0,315.0
2015/2/1 03:00,7,2,300,294.0,210.0
2015/2/1 04:00,7,2,400,553.0,316.0
2015/2/1 05:00,7,2,500,604.0,356.0
2015/2/1 06:00,7,2,600,560.0,518.0
2015/2/1 07:00,7,2,700,874.0,759.0
2015/2/1 08:00,7,2,800,1144.0,1074.0
2015/2/1 09:00,7,2,900,1745.0,1718.0
2015/2/1 10:00,7,2,1000,2471.0,2257.0
2015/2/1 11:00,7,2,1100,2952.0,2818.0
2015/2/1 12:00,7,2,1200,3538.0,3655.0
2015/2/1 13:00,7,2,1300,4147.0,4215.0
2015/2/1 14:00,7,2,1400,4380.0,4046.0
2015/2/1 15:00,7,2,1500,3968.0,4174.0
2015/2/1 16:00,7,2,1600,4093.0,4009.0
2015/2/1 17:00,7,2,1700,3964.0,3981.0
2015/2/1 18:00,7,2,1800,3669.0,3455.0
2015/2/1 19:00,7,2,1900,2873.0,2808.0
2015/2/1 20:00,7,2,2000,2140.0,2133.0
2015/2/1 21:00,7,2,2100,1479.0,1471.0
2015/2/1 22:00,7,2,2200,968.0,1219.0
2015/2/1 23:00,7,2,2300,683.0,913.0
2015/2/2 00:00,1,2,0,274.0,694.0
2015/2/2 01:00,1,2,100,145.0,212.0
2015/2/2 02:00,1,2,200,144.0,127.0
2015/2/2 03:00,1,2,300,280.0,162.0
2015/2/2 04:00,1,2,400,759.0,305.0
2015/2/2 05:00,1,2,500,1277.0,875.0
2015/2/2 06:00,1,2,600,2081.0,2240.0
2015/2/2 07:00,1,2,700,5068.0,5560.0
2015/2/2 08:00,1,2,800,6005.0,4591.0
2015/2/2 09:00,1,2,900,4340.0,4083.0
2015/2/2 10:00,1,2,1000,3484.0,3279.0
2015/2/2 11:00,1,2,1100,3517.0,3356.0
2015/2/2 12:00,1,2,1200,3575.0,3481.0
2015/2/2 13:00,1,2,1300,3745.0,3559.0
2015/2/2 14:00,1,2,1400,3856.0,3796.0
2015/2/2 15:00,1,2,1500,4154.0,4189.0
2015/2/2 16:00,1,2,1600,5424.0,5443.0
2015/2/2 17:00,1,2,1700,5760.0,5838.0
2015/2/2 18:00,1,2,1800,4465.0,4128.0
2015/2/2 19:00,1,2,1900,2935.0,2815.0
2015/2/2 20:00,1,2,2000,1883.0,2039.0
2015/2/2 21:00,1,2,2100,1365.0,1608.0
2015/2/2 22:00,1,2,2200,948.0,1217.0
2015/2/2 23:00,1,2,2300,604.0,758.0
2015/2/3 00:00,2,2,0,290.0,573.0
2015/2/3 01:00,2,2,100,164.0,217.0
2015/2/3 02:00,2,2,200,165.0,143.0
2015/2/3 03:00,2,2,300,264.0,176.0
2015/2/3 04:00,2,2,400,644.0,330.0
2015/2/3 05:00,2,2,500,1134.0,688.0
2015/2/3 06:00,2,2,600,2083.0,2064.0
2015/2/3 07:00,2,2,700,4874.0,5632.0
2015/2/3 08:00,2,2,800,5875.0,4078.0
2015/2/3 09:00,2,2,900,4610.0,4429.0
2015/2/3 10:00,2,2,1000,3743.0,3379.0
2015/2/3 11:00,2,2,1100,3473.0,3340.0
2015/2/3 12:00,2,2,1200,3581.0,3577.0
2015/2/3 13:00,2,2,1300,3754.0,3670.0
2015/2/3 14:00,2,2,1400,3843.0,3661.0
2015/2/3 15:00,2,2,1500,4331.0,4249.0
2015/2/3 16:00,2,2,1600,5474.0,5094.0
2015/2/3 17:00,2,2,1700,5772.0,5723.0
2015/2/3 18:00,2,2,1800,4902.0,4694.0
2015/2/3 19:00,2,2,1900,3075.0,2868.0
2015/2/3 20:00,2,2,2000,1903.0,2235.0
2015/2/3 21:00,2,2,2100,1462.0,1803.0
2015/2/3 22:00,2,2,2200,946.0,1379.0
2015/2/3 23:00,2,2,2300,661.0,775.0
2015/2/4 00:00,3,2,0,317.0,531.0
2015/2/4 01:00,3,2,100,229.0,233.0
2015/2/4 02:00,3,2,200,162.0,217.0
2015/2/4 03:00,3,2,300,240.0,158.0
2015/2/4 04:00,3,2,400,692.0,319.0
2015/2/4 05:00,3,2,500,1144.0,779.0
2015/2/4 06:00,3,2,600,2054.0,2207.0
2015/2/4 07:00,3,2,700,5072.0,5413.0
2015/2/4 08:00,3,2,800,5934.0,4239.0
2015/2/4 09:00,3,2,900,4452.0,4575.0
2015/2/4 10:00,3,2,1000,3761.0,3422.0
2015/2/4 11:00,3,2,1100,3548.0,3318.0
2015/2/4 12:00,3,2,1200,3604.0,3683.0
2015/2/4 13:00,3,2,1300,3937.0,3751.0
2015/2/4 14:00,3,2,1400,3997.0,4043.0
2015/2/4 15:00,3,2,1500,4440.0,4389.0
2015/2/4 16:00,3,2,1600,5413.0,5365.0
2015/2/4 17:00,3,2,1700,5910.0,5773.0
2015/2/4 18:00,3,2,1800,5042.0,5005.0
2015/2/4 19:00,3,2,1900,3073.0,3116.0
2015/2/4 20:00,3,2,2000,2113.0,2442.0
2015/2/4 21:00,3,2,2100,1624.0,1851.0
2015/2/4 22:00,3,2,2200,1210.0,1459.0
2015/2/4 23:00,3,2,2300,723.0,842.0
2015/2/5 00:00,4,2,0,317.0,569.0
2015/2/5 01:00,4,2,100,196.0,250.0
2015/2/5 02:00,4,2,200,154.0,164.0
2015/2/5 03:00,4,2,300,273.0,144.0
2015/2/5 04:00,4,2,400,709.0,325.0
2015/2/5 05:00,4,2,500,1116.0,743.0
2015/2/5 06:00,4,2,600,2091.0,2302.0
