datetime,dayOfWeek,month,time,northBound,southBound
2015/6/1 00:00,1,6,0,475,898
2015/6/1 01:00,1,6,100,315,495
2015/6/1 02:00,1,6,200,229,213
2015/6/1 03:00,1,6,300,356,221
2015/6/1 04:00,1,6,400,992,353
2015/6/1 05:00,1,6,500,1174,813
2015/6/1 06:00,1,6,600,1193,993
2015/6/1 07:00,1,6,700,1465,1171
2015/6/1 08:00,1,6,800,1513,1430
2015/6/1 09:00,1,6,900,1866,1752
2015/6/1 10:00,1,6,1000,2485,2386
2015/6/1 11:00,1,6,1100,3308,3221
2015/6/1 12:00,1,6,1200,3851,3899
2015/6/1 13:00,1,6,1300,4293,4189
2015/6/1 14:00,1,6,1400,4587,4153
2015/6/1 15:00,1,6,1500,4652,3934
2015/6/1 16:00,1,6,1600,4237,3764
2015/6/1 17:00,1,6,1700,4109,3454
2015/6/1 18:00,1,6,1800,3715,3492
2015/6/1 19:00,1,6,1900,2859,2776
2015/6/1 20:00,1,6,2000,2045,2170
2015/6/1 21:00,1,6,2100,1465,1589
2015/6/1 22:00,1,6,2200,1060,1350
2015/6/1 23:00,1,6,2300,773,1084
2015/6/2 00:00,2,6,0,437,821
2015/6/2 01:00,2,6,100,242,632
2015/6/2 02:00,2,6,200,190,237
2015/6/2 03:00,2,6,300,390,191
2015/6/2 04:00,2,6,400,1085,380
2015/6/2 05:00,2,6,500,1702,1035
2015/6/2 06:00,2,6,600,2490,2708
2015/6/2 07:00,2,6,700,5552,5737
2015/6/2 08:00,2,6,800,5635,4428
2015/6/2 09:00,2,6,900,4430,4113
2015/6/2 10:00,2,6,1000,4168,3713
2015/6/2 11:00,2,6,1100,4128,3844
2015/6/2 12:00,2,6,1200,4008,4046
2015/6/2 13:00,2,6,1300,4306,4223
2015/6/2 14:00,2,6,1400,4271,4440
2015/6/2 15:00,2,6,1500,4670,4604
2015/6/2 16:00,2,6,1600,5785,5414
2015/6/2 17:00,2,6,1700,6090,6117
2015/6/2 18:00,2,6,1800,4907,4705
2015/6/2 19:00,2,6,1900,3186,3200
2015/6/2 20:00,2,6,2000,2257,2406
2015/6/2 21:00,2,6,2100,1652,1982
2015/6/2 22:00,2,6,2200,1210,1430
2015/6/2 23:00,2,6,2300,860,1041
2015/6/3 00:00,3,6,0,525,945
2015/6/3 01:00,3,6,100,230,500
2015/6/3 02:00,3,6,200,191,223
2015/6/3 03:00,3,6,300,419,200
2015/6/3 04:00,3,6,400,1017,444
2015/6/3 05:00,3,6,500,1483,974
2015/6/3 06:00,3,6,600,2524,2560
2015/6/3 07:00,3,6,700,5520,5776
2015/6/3 08:00,3,6,800,6008,4494
2015/6/3 09:00,3,6,900,4457,4253
2015/6/3 10:00,3,6,1000,3778,3695
2015/6/3 11:00,3,6,1100,3593,3579
2015/6/3 12:00,3,6,1200,4000,3883
2015/6/3 13:00,3,6,1300,3947,3963
2015/6/3 14:00,3,6,1400,4286,4039
2015/6/3 15:00,3,6,1500,4604,4591
2015/6/3 16:00,3,6,1600,5803,5824
2015/6/3 17:00,3,6,1700,6057,6226
2015/6/3 18:00,3,6,1800,5105,4866
2015/6/3 19:00,3,6,1900,3320,3364
2015/6/3 20:00,3,6,2000,2470,2466
2015/6/3 21:00,3,6,2100,1879,2184
2015/6/3 22:00,3,6,2200,1384,1643
2015/6/3 23:00,3,6,2300,813,1189
2015/6/4 00:00,4,6,0,451,855
2015/6/4 01:00,4,6,100,258,341
2015/6/4 02:00,4,6,200,224,262
2015/6/4 03:00,4,6,300,421,213
2015/6/4 04:00,4,6,400,942,426
2015/6/4 05:00,4,6,500,1417,931
2015/6/4 06:00,4,6,600,2352,2446
2015/6/4 07:00,4,6,700,5479,5750
2015/6/4 08:00,4,6,800,5944,4623
2015/6/4 09:00,4,6,900,4427,4249
2015/6/4 10:00,4,6,1000,3956,3671
2015/6/4 11:00,4,6,1100,3978,3680
2015/6/4 12:00,4,6,1200,3944,4258
2015/6/4 13:00,4,6,1300,4151,4235
2015/6/4 14:00,4,6,1400,4155,4252
2015/6/4 15:00,4,6,1500,4868,4637
2015/6/4 16:00,4,6,1600,5920,5738
2015/6/4 17:00,4,6,1700,6144,6201
2015/6/4 18:00,4,6,1800,5104,4944
2015/6/4 19:00,4,6,1900,3437,3516
2015/6/4 20:00,4,6,2000,2602,2743
2015/6/4 21:00,4,6,2100,1957,2339
2015/6/4 22:00,4,6,2200,1396,1725
2015/6/4 23:00,4,6,2300,999,1307
2015/6/5 00:00,5,6,0,526,999
2015/6/5 01:00,5,6,100,268,488
2015/6/5 02:00,5,6,200,187,207
2015/6/5 03:00,5,6,300,437,224
2015/6/5 04:00,5,6,400,986,436
2015/6/5 05:00,5,6,500,1310,930
2015/6/5 06:00,5,6,600,2378,2379
2015/6/5 07:00,5,6,700,5207,5338
2015/6/5 08:00,5,6,800,5564,4646
2015/6/5 09:00,5,6,900,4493,4152
2015/6/5 10:00,5,6,1000,3942,3759
2015/6/5 11:00,5,6,1100,3983,3924
2015/6/5 12:00,5,6,1200,4267,4426
2015/6/5 13:00,5,6,1300,4654,4712
2015/6/5 14:00,5,6,1400,5004,4811
2015/6/5 15:00,5,6,1500,5414,5519
2015/6/5 16:00,5,6,1600,5798,6216
2015/6/5 17:00,5,6,1700,5867,6198
