Date,Time,All,N,S
Thursday 1 September 2016,00:00,1474.0,498.0,976.0
,01:00,814.0,257.0,557.0
,02:00,490.0,236.0,254.0
,03:00,762.0,486.0,276.0
,04:00,1513.0,1056.0,457.0
,05:00,2511.0,1553.0,958.0
,06:00,5505.0,2688.0,2817.0
,07:00,9333.0,4133.0,5200.0
,08:00,10788.0,6496.0,4292.0
,09:00,9949.0,5476.0,4473.0
,10:00,8404.0,4281.0,4123.0
,11:00,8209.0,4135.0,4074.0
,12:00,8613.0,4237.0,4376.0
,13:00,8728.0,4394.0,4334.0
,14:00,8870.0,4531.0,4339.0
,15:00,10305.0,5228.0,5077.0
,16:00,12129.0,6010.0,6119.0
,17:00,11807.0,6028.0,5779.0
,18:00,10503.0,5141.0,5362.0
,19:00,7721.0,3692.0,4029.0
,20:00,6142.0,2870.0,3272.0
,21:00,4560.0,2184.0,2376.0
,22:00,3170.0,1361.0,1809.0
,23:00,2289.0,1049.0,1240.0
,Total,154589.0,78020.0,76569.0
Friday 2 September 2016,00:00,1622.0,632.0,990.0
,01:00,1036.0,307.0,729.0
,02:00,594.0,266.0,328.0
,03:00,736.0,499.0,237.0
,04:00,1544.0,1072.0,472.0
,05:00,2525.0,1502.0,1023.0
,06:00,5546.0,2672.0,2874.0
,07:00,11262.0,6016.0,5246.0
,08:00,10610.0,5640.0,4970.0
,09:00,8895.0,4375.0,4520.0
,10:00,8407.0,4113.0,4294.0
,11:00,8715.0,4241.0,4474.0
,12:00,9248.0,4523.0,4725.0
,13:00,9925.0,4729.0,5196.0
,14:00,10374.0,4963.0,5411.0
,15:00,11590.0,5672.0,5918.0
,16:00,12530.0,6236.0,6294.0
,17:00,11368.0,5540.0,5828.0
,18:00,9254.0,4629.0,4625.0
,19:00,7590.0,3599.0,3991.0
,20:00,5779.0,2739.0,3040.0
,21:00,4233.0,1983.0,2250.0
,22:00,3331.0,1548.0,1783.0
,23:00,2441.0,1190.0,1251.0
,Total,159155.0,78686.0,80469.0
Saturday 3 September 2016,00:00,2020.0,720.0,1300.0
,01:00,1070.0,382.0,688.0
,02:00,675.0,316.0,359.0
,03:00,896.0,602.0,294.0
,04:00,1535.0,1054.0,481.0
,05:00,1847.0,1087.0,760.0
,06:00,2430.0,1322.0,1108.0
,07:00,3811.0,2164.0,1647.0
,08:00,4843.0,2478.0,2365.0
,09:00,6324.0,3275.0,3049.0
,10:00,7481.0,3890.0,3591.0
,11:00,8759.0,4339.0,4420.0
,12:00,9567.0,4730.0,4837.0
,13:00,10165.0,5093.0,5072.0
,14:00,9807.0,4842.0,4965.0
,15:00,8930.0,4304.0,4626.0
,16:00,8294.0,4180.0,4114.0
,17:00,7997.0,4003.0,3994.0
,18:00,7393.0,3657.0,3736.0
,19:00,5699.0,2765.0,2934.0
,20:00,4390.0,2126.0,2264.0
,21:00,3133.0,1402.0,1731.0
,22:00,2215.0,1048.0,1167.0
,23:00,1993.0,986.0,1007.0
,Total,121274.0,60765.0,60509.0
Sunday 4 September 2016,00:00,1879.0,832.0,1047.0
,01:00,1501.0,511.0,990.0
,02:00,884.0,364.0,520.0
,03:00,964.0,636.0,328.0
,04:00,1409.0,987.0,422.0
,05:00,1480.0,881.0,599.0
,06:00,1542.0,853.0,689.0
,07:00,2395.0,1320.0,1075.0
,08:00,2782.0,1461.0,1321.0
,09:00,4638.0,2553.0,2085.0
,10:00,6545.0,3779.0,2766.0
,11:00,8231.0,4767.0,3464.0
,12:00,9756.0,5664.0,4092.0
,13:00,10163.0,5554.0,4609.0
,14:00,9223.0,4799.0,4424.0
,15:00,8786.0,4480.0,4306.0
,16:00,7826.0,4021.0,3805.0
,17:00,9197.0,4013.0,5184.0
,18:00,9186.0,3896.0,5290.0
,19:00,7350.0,3371.0,3979.0
,20:00,5548.0,2692.0,2856.0
,21:00,3764.0,1838.0,1926.0
