Date,Time,All,N,S
Tuesday 1 November 2016,00:00,1263.0,407.0,856.0
,01:00,525.0,209.0,316.0
,02:00,421.0,217.0,204.0
,03:00,635.0,416.0,219.0
,04:00,1583.0,1102.0,481.0
,05:00,2762.0,1681.0,1081.0
,06:00,6350.0,2916.0,3434.0
,07:00,11073.0,5876.0,5197.0
,08:00,10106.0,5793.0,4313.0
,09:00,8539.0,4502.0,4037.0
,10:00,8560.0,4565.0,3995.0
,11:00,8886.0,4547.0,4339.0
,12:00,9205.0,4663.0,4542.0
,13:00,9514.0,4908.0,4606.0
,14:00,9683.0,4779.0,4904.0
,15:00,10128.0,5069.0,5059.0
,16:00,11520.0,5760.0,5760.0
,17:00,11608.0,5618.0,5990.0
,18:00,10209.0,5308.0,4901.0
,19:00,7031.0,3606.0,3425.0
,20:00,4595.0,2194.0,2401.0
,21:00,3589.0,1578.0,2011.0
,22:00,2620.0,1202.0,1418.0
,23:00,1886.0,730.0,1156.0
,Total,152291.0,77646.0,74645.0
Wednesday 2 November 2016,00:00,1166.0,357.0,809.0
,01:00,471.0,162.0,309.0
,02:00,390.0,190.0,200.0
,03:00,621.0,398.0,223.0
,04:00,1630.0,1147.0,483.0
,05:00,2676.0,1615.0,1061.0
,06:00,6232.0,2924.0,3308.0
,07:00,11054.0,5937.0,5117.0
,08:00,10580.0,6078.0,4502.0
,09:00,8824.0,4602.0,4222.0
,10:00,8570.0,4516.0,4054.0
,11:00,8875.0,4595.0,4280.0
,12:00,8733.0,4856.0,3877.0
,13:00,9358.0,4832.0,4526.0
,14:00,9622.0,4716.0,4906.0
,15:00,10494.0,5240.0,5254.0
,16:00,12539.0,6226.0,6313.0
,17:00,8657.0,4896.0,3761.0
,18:00,10721.0,5666.0,5055.0
,19:00,7955.0,4060.0,3895.0
,20:00,5001.0,2372.0,2629.0
,21:00,4239.0,1853.0,2386.0
,22:00,3024.0,1331.0,1693.0
,23:00,1968.0,830.0,1138.0
,Total,153400.0,79399.0,74001.0
Thursday 3 November 2016,00:00,1270.0,391.0,879.0
,01:00,599.0,243.0,356.0
,02:00,452.0,228.0,224.0
,03:00,687.0,463.0,224.0
,04:00,1469.0,1030.0,439.0
,05:00,2674.0,1620.0,1054.0
,06:00,6243.0,2928.0,3315.0
,07:00,10896.0,5883.0,5013.0
,08:00,10411.0,6070.0,4341.0
,09:00,8673.0,4501.0,4172.0
,10:00,8872.0,4569.0,4303.0
,11:00,9015.0,4640.0,4375.0
,12:00,9429.0,4876.0,4553.0
,13:00,9722.0,4884.0,4838.0
,14:00,9748.0,4779.0,4969.0
,15:00,10858.0,5550.0,5308.0
,16:00,12369.0,6150.0,6219.0
,17:00,11812.0,5860.0,5952.0
,18:00,10252.0,5024.0,5228.0
,19:00,7910.0,3851.0,4059.0
,20:00,5538.0,2640.0,2898.0
,21:00,4491.0,1983.0,2508.0
,22:00,3113.0,1379.0,1734.0
,23:00,1997.0,810.0,1187.0
,Total,158500.0,80352.0,78148.0
Friday 4 November 2016,00:00,1436.0,474.0,962.0
,01:00,620.0,246.0,374.0
,02:00,457.0,232.0,225.0
,03:00,703.0,456.0,247.0
,04:00,1571.0,1094.0,477.0
,05:00,2449.0,1397.0,1052.0
,06:00,5892.0,2806.0,3086.0
,07:00,10637.0,5833.0,4804.0
,08:00,9751.0,5265.0,4486.0
,09:00,8430.0,4518.0,3912.0
,10:00,8637.0,4403.0,4234.0
,11:00,9389.0,4811.0,4578.0
,12:00,9899.0,4908.0,4991.0
,13:00,10448.0,5258.0,5190.0
,14:00,11177.0,5481.0,5696.0
,15:00,11842.0,5812.0,6030.0
,16:00,11680.0,6108.0,5572.0
,17:00,11410.0,5522.0,5888.0
,18:00,9931.0,5118.0,4813.0
,19:00,7512.0,3640.0,3872.0
,20:00,5337.0,2453.0,2884.0
,21:00,4314.0,1926.0,2388.0
,22:00,3369.0,1318.0,2051.0
,23:00,2227.0,939.0,1288.0
,Total,159118.0,80018.0,79100.0
Saturday 5 November 2016,00:00,1549.0,519.0,1030.0
,01:00,772.0,369.0,403.0
,02:00,619.0,302.0,317.0
,03:00,720.0,439.0,281.0
,04:00,1277.0,882.0,395.0
,05:00,1730.0,1003.0,727.0
,06:00,2702.0,1430.0,1272.0
,07:00,4092.0,2227.0,1865.0
,08:00,5416.0,2771.0,2645.0
,09:00,7073.0,3837.0,3236.0
,10:00,7972.0,4082.0,3890.0
,11:00,9259.0,4749.0,4510.0
,12:00,9779.0,4809.0,4970.0
,13:00,10597.0,5501.0,5096.0
,14:00,10049.0,4912.0,5137.0
,15:00,8916.0,4166.0,4750.0
,16:00,9360.0,4548.0,4812.0
,17:00,9077.0,4130.0,4947.0
,18:00,7492.0,3723.0,3769.0
,19:00,5666.0,2741.0,2925.0
,20:00,3785.0,1761.0,2024.0
,21:00,2570.0,1167.0,1403.0
,22:00,2280.0,967.0,1313.0
,23:00,2008.0,839.0,1169.0
,Total,124760.0,61874.0,62886.0
Sunday 6 November 2016,00:00,1652.0,596.0,1056.0
,01:00,1055.0,444.0,611.0
,02:00,622.0,322.0,300.0
,03:00,658.0,394.0,264.0
,04:00,1134.0,790.0,344.0
,05:00,1347.0,744.0,603.0
,06:00,1620.0,859.0,761.0
