datetime,dayOfWeek,month,time,northBound,southBound
2018/3/1 00:00,4,3,0,168,231
2018/3/1 01:00,4,3,100,129,135
2018/3/1 02:00,4,3,200,150,116
2018/3/1 03:00,4,3,300,264,150
2018/3/1 04:00,4,3,400,505,229
2018/3/1 05:00,4,3,500,578,357
2018/3/1 06:00,4,3,600,902,733
2018/3/1 07:00,4,3,700,1229,1053
2018/3/1 08:00,4,3,800,1130,1026
2018/3/1 09:00,4,3,900,1106,1111
2018/3/1 10:00,4,3,1000,1258,1306
2018/3/1 11:00,4,3,1100,1436,1372
2018/3/1 12:00,4,3,1200,1409,1595
2018/3/1 13:00,4,3,1300,1224,1476
2018/3/1 14:00,4,3,1400,905,1013
2018/3/1 15:00,4,3,1500,572,696
2018/3/1 16:00,4,3,1600,368,547
2018/3/1 17:00,4,3,1700,297,392
2018/3/1 18:00,4,3,1800,216,280
2018/3/1 19:00,4,3,1900,150,169
2018/3/1 20:00,4,3,2000,131,142
2018/3/1 21:00,4,3,2100,94,74
2018/3/1 22:00,4,3,2200,61,65
2018/3/1 23:00,4,3,2300,49,60
2018/3/2 00:00,5,3,0,30,32
2018/3/2 01:00,5,3,100,24,27
2018/3/2 02:00,5,3,200,13,22
2018/3/2 03:00,5,3,300,12,26
2018/3/2 04:00,5,3,400,10,18
2018/3/2 05:00,5,3,500,13,12
2018/3/2 06:00,5,3,600,20,49
2018/3/2 07:00,5,3,700,44,91
2018/3/2 08:00,5,3,800,67,123
2018/3/2 09:00,5,3,900,131,151
2018/3/2 10:00,5,3,1000,170,241
2018/3/2 11:00,5,3,1100,259,288
2018/3/2 12:00,5,3,1200,343,444
2018/3/2 13:00,5,3,1300,398,452
2018/3/2 14:00,5,3,1400,446,514
2018/3/2 15:00,5,3,1500,434,461
2018/3/2 16:00,5,3,1600,457,390
2018/3/2 17:00,5,3,1700,456,340
2018/3/2 18:00,5,3,1800,273,262
2018/3/2 19:00,5,3,1900,291,175
2018/3/2 20:00,5,3,2000,152,169
2018/3/2 21:00,5,3,2100,117,112
2018/3/2 22:00,5,3,2200,82,81
2018/3/2 23:00,5,3,2300,72,81
2018/3/3 00:00,6,3,0,70,50
2018/3/3 01:00,6,3,100,47,38
2018/3/3 02:00,6,3,200,48,47
2018/3/3 03:00,6,3,300,65,34
2018/3/3 04:00,6,3,400,128,61
2018/3/3 05:00,6,3,500,206,117
2018/3/3 06:00,6,3,600,347,218
2018/3/3 07:00,6,3,700,560,480
2018/3/3 08:00,6,3,800,692,626
2018/3/3 09:00,6,3,900,926,913
2018/3/3 10:00,6,3,1000,1212,1106
2018/3/3 11:00,6,3,1100,1434,1439
2018/3/3 12:00,6,3,1200,1489,1685
2018/3/3 13:00,6,3,1300,1632,1792
2018/3/3 14:00,6,3,1400,1559,1785
2018/3/3 15:00,6,3,1500,1616,1583
2018/3/3 16:00,6,3,1600,1603,1583
2018/3/3 17:00,6,3,1700,1496,1462
2018/3/3 18:00,6,3,1800,1320,1306
2018/3/3 19:00,6,3,1900,1107,1100
2018/3/3 20:00,6,3,2000,821,1010
2018/3/3 21:00,6,3,2100,624,870
2018/3/3 22:00,6,3,2200,507,743
2018/3/3 23:00,6,3,2300,474,612
2018/3/4 00:00,7,3,0,326,514
2018/3/4 01:00,7,3,100,216,570
2018/3/4 02:00,7,3,200,271,324
2018/3/4 03:00,7,3,300,379,273
2018/3/4 04:00,7,3,400,624,302
2018/3/4 05:00,7,3,500,595,483
2018/3/4 06:00,7,3,600,673,636
2018/3/4 07:00,7,3,700,1051,981
2018/3/4 08:00,7,3,800,1048,976
2018/3/4 09:00,7,3,900,1312,1291
2018/3/4 10:00,7,3,1000,1819,1714
2018/3/4 11:00,7,3,1100,2349,2506
2018/3/4 12:00,7,3,1200,2767,2941
2018/3/4 13:00,7,3,1300,2842,3180
2018/3/4 14:00,7,3,1400,3174,3266
2018/3/4 15:00,7,3,1500,2856,2938
2018/3/4 16:00,7,3,1600,2888,2640
2018/3/4 17:00,7,3,1700,2797,2456
2018/3/4 18:00,7,3,1800,2579,2257
2018/3/4 19:00,7,3,1900,1940,2049
2018/3/4 20:00,7,3,2000,1488,1555
2018/3/4 21:00,7,3,2100,1146,1177
2018/3/4 22:00,7,3,2200,835,974
2018/3/4 23:00,7,3,2300,525,780
2018/3/5 00:00,1,3,0,355,578
2018/3/5 01:00,1,3,100,192,324
2018/3/5 02:00,1,3,200,173,192
2018/3/5 03:00,1,3,300,417,183
2018/3/5 04:00,1,3,400,904,442
2018/3/5 05:00,1,3,500,1512,1055
2018/3/5 06:00,1,3,600,3178,3319
2018/3/5 07:00,1,3,700,5426,5452
