datetime,dayOfWeek,month,time,northBound,southBound
2018/5/1 00:00,2,5,0,549,906
2018/5/1 01:00,2,5,100,224,594
2018/5/1 02:00,2,5,200,216,258
2018/5/1 03:00,2,5,300,437,262
2018/5/1 04:00,2,5,400,1036,440
2018/5/1 05:00,2,5,500,1699,1064
2018/5/1 06:00,2,5,600,3647,4050
2018/5/1 07:00,2,5,700,6361,5425
2018/5/1 08:00,2,5,800,6039,5102
2018/5/1 09:00,2,5,900,5242,4841
2018/5/1 10:00,2,5,1000,4531,4217
2018/5/1 11:00,2,5,1100,4387,4220
2018/5/1 12:00,2,5,1200,4348,4232
2018/5/1 13:00,2,5,1300,4653,4421
2018/5/1 14:00,2,5,1400,4764,3100
2018/5/1 15:00,2,5,1500,5094,5698
2018/5/1 16:00,2,5,1600,6378,6558
2018/5/1 17:00,2,5,1700,6177,5800
2018/5/1 18:00,2,5,1800,5234,4708
2018/5/1 19:00,2,5,1900,3497,3416
2018/5/1 20:00,2,5,2000,2435,2703
2018/5/1 21:00,2,5,2100,1797,2119
2018/5/1 22:00,2,5,2200,1250,1444
2018/5/1 23:00,2,5,2300,847,1015
2018/5/2 00:00,3,5,0,534,821
2018/5/2 01:00,3,5,100,329,682
2018/5/2 02:00,3,5,200,216,314
2018/5/2 03:00,3,5,300,428,239
2018/5/2 04:00,3,5,400,1053,429
2018/5/2 05:00,3,5,500,1760,1112
2018/5/2 06:00,3,5,600,3727,3921
2018/5/2 07:00,3,5,700,6275,5398
2018/5/2 08:00,3,5,800,6008,5219
2018/5/2 09:00,3,5,900,5321,4867
2018/5/2 10:00,3,5,1000,4607,4232
2018/5/2 11:00,3,5,1100,4524,4171
2018/5/2 12:00,3,5,1200,4549,4494
2018/5/2 13:00,3,5,1300,4748,4641
2018/5/2 14:00,3,5,1400,4840,4779
2018/5/2 15:00,3,5,1500,5562,4949
2018/5/2 16:00,3,5,1600,5882,5256
2018/5/2 17:00,3,5,1700,3296,4251
2018/5/2 18:00,3,5,1800,5178,4903
2018/5/2 19:00,3,5,1900,5054,4248
