datetime,dayOfWeek,month,time,northBound,southBound
2016/6/1 00:00,3,6,0,549,989
2016/6/1 01:00,3,6,100,217,570
2016/6/1 02:00,3,6,200,207,266
2016/6/1 03:00,3,6,300,458,207
2016/6/1 04:00,3,6,400,1135,523
2016/6/1 05:00,3,6,500,1623,1010
2016/6/1 06:00,3,6,600,2961,3038
2016/6/1 07:00,3,6,700,5984,5515
2016/6/1 08:00,3,6,800,5926,5113
2016/6/1 09:00,3,6,900,5087,4726
2016/6/1 10:00,3,6,1000,4235,3914
2016/6/1 11:00,3,6,1100,4152,4141
2016/6/1 12:00,3,6,1200,4280,4367
2016/6/1 13:00,3,6,1300,4662,4501
2016/6/1 14:00,3,6,1400,4589,4640
2016/6/1 15:00,3,6,1500,5208,5077
2016/6/1 16:00,3,6,1600,5999,6040
2016/6/1 17:00,3,6,1700,6066,6275
2016/6/1 18:00,3,6,1800,5074,5023
2016/6/1 19:00,3,6,1900,3800,3677
2016/6/1 20:00,3,6,2000,2625,2832
2016/6/1 21:00,3,6,2100,2151,2613
2016/6/1 22:00,3,6,2200,1616,1685
2016/6/1 23:00,3,6,2300,1006,1351
2016/6/2 00:00,4,6,0,604,978
2016/6/2 01:00,4,6,100,265,597
2016/6/2 02:00,4,6,200,270,286
2016/6/2 03:00,4,6,300,516,249
2016/6/2 04:00,4,6,400,1061,451
2016/6/2 05:00,4,6,500,1629,1013
2016/6/2 06:00,4,6,600,2845,2994
2016/6/2 07:00,4,6,700,5984,5539
2016/6/2 08:00,4,6,800,6171,5070
2016/6/2 09:00,4,6,900,4987,4703
2016/6/2 10:00,4,6,1000,4299,4154
2016/6/2 11:00,4,6,1100,4328,4134
2016/6/2 12:00,4,6,1200,4433,4387
2016/6/2 13:00,4,6,1300,4629,4495
2016/6/2 14:00,4,6,1400,4684,4658
2016/6/2 15:00,4,6,1500,5279,5177
2016/6/2 16:00,4,6,1600,6022,6370
2016/6/2 17:00,4,6,1700,5953,6159
2016/6/2 18:00,4,6,1800,5208,5279
2016/6/2 19:00,4,6,1900,2807,4080
2016/6/2 20:00,4,6,2000,3050,2939
2016/6/2 21:00,4,6,2100,2240,2594
2016/6/2 22:00,4,6,2200,1652,1785
2016/6/2 23:00,4,6,2300,993,1508
2016/6/3 00:00,5,6,0,653,927
2016/6/3 01:00,5,6,100,365,704
2016/6/3 02:00,5,6,200,263,337
2016/6/3 03:00,5,6,300,560,284
2016/6/3 04:00,5,6,400,1215,478
2016/6/3 05:00,5,6,500,1601,1089
2016/6/3 06:00,5,6,600,2706,2957
2016/6/3 07:00,5,6,700,5697,4977
2016/6/3 08:00,5,6,800,5589,4815
2016/6/3 09:00,5,6,900,4463,4636
2016/6/3 10:00,5,6,1000,4209,4313
2016/6/3 11:00,5,6,1100,4625,4682
2016/6/3 12:00,5,6,1200,4979,4991
2016/6/3 13:00,5,6,1300,5336,5444
2016/6/3 14:00,5,6,1400,5446,5601
2016/6/3 15:00,5,6,1500,5765,6168
2016/6/3 16:00,5,6,1600,6174,5219
2016/6/3 17:00,5,6,1700,5735,5718
2016/6/3 18:00,5,6,1800,4707,4679
2016/6/3 19:00,5,6,1900,3612,4176
2016/6/3 20:00,5,6,2000,2806,3247
2016/6/3 21:00,5,6,2100,2131,2431
2016/6/3 22:00,5,6,2200,1659,1811
2016/6/3 23:00,5,6,2300,1292,1416
2016/6/4 00:00,6,6,0,793,1373
2016/6/4 01:00,6,6,100,430,641
2016/6/4 02:00,6,6,200,305,305
2016/6/4 03:00,6,6,300,663,294
2016/6/4 04:00,6,6,400,1257,477
2016/6/4 05:00,6,6,500,1115,802
2016/6/4 06:00,6,6,600,1375,1278
2016/6/4 07:00,6,6,700,2232,1806
2016/6/4 08:00,6,6,800,2562,2720
