datetime,dayOfWeek,month,time,northBound,southBound
2014/9/1 00:00,1,9,0,467.0,772.0
2014/9/1 01:00,1,9,100,281.0,441.0
2014/9/1 02:00,1,9,200,230.0,218.0
2014/9/1 03:00,1,9,300,324.0,156.0
2014/9/1 04:00,1,9,400,907.0,363.0
2014/9/1 05:00,1,9,500,1337.0,1046.0
2014/9/1 06:00,1,9,600,2294.0,2125.0
2014/9/1 07:00,1,9,700,4956.0,5381.0
2014/9/1 08:00,1,9,800,5794.0,5469.0
2014/9/1 09:00,1,9,900,4124.0,4105.0
2014/9/1 10:00,1,9,1000,3669.0,3414.0
2014/9/1 11:00,1,9,1100,3780.0,3498.0
2014/9/1 12:00,1,9,1200,3785.0,3545.0
2014/9/1 13:00,1,9,1300,4157.0,3780.0
2014/9/1 14:00,1,9,1400,4030.0,3823.0
2014/9/1 15:00,1,9,1500,4423.0,4102.0
2014/9/1 16:00,1,9,1600,5612.0,5346.0
2014/9/1 17:00,1,9,1700,6013.0,6155.0
2014/9/1 18:00,1,9,1800,4957.0,4403.0
2014/9/1 19:00,1,9,1900,3133.0,2848.0
2014/9/1 20:00,1,9,2000,2100.0,2160.0
2014/9/1 21:00,1,9,2100,1478.0,1688.0
2014/9/1 22:00,1,9,2200,1030.0,1219.0
2014/9/1 23:00,1,9,2300,796.0,873.0
2014/9/2 00:00,2,9,0,351.0,874.0
2014/9/2 01:00,2,9,100,180.0,277.0
2014/9/2 02:00,2,9,200,185.0,162.0
2014/9/2 03:00,2,9,300,334.0,197.0
2014/9/2 04:00,2,9,400,840.0,363.0
2014/9/2 05:00,2,9,500,1340.0,876.0
2014/9/2 06:00,2,9,600,2196.0,2105.0
2014/9/2 07:00,2,9,700,5218.0,5532.0
2014/9/2 08:00,2,9,800,5980.0,5981.0
2014/9/2 09:00,2,9,900,4318.0,4337.0
2014/9/2 10:00,2,9,1000,3687.0,3363.0
2014/9/2 11:00,2,9,1100,3571.0,3453.0
2014/9/2 12:00,2,9,1200,3716.0,3633.0
2014/9/2 13:00,2,9,1300,3878.0,3689.0
2014/9/2 14:00,2,9,1400,3900.0,3973.0
2014/9/2 15:00,2,9,1500,4328.0,4333.0
2014/9/2 16:00,2,9,1600,5471.0,5397.0
2014/9/2 17:00,2,9,1700,5992.0,6214.0
2014/9/2 18:00,2,9,1800,4989.0,4586.0
2014/9/2 19:00,2,9,1900,3188.0,2977.0
2014/9/2 20:00,2,9,2000,2265.0,2475.0
2014/9/2 21:00,2,9,2100,1550.0,1930.0
2014/9/2 22:00,2,9,2200,1127.0,1409.0
2014/9/2 23:00,2,9,2300,822.0,926.0
2014/9/3 00:00,3,9,0,417.0,794.0
2014/9/3 01:00,3,9,100,222.0,398.0
2014/9/3 02:00,3,9,200,178.0,202.0
2014/9/3 03:00,3,9,300,326.0,161.0
2014/9/3 04:00,3,9,400,791.0,357.0
2014/9/3 05:00,3,9,500,1217.0,758.0
2014/9/3 06:00,3,9,600,2155.0,2125.0
2014/9/3 07:00,3,9,700,5080.0,5527.0
2014/9/3 08:00,3,9,800,6090.0,5807.0
2014/9/3 09:00,3,9,900,4341.0,4290.0
2014/9/3 10:00,3,9,1000,3616.0,3431.0
2014/9/3 11:00,3,9,1100,3583.0,3420.0
2014/9/3 12:00,3,9,1200,3733.0,3807.0
2014/9/3 13:00,3,9,1300,3983.0,3955.0
2014/9/3 14:00,3,9,1400,4137.0,3894.0
2014/9/3 15:00,3,9,1500,4345.0,4386.0
2014/9/3 16:00,3,9,1600,5631.0,5528.0
2014/9/3 17:00,3,9,1700,6094.0,6056.0
2014/9/3 18:00,3,9,1800,5161.0,4655.0
2014/9/3 19:00,3,9,1900,3509.0,3375.0
2014/9/3 20:00,3,9,2000,2451.0,2592.0
2014/9/3 21:00,3,9,2100,1707.0,2007.0
2014/9/3 22:00,3,9,2200,1171.0,1489.0
2014/9/3 23:00,3,9,2300,874.0,992.0
2014/9/4 00:00,4,9,0,383.0,875.0
2014/9/4 01:00,4,9,100,220.0,314.0
2014/9/4 02:00,4,9,200,185.0,218.0
2014/9/4 03:00,4,9,300,299.0,196.0
2014/9/4 04:00,4,9,400,803.0,343.0
2014/9/4 05:00,4,9,500,1321.0,801.0
2014/9/4 06:00,4,9,600,2165.0,2163.0
2014/9/4 07:00,4,9,700,5086.0,5508.0
2014/9/4 08:00,4,9,800,5912.0,5764.0
2014/9/4 09:00,4,9,900,4652.0,4336.0
2014/9/4 10:00,4,9,1000,3781.0,3632.0
2014/9/4 11:00,4,9,1100,3736.0,3713.0
2014/9/4 12:00,4,9,1200,3968.0,3924.0
