datetime,dayOfWeek,month,time,northBound,southBound
2014/7/1 00:00,2,7,0,495.0,876.0
2014/7/1 01:00,2,7,100,238.0,441.0
2014/7/1 02:00,2,7,200,167.0,277.0
2014/7/1 03:00,2,7,300,380.0,190.0
2014/7/1 04:00,2,7,400,910.0,394.0
2014/7/1 05:00,2,7,500,1347.0,881.0
2014/7/1 06:00,2,7,600,2208.0,2208.0
2014/7/1 07:00,2,7,700,4998.0,5119.0
2014/7/1 08:00,2,7,800,5817.0,5397.0
2014/7/1 09:00,2,7,900,4151.0,4198.0
2014/7/1 10:00,2,7,1000,3760.0,3554.0
2014/7/1 11:00,2,7,1100,3802.0,3611.0
2014/7/1 12:00,2,7,1200,3830.0,3754.0
2014/7/1 13:00,2,7,1300,4183.0,3907.0
2014/7/1 14:00,2,7,1400,4146.0,4084.0
2014/7/1 15:00,2,7,1500,4474.0,4440.0
2014/7/1 16:00,2,7,1600,5568.0,5478.0
2014/7/1 17:00,2,7,1700,5898.0,6484.0
2014/7/1 18:00,2,7,1800,5006.0,4720.0
2014/7/1 19:00,2,7,1900,3219.0,3393.0
2014/7/1 20:00,2,7,2000,2234.0,2439.0
2014/7/1 21:00,2,7,2100,1799.0,2156.0
2014/7/1 22:00,2,7,2200,1263.0,1634.0
2014/7/1 23:00,2,7,2300,944.0,972.0
2014/7/2 00:00,3,7,0,483.0,852.0
2014/7/2 01:00,3,7,100,258.0,472.0
2014/7/2 02:00,3,7,200,171.0,298.0
2014/7/2 03:00,3,7,300,372.0,225.0
2014/7/2 04:00,3,7,400,957.0,411.0
2014/7/2 05:00,3,7,500,1238.0,848.0
2014/7/2 06:00,3,7,600,2171.0,2189.0
2014/7/2 07:00,3,7,700,4907.0,4978.0
2014/7/2 08:00,3,7,800,5513.0,5605.0
2014/7/2 09:00,3,7,900,4295.0,3980.0
2014/7/2 10:00,3,7,1000,3661.0,3602.0
2014/7/2 11:00,3,7,1100,3686.0,3607.0
