datetime,dayOfWeek,month,time,northBound,southBound
2014/1/1 00:00,3,1,0,374,447
2014/1/1 01:00,3,1,100,647,634
2014/1/1 02:00,3,1,200,420,489
2014/1/1 03:00,3,1,300,372,317
2014/1/1 04:00,3,1,400,440,275
2014/1/1 05:00,3,1,500,488,366
2014/1/1 06:00,3,1,600,505,418
2014/1/1 07:00,3,1,700,746,626
2014/1/1 08:00,3,1,800,688,594
2014/1/1 09:00,3,1,900,766,674
2014/1/1 10:00,3,1,1000,871,953
2014/1/1 11:00,3,1,1100,1244,1409
2014/1/1 12:00,3,1,1200,1958,1994
2014/1/1 13:00,3,1,1300,2771,2460
2014/1/1 14:00,3,1,1400,3084,2792
2014/1/1 15:00,3,1,1500,2751,2612
2014/1/1 16:00,3,1,1600,2607,2417
2014/1/1 17:00,3,1,1700,2429,2265
2014/1/1 18:00,3,1,1800,2090,1998
2014/1/1 19:00,3,1,1900,1851,1739
2014/1/1 20:00,3,1,2000,1464,1555
2014/1/1 21:00,3,1,2100,1144,1053
2014/1/1 22:00,3,1,2200,821,1019
2014/1/1 23:00,3,1,2300,477,661
2014/1/2 00:00,4,1,0,269,377
2014/1/2 01:00,4,1,100,139,205
2014/1/2 02:00,4,1,200,141,145
2014/1/2 03:00,4,1,300,252,142
2014/1/2 04:00,4,1,400,619,324
2014/1/2 05:00,4,1,500,1047,788
2014/1/2 06:00,4,1,600,1584,1575
2014/1/2 07:00,4,1,700,3161,3344
2014/1/2 08:00,4,1,800,3947,3689
2014/1/2 09:00,4,1,900,2914,2838
2014/1/2 10:00,4,1,1000,2843,2739
2014/1/2 11:00,4,1,1100,3249,3152
2014/1/2 12:00,4,1,1200,3727,3716
2014/1/2 13:00,4,1,1300,4024,3602
2014/1/2 14:00,4,1,1400,3903,3868
2014/1/2 15:00,4,1,1500,4034,4036
2014/1/2 16:00,4,1,1600,4861,4535
2014/1/2 17:00,4,1,1700,4759,4924
2014/1/2 18:00,4,1,1800,3422,3290
2014/1/2 19:00,4,1,1900,2407,2334
2014/1/2 20:00,4,1,2000,1624,1817
2014/1/2 21:00,4,1,2100,1321,1204
2014/1/2 22:00,4,1,2200,905,1050
2014/1/2 23:00,4,1,2300,578,850
2014/1/3 00:00,5,1,0,326,507
2014/1/3 01:00,5,1,100,212,238
2014/1/3 02:00,5,1,200,157,174
2014/1/3 03:00,5,1,300,289,190
2014/1/3 04:00,5,1,400,670,360
2014/1/3 05:00,5,1,500,1063,743
2014/1/3 06:00,5,1,600,1708,1531
2014/1/3 07:00,5,1,700,3221,3294
2014/1/3 08:00,5,1,800,4034,3912
2014/1/3 09:00,5,1,900,3082,2964
2014/1/3 10:00,5,1,1000,3081,2767
2014/1/3 11:00,5,1,1100,3454,3168
2014/1/3 12:00,5,1,1200,3714,3596
2014/1/3 13:00,5,1,1300,4155,3996
2014/1/3 14:00,5,1,1400,4376,4323
2014/1/3 15:00,5,1,1500,4603,4439
2014/1/3 16:00,5,1,1600,4926,4822
2014/1/3 17:00,5,1,1700,4924,4958
2014/1/3 18:00,5,1,1800,3797,3778
2014/1/3 19:00,5,1,1900,2635,2759
2014/1/3 20:00,5,1,2000,1738,2055
2014/1/3 21:00,5,1,2100,1453,1471
2014/1/3 22:00,5,1,2200,1086,1099
2014/1/3 23:00,5,1,2300,767,1167
2014/1/4 00:00,6,1,0,468,795
2014/1/4 01:00,6,1,100,291,401
2014/1/4 02:00,6,1,200,234,217
2014/1/4 03:00,6,1,300,317,210
2014/1/4 04:00,6,1,400,699,302
2014/1/4 05:00,6,1,500,941,632
2014/1/4 06:00,6,1,600,1061,893
2014/1/4 07:00,6,1,700,1349,1189
2014/1/4 08:00,6,1,800,1733,1652
2014/1/4 09:00,6,1,900,2395,2099
2014/1/4 10:00,6,1,1000,2600,2499
2014/1/4 11:00,6,1,1100,3299,2939
2014/1/4 12:00,6,1,1200,3723,3820
2014/1/4 13:00,6,1,1300,3976,3808
2014/1/4 14:00,6,1,1400,3882,4190
2014/1/4 15:00,6,1,1500,3753,3934
2014/1/4 16:00,6,1,1600,3552,3622
2014/1/4 17:00,6,1,1700,3424,3402
2014/1/4 18:00,6,1,1800,2902,2901
2014/1/4 19:00,6,1,1900,2197,2240
2014/1/4 20:00,6,1,2000,1543,1819
2014/1/4 21:00,6,1,2100,1027,1036
2014/1/4 22:00,6,1,2200,842,858
2014/1/4 23:00,6,1,2300,778,797
2014/1/5 00:00,7,1,0,549,704
2014/1/5 01:00,7,1,100,364,535
2014/1/5 02:00,7,1,200,252,286
2014/1/5 03:00,7,1,300,308,198
2014/1/5 04:00,7,1,400,555,255
2014/1/5 05:00,7,1,500,765,521
2014/1/5 06:00,7,1,600,822,652
2014/1/5 07:00,7,1,700,815,767
2014/1/5 08:00,7,1,800,1069,926
2014/1/5 09:00,7,1,900,1330,1278
2014/1/5 10:00,7,1,1000,1907,1652
2014/1/5 11:00,7,1,1100,2433,2396
2014/1/5 12:00,7,1,1200,3042,2936
2014/1/5 13:00,7,1,1300,3672,3431
2014/1/5 14:00,7,1,1400,3866,3502
2014/1/5 15:00,7,1,1500,3737,3521
2014/1/5 16:00,7,1,1600,3499,3452
2014/1/5 17:00,7,1,1700,3376,3021
2014/1/5 18:00,7,1,1800,2970,2865
2014/1/5 19:00,7,1,1900,2597,2552
2014/1/5 20:00,7,1,2000,1751,1915
2014/1/5 21:00,7,1,2100,1174,1177
2014/1/5 22:00,7,1,2200,863,1029
2014/1/5 23:00,7,1,2300,580,810
2014/1/6 00:00,1,1,0,334,665
2014/1/6 01:00,1,1,100,180,316
2014/1/6 02:00,1,1,200,153,156
2014/1/6 03:00,1,1,300,238,181
2014/1/6 04:00,1,1,400,725,354
2014/1/6 05:00,1,1,500,1310,872
2014/1/6 06:00,1,1,600,2052,2176
2014/1/6 07:00,1,1,700,4451,5246
2014/1/6 08:00,1,1,800,5491,5027
2014/1/6 09:00,1,1,900,3881,3514
2014/1/6 10:00,1,1,1000,3140,2804
2014/1/6 11:00,1,1,1100,3040,2923
2014/1/6 12:00,1,1,1200,3192,3171
2014/1/6 13:00,1,1,1300,3381,3166
2014/1/6 14:00,1,1,1400,3489,3508
2014/1/6 15:00,1,1,1500,3828,3805
2014/1/6 16:00,1,1,1600,4861,4907
2014/1/6 17:00,1,1,1700,5537,5579
2014/1/6 18:00,1,1,1800,4285,3910
2014/1/6 19:00,1,1,1900,2404,2300
2014/1/6 20:00,1,1,2000,1516,1605
2014/1/6 21:00,1,1,2100,1100,1167
2014/1/6 22:00,1,1,2200,882,939
2014/1/6 23:00,1,1,2300,522,782
2014/1/7 00:00,2,1,0,292,552
2014/1/7 01:00,2,1,100,160,255
2014/1/7 02:00,2,1,200,144,168
2014/1/7 03:00,2,1,300,249,160
2014/1/7 04:00,2,1,400,566,291
2014/1/7 05:00,2,1,500,1081,688
2014/1/7 06:00,2,1,600,1825,1914
2014/1/7 07:00,2,1,700,4455,5200
2014/1/7 08:00,2,1,800,5431,5096
2014/1/7 09:00,2,1,900,4204,3841
2014/1/7 10:00,2,1,1000,3321,2900
2014/1/7 11:00,2,1,1100,3196,3060
2014/1/7 12:00,2,1,1200,3302,3255
