datetime,dayOfWeek,month,time,northBound,southBound
2014/4/1 00:00,2,4,0,350,676
2014/4/1 01:00,2,4,100,172,278
2014/4/1 02:00,2,4,200,165,170
2014/4/1 03:00,2,4,300,253,150
2014/4/1 04:00,2,4,400,727,300
2014/4/1 05:00,2,4,500,1269,764
2014/4/1 06:00,2,4,600,2079,2116
2014/4/1 07:00,2,4,700,4787,5456
2014/4/1 08:00,2,4,800,6090,4533
2014/4/1 09:00,2,4,900,4404,4900
2014/4/1 10:00,2,4,1000,3635,3463
2014/4/1 11:00,2,4,1100,3420,3206
2014/4/1 12:00,2,4,1200,3558,3414
2014/4/1 13:00,2,4,1300,3695,3566
2014/4/1 14:00,2,4,1400,3737,3744
2014/4/1 15:00,2,4,1500,4272,4178
2014/4/1 16:00,2,4,1600,5378,5245
2014/4/1 17:00,2,4,1700,5754,6079
2014/4/1 18:00,2,4,1800,5308,4289
2014/4/1 19:00,2,4,1900,3147,3093
2014/4/1 20:00,2,4,2000,1981,2216
2014/4/1 21:00,2,4,2100,1407,1706
2014/4/1 22:00,2,4,2200,1115,1315
2014/4/1 23:00,2,4,2300,754,865
2014/4/2 00:00,3,4,0,370,810
2014/4/2 01:00,3,4,100,208,305
2014/4/2 02:00,3,4,200,142,165
2014/4/2 03:00,3,4,300,289,182
2014/4/2 04:00,3,4,400,665,319
2014/4/2 05:00,3,4,500,1167,709
2014/4/2 06:00,3,4,600,2062,2088
2014/4/2 07:00,3,4,700,5019,5510
2014/4/2 08:00,3,4,800,5705,5542
2014/4/2 09:00,3,4,900,4226,4298
2014/4/2 10:00,3,4,1000,3847,3442
2014/4/2 11:00,3,4,1100,3380,3169
2014/4/2 12:00,3,4,1200,3683,3579
2014/4/2 13:00,3,4,1300,3771,3878
2014/4/2 14:00,3,4,1400,3810,4025
2014/4/2 15:00,3,4,1500,4121,4274
2014/4/2 16:00,3,4,1600,5331,5277
2014/4/2 17:00,3,4,1700,5689,6081
2014/4/2 18:00,3,4,1800,5271,4544
2014/4/2 19:00,3,4,1900,3376,3070
2014/4/2 20:00,3,4,2000,2214,2350
2014/4/2 21:00,3,4,2100,1648,1744
2014/4/2 22:00,3,4,2200,1271,1451
2014/4/2 23:00,3,4,2300,800,906
2014/4/3 00:00,4,4,0,369,676
2014/4/3 01:00,4,4,100,188,271
2014/4/3 02:00,4,4,200,176,168
2014/4/3 03:00,4,4,300,258,170
2014/4/3 04:00,4,4,400,711,327
2014/4/3 05:00,4,4,500,1300,808
2014/4/3 06:00,4,4,600,1911,2192
2014/4/3 07:00,4,4,700,5134,5523
2014/4/3 08:00,4,4,800,6045,5420
2014/4/3 09:00,4,4,900,4443,4195
2014/4/3 10:00,4,4,1000,3692,3542
2014/4/3 11:00,4,4,1100,3513,3364
2014/4/3 12:00,4,4,1200,3616,3571
2014/4/3 13:00,4,4,1300,3895,3872
2014/4/3 14:00,4,4,1400,4086,3817
2014/4/3 15:00,4,4,1500,4409,4249
2014/4/3 16:00,4,4,1600,5377,5513
2014/4/3 17:00,4,4,1700,5895,6328
2014/4/3 18:00,4,4,1800,5150,4633
2014/4/3 19:00,4,4,1900,3384,3406
