datetime,dayOfWeek,month,time,northBound,southBound
2014/10/1 00:00,3,10,0,390,785
2014/10/1 01:00,3,10,100,208,484
2014/10/1 02:00,3,10,200,166,205
2014/10/1 03:00,3,10,300,348,186
2014/10/1 04:00,3,10,400,897,402
2014/10/1 05:00,3,10,500,1288,801
2014/10/1 06:00,3,10,600,2270,2229
2014/10/1 07:00,3,10,700,5171,5741
2014/10/1 08:00,3,10,800,6145,4491
2014/10/1 09:00,3,10,900,4481,4681
2014/10/1 10:00,3,10,1000,3724,3542
2014/10/1 11:00,3,10,1100,3568,3493
2014/10/1 12:00,3,10,1200,3670,3697
2014/10/1 13:00,3,10,1300,3940,3861
2014/10/1 14:00,3,10,1400,4032,4079
2014/10/1 15:00,3,10,1500,4331,4574
2014/10/1 16:00,3,10,1600,5787,5594
2014/10/1 17:00,3,10,1700,5751,6149
2014/10/1 18:00,3,10,1800,5239,4809
2014/10/1 19:00,3,10,1900,3512,3440
2014/10/1 20:00,3,10,2000,2352,2516
2014/10/1 21:00,3,10,2100,1716,1818
2014/10/1 22:00,3,10,2200,1336,1562
2014/10/1 23:00,3,10,2300,907,921
2014/10/2 00:00,4,10,0,386,952
2014/10/2 01:00,4,10,100,239,372
2014/10/2 02:00,4,10,200,200,199
2014/10/2 03:00,4,10,300,334,209
2014/10/2 04:00,4,10,400,806,384
2014/10/2 05:00,4,10,500,1207,818
2014/10/2 06:00,4,10,600,2157,2186
2014/10/2 07:00,4,10,700,5246,5720
2014/10/2 08:00,4,10,800,6203,4323
2014/10/2 09:00,4,10,900,4475,4569
2014/10/2 10:00,4,10,1000,3734,3494
2014/10/2 11:00,4,10,1100,3575,3446
2014/10/2 12:00,4,10,1200,3870,3766
2014/10/2 13:00,4,10,1300,3958,3839
2014/10/2 14:00,4,10,1400,4105,4253
2014/10/2 15:00,4,10,1500,4461,4616
2014/10/2 16:00,4,10,1600,5694,5821
2014/10/2 17:00,4,10,1700,5801,6095
2014/10/2 18:00,4,10,1800,5162,5080
2014/10/2 19:00,4,10,1900,3666,3595
2014/10/2 20:00,4,10,2000,2598,2550
2014/10/2 21:00,4,10,2100,1906,2136
2014/10/2 22:00,4,10,2200,1290,1627
2014/10/2 23:00,4,10,2300,919,1007
2014/10/3 00:00,5,10,0,513,910
2014/10/3 01:00,5,10,100,280,442
2014/10/3 02:00,5,10,200,206,277
2014/10/3 03:00,5,10,300,316,205
2014/10/3 04:00,5,10,400,869,401
2014/10/3 05:00,5,10,500,1230,826
2014/10/3 06:00,5,10,600,2268,2149
2014/10/3 07:00,5,10,700,5162,5722
2014/10/3 08:00,5,10,800,5615,4969
2014/10/3 09:00,5,10,900,4234,4191
2014/10/3 10:00,5,10,1000,3795,3536
2014/10/3 11:00,5,10,1100,3848,3749
2014/10/3 12:00,5,10,1200,4014,4219
2014/10/3 13:00,5,10,1300,4428,4452
2014/10/3 14:00,5,10,1400,4586,4845
2014/10/3 15:00,5,10,1500,5283,5281
2014/10/3 16:00,5,10,1600,5398,5458
2014/10/3 17:00,5,10,1700,5114,4392
2014/10/3 18:00,5,10,1800,4893,4526
2014/10/3 19:00,5,10,1900,3936,3490
2014/10/3 20:00,5,10,2000,2481,2817
2014/10/3 21:00,5,10,2100,1821,1979
2014/10/3 22:00,5,10,2200,1340,1830
2014/10/3 23:00,5,10,2300,1066,1254
2014/10/4 00:00,6,10,0,686,1207
2014/10/4 01:00,6,10,100,386,513
2014/10/4 02:00,6,10,200,296,247
2014/10/4 03:00,6,10,300,356,272
2014/10/4 04:00,6,10,400,812,382
2014/10/4 05:00,6,10,500,846,595
2014/10/4 06:00,6,10,600,1096,911
2014/10/4 07:00,6,10,700,2037,1677
2014/10/4 08:00,6,10,800,2471,2560
2014/10/4 09:00,6,10,900,3307,3126
2014/10/4 10:00,6,10,1000,3523,3266
2014/10/4 11:00,6,10,1100,3921,3985
2014/10/4 12:00,6,10,1200,4158,4688
2014/10/4 13:00,6,10,1300,4625,4759
2014/10/4 14:00,6,10,1400,4273,4585
2014/10/4 15:00,6,10,1500,4277,4180
2014/10/4 16:00,6,10,1600,4154,3996
2014/10/4 17:00,6,10,1700,3825,3905
2014/10/4 18:00,6,10,1800,3440,3565
2014/10/4 19:00,6,10,1900,2467,2640
2014/10/4 20:00,6,10,2000,1723,2029
2014/10/4 21:00,6,10,2100,1141,1355
2014/10/4 22:00,6,10,2200,931,1120
2014/10/4 23:00,6,10,2300,873,1018
2014/10/5 00:00,7,10,0,692,1045
2014/10/5 01:00,7,10,100,408,637
2014/10/5 02:00,7,10,200,311,377
2014/10/5 03:00,7,10,300,367,248
2014/10/5 04:00,7,10,400,701,298
2014/10/5 05:00,7,10,500,681,461
2014/10/5 06:00,7,10,600,784,654
2014/10/5 07:00,7,10,700,1182,918
2014/10/5 08:00,7,10,800,1318,1386
2014/10/5 09:00,7,10,900,2021,2036
2014/10/5 10:00,7,10,1000,2576,2579
2014/10/5 11:00,7,10,1100,3308,3099
2014/10/5 12:00,7,10,1200,3876,3862
2014/10/5 13:00,7,10,1300,4471,4189
2014/10/5 14:00,7,10,1400,4340,4422
2014/10/5 15:00,7,10,1500,4085,3956
2014/10/5 16:00,7,10,1600,4041,3722
2014/10/5 17:00,7,10,1700,4083,3816
2014/10/5 18:00,7,10,1800,4017,3444
2014/10/5 19:00,7,10,1900,3266,2821
2014/10/5 20:00,7,10,2000,2266,2375
2014/10/5 21:00,7,10,2100,1537,1534
2014/10/5 22:00,7,10,2200,1026,1108
2014/10/5 23:00,7,10,2300,699,1175
2014/10/6 00:00,1,10,0,401,835
2014/10/6 01:00,1,10,100,179,485
2014/10/6 02:00,1,10,200,155,148
2014/10/6 03:00,1,10,300,274,157
2014/10/6 04:00,1,10,400,906,382
2014/10/6 05:00,1,10,500,1445,1024
2014/10/6 06:00,1,10,600,2311,2199
2014/10/6 07:00,1,10,700,4937,5434
2014/10/6 08:00,1,10,800,6168,4662
2014/10/6 09:00,1,10,900,4526,4680
2014/10/6 10:00,1,10,1000,3605,3536
2014/10/6 11:00,1,10,1100,3620,3551
2014/10/6 12:00,1,10,1200,3612,3508
2014/10/6 13:00,1,10,1300,3702,3722
2014/10/6 14:00,1,10,1400,3822,3841
2014/10/6 15:00,1,10,1500,4278,4134
2014/10/6 16:00,1,10,1600,5435,5597
2014/10/6 17:00,1,10,1700,5724,6012
2014/10/6 18:00,1,10,1800,4965,4649
2014/10/6 19:00,1,10,1900,3182,2877
2014/10/6 20:00,1,10,2000,1965,2235
2014/10/6 21:00,1,10,2100,1409,1606
2014/10/6 22:00,1,10,2200,1067,1273
2014/10/6 23:00,1,10,2300,699,976
2014/10/7 00:00,2,10,0,427,797
2014/10/7 01:00,2,10,100,194,311
2014/10/7 02:00,2,10,200,163,171
2014/10/7 03:00,2,10,300,331,197
2014/10/7 04:00,2,10,400,857,346
2014/10/7 05:00,2,10,500,1311,856
2014/10/7 06:00,2,10,600,2295,2205
2014/10/7 07:00,2,10,700,5117,5692
2014/10/7 08:00,2,10,800,6050,5162
2014/10/7 09:00,2,10,900,4593,4226
2014/10/7 10:00,2,10,1000,3749,3498
2014/10/7 11:00,2,10,1100,3632,3536
2014/10/7 12:00,2,10,1200,3599,3475
2014/10/7 13:00,2,10,1300,3590,3707
2014/10/7 14:00,2,10,1400,3915,3775
2014/10/7 15:00,2,10,1500,4375,4285
2014/10/7 16:00,2,10,1600,5641,5463
2014/10/7 17:00,2,10,1700,5819,6070
2014/10/7 18:00,2,10,1800,5252,4991
2014/10/7 19:00,2,10,1900,3250,3230
2014/10/7 20:00,2,10,2000,2123,2316
2014/10/7 21:00,2,10,2100,1561,1894
2014/10/7 22:00,2,10,2200,1137,1419
2014/10/7 23:00,2,10,2300,804,914
2014/10/8 00:00,3,10,0,443,813
2014/10/8 01:00,3,10,100,249,445
2014/10/8 02:00,3,10,200,176,221
2014/10/8 03:00,3,10,300,316,192
2014/10/8 04:00,3,10,400,710,350
2014/10/8 05:00,3,10,500,1259,779
2014/10/8 06:00,3,10,600,2225,2304
2014/10/8 07:00,3,10,700,5201,5568
2014/10/8 08:00,3,10,800,6002,4097
2014/10/8 09:00,3,10,900,4286,4770
2014/10/8 10:00,3,10,1000,3533,3398
2014/10/8 11:00,3,10,1100,3430,3299
2014/10/8 12:00,3,10,1200,3612,3697
2014/10/8 13:00,3,10,1300,3817,3988
2014/10/8 14:00,3,10,1400,4010,3929
2014/10/8 15:00,3,10,1500,4353,4437
2014/10/8 16:00,3,10,1600,5298,5512
2014/10/8 17:00,3,10,1700,5810,6107
2014/10/8 18:00,3,10,1800,5314,4781
2014/10/8 19:00,3,10,1900,3470,3384
2014/10/8 20:00,3,10,2000,2210,2361
2014/10/8 21:00,3,10,2100,1731,1896
2014/10/8 22:00,3,10,2200,1283,1636
2014/10/8 23:00,3,10,2300,877,970
2014/10/9 00:00,4,10,0,423,909
2014/10/9 01:00,4,10,100,237,360
2014/10/9 02:00,4,10,200,181,221
2014/10/9 03:00,4,10,300,296,207
2014/10/9 04:00,4,10,400,824,354
2014/10/9 05:00,4,10,500,1189,807
2014/10/9 06:00,4,10,600,2121,2170
2014/10/9 07:00,4,10,700,5016,5210
2014/10/9 08:00,4,10,800,6026,4165
2014/10/9 09:00,4,10,900,4512,5258
2014/10/9 10:00,4,10,1000,3681,3566
2014/10/9 11:00,4,10,1100,3739,3500
2014/10/9 12:00,4,10,1200,3703,3772
2014/10/9 13:00,4,10,1300,3951,3912
2014/10/9 14:00,4,10,1400,4044,3890
